,idx,class,conversation,Augmentation
497,1781,기타 괴롭힘 대화,"할머니 기저귀 갈아드릴게요
 싫어
 가만히 계세요. 냄새나요
 챙피해
 창피하긴 뭘 창피해요.빨리 벗어요
저리가
으휴 정말.
화내지마
빨리 벗어요.냄새나니까
알았어","할머니 기저귀 갈께요
싫다
가만히 계세요. 냄새가 나요.
체임피헤
창피하긴 뭐가 창피해요? 빨리 벗어주세요
저리 가
아휴, 참.
화내지 마라
빨리 벗어주세요. 냄새가 나니까
알겠다"
498,1784,기타 괴롭힘 대화,"이야 이 엉덩이 짱 크네.
오우 그러게 한 대 때려봐도 되냐?
그만해 그런 장난 안좋아해.
아니 뭐 남자새끼가 이런걸로 정색하냐 니가 그러니까 친구가 없는거야.
좋게 말할 수 있는데 똥 씹은 표정이네 병신이
존나 분위기 잡치게 하네.
이런장난 안 치고 놀면 되잖아.
진지충 새끼 한 대 패버리고 싶네.
그냥 혼자 방에 쳐박혀 있어.
이제 그런 장난 치지 마.
응 장난도 안 치고 너랑도 안 놀거야.","와, 이 엉덩이 엄청 크네.
오, 그러네. 한 대 때려봐도 돼?
하지마 그런 장난 좋아하지 않아.
아니, 왜 남자가 이런 걸 가지고 정색을 해, 네가 그러니까 친구가 없는 거야.
흔히 말할 수 있지만, 이상한 얼굴을 하고 있네
진짜 분위기를 안 좋게 만드네.
이런 장난하지 말고 놀면 되잖아.
진충아 한 방 찢어버리고 싶네.
그냥 혼자 방에 틀어박혀 있다.
이제 그런 장난 그만 쳐.
응, 장난도 안 치고 너랑도 안 놀아."
499,1787,기타 괴롭힘 대화,"여친도 없냐
넌 잇냐
너 힘도 없지
폭력은 나쁜거야
남자새끼가
고추 달렷어
고추 떼
니가 먼데
힘도 없으면서
괴롭히지마","여자친구도 없는거야
너는 있느냐
당신 힘도 없어요
폭력은 나쁜 거야
남자아이가
고추가 달렸다
고추 떼
네가 먼데
힘도 없는 주제에
괴롭히지 마라"
500,1791,기타 괴롭힘 대화,"안녕하세요 길동홈쇼핑 고객센터죠?
네 고객님 반갑습니다
도대체 일처리를 어떻게 하는거죠?
네 무슨일 있으신가요
주문한 물건이 일주일 넘게 걸려서야 왔잖앙요
네 고객님 인기상품이라 제고가 부족해 부득이하게 늦었습니다 죄송합니다
이거 환불해줘
네 접수해드리겠습니다 혹시 개봉하셨나요?
당연하지 열어서 몇번 사용했지
네? 개봉은 괜찮지만 사용한제품은 환불이 불가능해요 고객님
개소리 하지말고 소비자보호센니 신고할거니까 당장 환불해",
501,1792,기타 괴롭힘 대화,"야 너 할머니랑 산다며?
어.응
왜 엄마아빠는 어디갔어?
어 돈벌러 가셨대
할머니가 그러셔?
응
그거 거짓말아니야?너랑 살기 싫어서 너 두고 간거아니야??
그런거아니야
그럼 왜 엄마아빠가 너 보러 안와??
아니야. 그런거. 사정이 있다했어
다 말은 그렇게 하겠지","야, 너 할머니랑 산다며?
응. 응
왜 엄마 아빠는 어디 갔어?
아, 돈 벌러 가셨대
할머니가 그래?
그래
그건 거짓말 아니야? 너랑 살기 싫어서 너 두고 간거 아냐??
그런 거 아니야
그럼 왜 엄마와 아빠가 당신 보러 안와??
아니야, 그런 거. 사정이 있다고 했지
전부는 그렇게 말할 것이다"
502,1796,기타 괴롭힘 대화,"여기 점장님 어디 계세요
 무슨일 이신가요 손님
 여기서 이 옷을 사갔는데 옷이 별로에요. 환불해주세요.
 언제 구매 하신 건가요 ?
 빨리 좀 해주세요.
 죄송합니다만 지금은 환불 교환 기간이 끝난 시점 입니다.
 이딴 구린 옷을 팔고 지금 입으란 거야 ?
 아닙니다 고객님 우선 진정하시고
 환불해줄 때 까지 안나가요.
 고객님 잠시만 기다려주세요","점장님은 어디에 계십니까
무슨 일이십니까? 고객님
여기서 이 옷을 샀는데 옷이 별로예요. 환불해주세요.
언제 구매하신건가요?
빨리 해 주세요.
죄송하지만 지금은 환불 교환 기간이 끝난 시점입니다.
이런 냄새나는 옷을 팔아서 지금 입으라는 거야?
아닙니다 고객님. 우선은 진정해 주세요
환불해 줄 때까지 안 나와요.
고객님 잠시만 기다려주세요"
503,1801,기타 괴롭힘 대화,"저기요?
네?
저기 아까부터 너무 예쁘셔서 그런데 번호좀.
아 죄송해요 남자친구 있어서요.
아 그럼 그냥 친구만해요
아 예 죄송합니다
에이 그러지말고 한번만 주세요 저 나쁜사람 아닙니다
아니요 곧 남자친구 올꺼니까 이만 가주세요
아 드럽게 비싸게구네
네??","죄송해요?
ㅇ?
저 아까부터 너무 예뻐서 번호 좀.
아, 죄송합니다. 남자친구가 있기 때문입니다.
아, 그럼 친구가 됩시다
아, 죄송합니다.
아니, 그게 아니라 한번만 주세요 저는 나쁜 사람이 아닙니다
아니요, 곧 남자친구가 오니까 그만 가세요
매우 비싸군
네??"
504,1803,기타 괴롭힘 대화,"이거 너 전남친이랑 뽀뽀한 사진 아니야?
 어?? 이거 어디서 났어?
인터넷 커뮤니티에 돌던데?
 하. 누가 이 사진을 올린거야
그거야 나도 모르지? 여자가 아주 그냥 남자에 죽고 못산다고 댓글달리고 난리던데 확인해봐 나 아니였음 어쩔뻔했니? 그러니까 남자잘만나야지
그거를 지금 말이라고하는거야?
아니 걱정되서 한말에 왜 발끈해? 
아.아니야됐다
아니긴 내가 틀린말한것도 아닌데 
.그만하자","이거 네 전 남자친구랑 뽀뽀한 사진 아니야?
어? 이거 어디서 구했어?
인터넷 커뮤니티에 돌던데?
아! 누가 이 사진을 올렸니
그건 나도 모르지? 여자가 남자한테 죽어서 못 살겠다고 댓글 달던데 확인해 봐, 나 아니었으면 어쩔 뻔 했어? 그러니까 남자를 자주 만나야 해
그걸 지금 일이라고 하는 거야?
아니, 걱정돼서 한 말에 왜 발끈하니?
H.아니, 됐다
아니라고 내가 틀린말 한것도 아닌데
.그만하자"
505,1805,기타 괴롭힘 대화,"고객님 사이즈 라지로 입으시면 될 것 같습니다.
뭐요? 제가 평생동안 라지를 입어 본 적이 없는데 무슨소리에요?
옷이 조금 작게 나와서요.
진짜 어이가 없네. 지금 나 뚱뚱하다고 돌려 얘기하는거 맞죠?
고객님 오해이십니다.
당신 지금 내가 누군지 몰라서 그러는데. 나 여기 야 말 조심해.
예 죄송합니다. 그러면 미디움으로 드릴까요?
됐어. 그게 더 기분 나빠요.
죄송합니다.
너네 사장한테 다 얘기 할거니까 그런 줄 알아.",
506,1811,기타 괴롭힘 대화,"야 왜 쳐?
나 가만히 있었는데
아니 왜 치냐고 내가 거짓말하는거야?
왜 또 이래?
야 얘가 왜 또 이러냐는데 
이제 그만해
그만하래 웃기다 너
하루 이틀도 아니고 맨날 이런식으로 몰아가잖아
그냥 재밌어서 그래 장난이야
너한텐 장난이겠지","야, 왜 때려?
나 가만히 있었는데
아니, 왜 때려. 내가 거짓말을 한다고?
무슨일이야?
야, 얘 왜 이래
이제 그만 해.
하지 말라고. 재미있는 당신
하루 이틀도 아닌데 항상 이런 식으로 몰아가고 있잖아
그냥 재밌어서 그래. 농담이야
너에게는 장난이겠지"
507,1812,기타 괴롭힘 대화,"너희부모님 장애인이라며? 넌 왜이렇게 멀쩡하냐?
무슨근거로 그런말을 해?
소문이 그래 너도 부모님처럼 장애인 만들어줘?
시킨일 다했자나 왜그러는거야
그냥 너가 마음에 안들어
그만 괴롭히면 안될까?
안돼 내 스트레스가 풀릴때까지 계속이야
신고할거야
신고해봐 어디! 내가 너 가만히 안둘테니
 언젠가 내가 가만히 안둬","너희 부모님은 장애인이라며? 너는 왜 이렇게 잘 지내니?
뭘 근거로 그런 말을 하는 거야?
소문이 그렇구나. 너도 부모님처럼 장애인으로 만들어주니?
시킨 거 다 한 거 아니야? 왜 그래
단지 당신이 마음에 들지 않아
이제 그만 괴롭혀 줄래?
안돼, 나의 스트레스가 풀릴때까지 계속
신고할게
신고해 봐, 어디! 내가 당신 가만히 있지 않을 테니까
언젠가 내가 가만히 두지 않겠어"
508,1814,기타 괴롭힘 대화,"김유민 상담사 전화받았습니다.
여보세요. 여기 길동고객센터 맞나요? 
네 맞습니다. 고객님. 무엇이 불편하신가요?
아니 저 오늘 받은 택배 상자가 찌그러져서 왔는데요.
어떤 상품이십니까? 제가 확인해보니 운동화 맞으십니까?
네 그런데요 상자가 너무 찌그러져서 왔어요.
운동화에 문제 없으시면 환불 교환은 어려우십니다. 상자만 찌그러진 것은 환불 교환 사유에 해당되지 않으십니다.
아니 뭐 이딴 곳이 다 있어? 담당자 바꿔봐. 화가 다 나네
고객님. 상자 파손도 아니고 일부분 조금 훼손은 고객님 말씀 들어드리기 어렵습니다.
아니 너 말고 담당자 바꿔보라고!! 너같은거 말 듣기 싫다고!","김유민 상담사에게 전화를 받았습니다.
여보세요, 여기는 길동 고객센터입니까?
네 맞습니다. 고객님 뭐가 불편하신가요?
아니요, 저는 오늘 받은 택배 박스가 찌그러져서 왔는데요.
어떤 상품인가요? 제가 확인해보니 운동화 맞나요?
네, 그런데 말이죠, 상자가 너무 찌그러져 왔습니다.
운동화에 문제가 없다면 환불 교환은 어렵습니다. 박스만 찌그러진 것은 환불 교환 사유에 해당되지 않습니다.
아니, 왜 이런 데가 있어? 담당자 바꿔봐. 화가 나지 마라
고객님, 상자 파손도 아니고 일부 손상에 대해서는 고객님의 말씀을 들을 수 없습니다.
아니, 당신 말고 담당자를 바꿔보라고!! 너 따위 듣고 싶지 않아!"
509,1817,기타 괴롭힘 대화,"방금 어깨치셨죠
네?? 아뇨
방금 기분나쁘다는듯이 어깨치고가셨잖아요!
고의로 치고 간건 아니지만 죄송합니다
고의로 치고간건 아니지만?? 그말도 기분이 나쁘네요. 씨씨티비 돌려볼까요.
뭔 씨씨티비에요!! 어깨친거가지고
어깨친거 인정하시는거죠
전 일부러 친게 아니지만 !! 쳤을수도 있죠
좋아요. 씨씨티비 돌려봅시다!!!
어이가 없네",
510,1821,기타 괴롭힘 대화,"와꾸 보소
.어?
너 무슨 강원도에서 왔다더니 감자만 먹고 살았냐
그게 무슨말이야?
아니 감자만 먹고 살아서 얼굴도 그따구로 생겻나 해서 
뭐?
너 존나 못생겼어 극혐이야
말이 심하잖아.
사실인데 뭐 얼굴도 얼굴이지만 옷 꼬라지가 그게 뭐냐 촌스러
.그만해","와쿠보소
.어?
당신 어떻게 강원도에서 그렇게 감자만 먹고 살았느냐
그게 무슨 말이야?
아니, 감자만 먹고 얼굴도 그렇게 보일까봐
뭐?
너 정말 못생겼어. 정말 싫어
말이 지나치잖아.
사실이지만 얼굴도 얼굴이지만 옷이 촌스럽긴 뭐야. 촌스럽다
.그만해"
511,1825,기타 괴롭힘 대화,"선생님은 엄마들한테 가식적이드라
제가 뭘요
사람이 진실되야지
그러니깐 제가 뭐요
몰라서 물어?
선생님 왜자꾸 모함하고 비꼬시는건데요
어머 누가 들으면 내가 괴롭히는지 알겠네 왜케 가식떨지?
대체 뭐가 맘에 안드시는건데요
선생님 스스로 생각해봐 머리로 생각이라는걸 해보라고
선생님 왜 이러는지 아무리 생각해도 모르겠어요
머리가 돌이야 생각해보면알지
선생님 해도해도 너무 하시네요
뭘 너무해 진짜 선생님 웃긴다
그만좀 트집 잡고 괴롭히지좀 마세요","선생님은 엄마들에게 가식적이기 때문에
제가 무엇을 말합니까
사람이 진실해야 한다
그러니까 제가 뭐죠
몰라서 물어보는 거야?
선생님, 왜 자꾸 모함하고 비아냥거리세요
어머, 누가 들으면 내가 괴롭히는지 알아. 왜 이렇게 가식을 부려?
도대체 무엇이 마음에 안 드십니까
선생님 스스로 생각해봐. 머리로 생각이란 것을 해 보시오
선생님, 왜 이러는지 아무리 생각해도 모르겠어요
머리가 돌이야. 생각해 보면 알 수 있어
선생님 너무하시네요
뭐가 너무해, 진짜. 선생님, 재미있어요
이제 트집을 잡고 괴롭히지 마세요"
512,1828,기타 괴롭힘 대화,"주문하신 아메리카노 나왔습니다
아가씨 고마워 잘 마실게 근데 아가씨는 애인있어?
아뇨
예쁜 아가씨가 애인도 없어서야 이 오빠가 알바끝나고 술 사줄게
괜찮아요
에이 그러지말고 번호 좀 줘봐
싫어요
나 맨날 와서 여기 단골인거 알잖아 알바끝나고 기다리고 있을게
싫어요
에이 좋으면서","주문하신 아메리카노 나왔습니다
아가씨, 고마워요. 잘 먹겠습니다. 근데 아가씨는 애인이 있어?
아니에요
이쁜아가씨가 애인도없으면 이오빠가 아르바이트끝나면 술사줄게
괜찮아요.
그러지말고 번호좀 알려줘~
싫어요。
나 맨날 와서 여기 단골인 거 알잖아. 아르바이트 끝나고 기다리고 있을게
싫어요。
에~기쁜 주제에"
513,1830,기타 괴롭힘 대화,"야! 너희 아빠 외국인 노동자라면서? 어느 나라 사람이야?
우리아빠 그냥 일하는 사람이야! 왜?
아 그냥. 아 외노자면 보통 공장에서 일하나? 학교 건너편에 새로 짓고 있는 상가건물 지으시나?
우리 아빠 거기서 일 안하거든!
너 합법적으로 한국 있는건 맞아? 외국인들이 한국에 들어와서 참 물을 더럽혀.
너 나한테 왜그래?
아니 너한테 그러는게 아니라 팩트를 말하는거야 팩트를.
나 행복하게 잘 살고 있다고! 그러지마.
야 지나가는 사람한테 물어봐라. 10명중에 9명은 나랑 같은 생각 할거야. 이 이방인아.
아니라고.",
514,1833,기타 괴롭힘 대화,"아 아저씨 사람을 쳤으면 사과를해야지
아이고 죄송합니다
뭐야 장님이잖아?
죄송합니다 제가 앞이잘안보여서
아니 장님이면 집에 짱박혀있던가 왜 싸돌아다녀?
죄송합니다
에휴 세금 먹고사는 식충들 쯔쯔
말씀이 너무 심하시네요
내가 내는 세금이 아깝다
.","아, 삼촌. 사람을 때리면 사과해야지
아, 죄송합니다.
뭐야, 장님 아니야?
죄송합니다. 앞이 잘 안 보여서
아니, 장님이면 집에 틀어박혀 있었냐, 왜 돌아다니냐?
죄송합니다
하, 세금으로 먹고사는 식충들
말이 너무 심하네요
내가 내는 세금이 아깝다
."
515,1834,기타 괴롭힘 대화,"수영아 너 혹시 이번 대회 나가니?
아. 아니 나 이번에는 대회 못나갈 거 같아
어머 왜 ? 
이번에 사정이 있어서 가족끼리 어디 가봐야 하거든.
아 난 또 너네집에 피아노도 없어서 연습 못해서 피하는 건 줄 알았지.
응? 내가 피하긴 왜 피해?
너 집에 피아노도 없어서 맨날 학교에 남아서만 연습하잖아 그 연습량으로 어디 입상이나 하겠니?
집에 피아노 없는게 문제가 되니?
그럼 너같은 애들이랑 우리 같은 애들은 급이 달라서 연습량도 비교되고 집안 환경도 다른데 어떻게 같은 대회를 나가
나같은 애가 뭔데?
글쎄 이걸 내 입으로 꼭 말해야 하나 어디 허름한 지하실 같은 집에 피아노는 당연히 들일 공간도 없는 니가 주제에 피아노대회라니 하하","수연아, 너 혹시 이번 대회에 나가니?
H. 아니, 나 이번 대회 못 나갈 것 같아
어머, 무슨 일이야?
이번에 사정이 생겨서 가족끼리 어디를 가야 해.
아, 나는 또 너희 집에 피아노도 없어서 연습을 못 해서 피하는 줄 알았어.
응? 내가 왜 피해?
너 집에 피아노도 없으니까 항상 학교에 남아서 연습하잖아. 그 연습량으로 입상할 것 같아?
집에 피아노가 없는 것이 문제가 되니?
그러면 너 같은 애들이랑 우리 같은 애들은 레벨이 다르고 연습량도 비교되고 집안 환경도 다른데 어떻게 같은 대회에 나가
나 같은 애가 뭐야?
자, 이걸 내 입으로 꼭 말해야 할지, 어딘가 허름한 지하실 같은 집에 피아노는 당연히 들어갈 수 있는 공간도 없는 네가 주제에 피아노 대회라니, 하하"
516,1843,기타 괴롭힘 대화,"머리 기르면 예쁘고 여성스럽고 좀 좋아?
일하는 데에 예쁘고 여성스러운 게 왜 필요해?
좋은 게 좋은 거지.
나는 그렇게 생각 안해. 
그렇게 꽉 막혀서 어떡하니?
거추장스럽잖아.
그럼 다른 여자들은? 다 그 거추장스러운 거 참고 사는 거잖아.
아니 그럼 그 사람들은 그렇게 살라고 해. 난 싫어.
그래가지고 사람들한테 예쁨이나 받겠어? 그러다 시집도 못가고 다 늙어서 어쩌려고? 욕먹지 말고 하란 대로 해.
내가 무슨 잘못을 했다고 욕을 듣는데.
에휴 말을 말아야지. 도끼눈 뜨고 대드는 것 봐.","머리를 기르면 예쁘고 여성스러워서 좋아?
일에 예쁘고 여성스러운 게 왜 필요해?
좋은 게 좋은 거야.
나는 그렇게 생각하지 않아.
그렇게 막혀서 어떡해?
방해가 되잖아.
그럼 다른 여자들은요? 다 그 귀찮은 거 참고 사는 거야.
아니, 그럼 그 사람들은 그렇게 살라고 해. 나는 싫어.
그래서 사람들이 예뻐해? 그래서 시집을 갈 수도 없고 나이가 들어서 어떻게 할 거야? 욕하지 말고 시키는 대로 해.
내가 뭘 잘못했다고 욕먹는데.
어휴, 얘기하지 말자. 도끼눈 뜨고 대드는 거 봐."
517,1845,기타 괴롭힘 대화,"여기 사장님 어디잇나요 ?
 뭐때문에 그러시죠 ?
 내가 한달전에 여기서 청소기를 샀는데 바퀴가 빠졌어 이거 불량같은대 새걸로 좀 바꿔줘요
 고객님 죄송하지만 기간이 한달이 자나서 새재품으로 교환은 힘들요 접수 해드릴게요
 이거 불량같은데 무슨 에요 바꿔줘요
 죄송하지만 회사 방침상 힘들어요
 그런건 나랑 상관없고 바꿔 줄때 까지 못가
 죄송합니다","여기 사장님은 어디에 있나요?
뭐 때문이죠?
제가 한달전에 여기서 청소기를 샀는데 바퀴가 빠진 이거 불량인거 같으니 새것으로 좀 바꿔주세요
고객님 죄송하지만 기간이 한달이라 새것으로 교환은 어렵습니다 접수하겠습니다
이거 불량인 것 같은데 뭐죠? 바꿔주세요
죄송합니다만, 회사의 방침상 어렵습니다
그런것은 나와 관계없고 바꿔줄때까지 갈수없다
죄송합니다"
518,1850,기타 괴롭힘 대화,"너 그러고 살고 싶냐? 이 찐따야 친구 없으면서 나대지 좀 마.
 내가 언제 나댔는데.
 뭘 언제 나대. 너 맨날 사람들 앞에 나서서 나대잖아. 꼴보기 싫어 죽겠네.
 아 그니까. 진짜 사람들이 다 지 싫어하는지도 모르고 겁나 나대 쟤. 야 장난하냐?
 나 좋아하는 사람이 더 많아.
 하하 얘 뭐라냐 너 모든 행동이 짜증난다고 걍. 손봐주고 싶다는 애들이 한둘이 아니야
 진짜 쟤 미쳤네. 야 너같은 싸이코 처음보거든? 그냥 구석에 쳐박혀 있으라고 안 그래도 짜증나는데 눈 앞에서 어슬렁거리지 말고
 저 망할 놈 진짜 꾸역꾸역 학교 기어나오는 것도 짜증나 죽겠네
 그럼 나보고 어떡하라고!
 뭘 어떡해 그냥 전학가든지 자퇴하든지 우리 눈 앞에서 꺼지라고","너 그렇게 살고 싶어? 이 친타(チンタ、), 친구도 없으면서 나대지 마.
내가 언제 나대.
뭐가 언제 나와. 너 항상 남들 앞에 나와서 나대잖아. 보기도 싫어 죽겠어.
아, 그러니까. 진짜 애들이 다 싫어하는 줄도 모르고 무섭다니까, 쟤. 야, 장난하냐?
나 좋아하는 사람이 더 많아.
하하, 얘 뭐라고 그래. 너 모든 행동이 짜증난대. 손을 주고 싶은 애들이 한둘이 아니다
진짜 쟤 미치겠네. 야, 너 같은 싸이코는 처음 본다? 구석에 틀어박히듯, 안 그래도 짜증나니까 눈앞에서 얼쩡거리지 말고
저 죽일 놈아, 학교에 나오는 것도 짜증나 죽겠다
그럼 나보고 어쩌라는거야!
전학을 가든 퇴학을 가든 우리 눈앞에서 사라지라고"
519,1856,기타 괴롭힘 대화,"안녕하십니까 길동전자입니다
야 사장바꿔
고객님 무슨일이십니까
바꾸라면 바꿔 말딴이란 통화하기 싫어
고객님 저한테 무슨 말씀인지 해주시면 전달하겠습니다
고객센터에서 일하는 주제에 무슨 말이 많아
고객님 저에게 말씀해주시면 자세히 답변드리겠습니다
니까짓것하고 말하기 싫다고
고객님 어떤일때문에 그러시나요
개같은 경우가 다 있어","안녕하세요 길동전자입니다
야, 사장님 바꿔줘
고객님 무슨 일로 그러십니까
바꾸라고하면 바꾸라는 통화하기싫어
고객님 저한테 무슨 말씀을 하시는지 말씀해 주시면 전달해 드리겠습니다
고객 지원으로 일하는 주제에 무슨 말이 많은 거야
고객님 저에게 말씀해 주시면 자세히 답변 드리겠습니다
너 뭐라고 말하고 싶지 않아
고객님 어떤 일로 연락주셨나요
개와 같은 경우가 있어"
520,1859,기타 괴롭힘 대화,"학생길 좀 물을께요
네 어디가세요?
아니 근데 학생 인상이 너무 좋다
감사해요
좋은 말씀 들으러 나랑 가지 않을래요
아.저는 종교 안 믿습니다.
미쳤네 지옥가고싶어?
왜 그러세요
너같은 불순한 종자들이 세상을 망치는거야
아줌마 제발 그만 따라와요!","학생의 길을 좀 묻겠습니다
네, 어디로 갑니까?
아니, 그래도 학생들 인상이 너무 좋아
감사합니다
좋은 말씀 들으러 저와 가지 않겠습니까
H.나는 종교를 믿지 않아요.
미쳤구나. 지옥에 가고 싶어?
어쩌다가 이렇게 됐어요.
너와 같은 불순한 종자들이 세상을 망친다
아줌마, 제발 따라오지 마세요!"
521,1868,기타 괴롭힘 대화,"여보세요 거기 청소업체죠?
 네 말씀하세요
 아니 일처리를 이렇게 하고 가면 어떻게 합니까!!
 무슨 말씀이세요? 깔끔하게 뒷정리도 하고 갔는데요.
 짜증나게하네! 베란다에 있는건 뭐죠?
 그거는 저희가 가지고온게 아닙니다
 청소부면 이런것도 가지고 가야 하는거 아니에요?
 그건 저희의 의무가 아닙니다 사모님
 이러니 청소부나 하고 있지!! 돈 입금 못합니다!!
 사모님 그래도 이건 아닌거 같아요.","여보세요, 거기 청소업체죠?
네, 말씀해 주세요
아니, 일처리를 이렇게 하고 가면 어떡해요!!
무슨 말씀이세요? 깔끔하게 뒷정리도 하고 갔는데요.
짜증나게 하네! 베란다에 있는 것은 무엇입니까?
그건 저희가 가져온 게 아닙니다
청소부라면 이런 것도 가져가야 하지 않나요?
그것은 우리의 의무가 아닙니다 사모님
그러니까 청소부라도 하고 있는거야!! 돈을 입금할수 없습니다!!
사모님, 그래도 이건 아닌 것 같아요."
522,1874,기타 괴롭힘 대화,"야 그 옷 어디서 났냐?
어?
그런 옷 어디 앞에서 증정품으로 나눠 주는거 아니냐?
아니 이거 산거야.
이걸 돈 주고 샀다고? 돈 버렸네.
내가 좋아서 산거야.
이런 걸 왜 사냐? 거지같게.
난 좋은데.
당장 갔다 버려. 어디서 냄새 나는거 같애.
미안.","야, 그 옷 어디서 산 거야?
어?
그런 옷 어디 앞에서 증정품으로 나눠주는 거 아니야?
아니, 이거 산 거야.
이걸 돈 주고 샀어? 돈 버렸네.
내가 좋아서 샀어.
이런 거 왜 사? 거지같이.
나는 좋은데.
당장 가버려. 어디서 냄새가 나는 것 같아.
미안."
523,1880,기타 괴롭힘 대화,"야 현우야 이제 내 자리 돌려줘
싫어 임마
그거 니 게임 아니잖아
아니 이거 웃긴놈이네
뭐라고
야 그럼 이 컴퓨터가 너 꺼냐
아니 그런게 어딨어 돌려줘 돌려준다며
내가 언제 그랬어 증거있어 녹음했냐 너가 그냥 나한테 이 게임 선물했잖아
뭐야 미쳤어?
꺼져라
야 그럼 나 그 게임 로그아웃이라도 할게
너 안되겠다. 이리와.","야, 현우야. 이제 내 자리를 돌려줘
싫어, 인마
그건 네 게임이 아니잖아
이야, 이거 재미있네
무려
이봐, 그럼 이 컴퓨터가 당신 지우냐
아니, 그런 거 없어. 돌려줘, 돌려줘
내가 언제 그런 짓을 했지? 증거가 있어. 당신이 나에게 이 게임을 선물했잖아
뭐야, 미쳤나?
꺼져
그럼 나는 그 게임에서 로그아웃이라도 할게
오빠 안 돼. 이리 와."
524,1882,기타 괴롭힘 대화,"이마가 점점 넓어지는 것 같네
안 그래도 고민이다
야 넌 머리까지 없으면 너무 우울하다
안 그래도 스트레스다
돈도 없고 못생긴게 머리도 없으면 어쩌냐
그만해라
돈이라도 있으면 머리라도 심지
그만하라고
왜 나한테 그러냐 탈모는 유전인데
하","이마가 점점 넓어지는 것 같아
그렇지 않아도 고민이다
야, 너는 머리까지 있어야지 너무 우울해
그렇지 않아도 스트레스다
돈도 없고, 못생긴 게 머리도 없으면 어떡하지
그만두세요
돈이라도 있으면 머리라도 심겠다
하지 말라고
왜 나한테 그래. 탈모는 유전인데
하"
525,1884,기타 괴롭힘 대화,"야! 누가 카드를 한손으로 줘. 다시 두손으로 줘
 고객님 원래 카드는 한손으로 주는데요.
 어린노무자식이 어른한테 꼬박꼬박 말대꾸네. 가정교육 어떻게 배운거야 이거
 죄송합니다. 제가 이 가게 사장인데요. 얼른 사과드려 빨리
 이분께서 카드 결제하고 두손으로 안줬다고 먼저 저희 부모님 욕하셨는데요?
 아니 이자식이 끝까지 말대꾸네. 저 싸가지 없는거. 장사 그만하고 싶어? 가게 망하게 해줘?
 죄송합니다. 이 친구가 어려서 아직 잘 몰라서 그럽니다. 빨리 사과드리라니까
 저는 사과 못해요. 저는 잘못한거 하나 없어요.
 선생님. 제가 대신 사과 드리겠습니다. 이 친구가 아직 사회생활을 안해봐서 그런것 같습니다. 넌 해고야. 월급도 없을줄 알아. 집에가 나가
 이자식 학교랑 부모님 전화번호좀 줘봐. 아니 가정교육 인성교육을 어떻게 받았길래 내가 한마디 해야지. 안주면 서울역점 편의점 고객응대 엉망이고 개판이라고 언론에 올릴꺼야. 내가 뭐하는 사람인지 알아? 나 이런 사람이야.","야! 누가 카드를 한 손으로 줘. 다시한번 두손으로 줘
고객님 원래 카드는 한손으로 주시는데요.
어린 노무자 아이가 어른에게 또박또박 말대꾸하네. 가정교육 어떻게 배웠니 이거
죄송합니다. 제가 이 가게 사장인데요. 빨리 사과해, 빨리
이분이 카드 결제하고 두 손으로 안 줬다고 먼저 저희 부모님 욕했는데요?
아니, 얘가 끝까지 말대꾸하네. 저 예의 없는 거. 장사를 그만두고 싶어? 가게를 없애줄까?
죄송합니다. 얘가 어려서 아직 잘 몰라서 그래요. 빨리 사과하라구
저는 사과할 수 없어요. 저는 잘못한 것 하나 없어요.
선생님, 제가 대신 사과할게요. 이 사람이 아직 사회생활을 해본 적이 없어서 그런 것 같아요. 너는 잘렸어. 월급도 없을걸? 집에 가서
얘 학교랑 부모님 전화번호 알려줘. 아니, 가정교육, 인성교육을 어떻게 받았어, 내가 한마디 해야지. 안 주면 서울역점 편의점 고객 응대가 엉망이라고 언론에 올릴게. 내가 뭘 하는 사람인지 알아? 나 이런 사람이야."
526,1888,기타 괴롭힘 대화,"너 좀 그렇다
뭐가?
너가 무슨 그런 일을 할 수 있다고 그래
왜 못하는데?
그걸 몰라서 묻니?
모르겠는데
너 머리도 별로고 그럴 능력 안되자나
할 수 있어.준비도 되어 있고
넌 못해.외모도 그저 그렇자나
나한테 왜그러는데?","당신 좀 그러네
뭐가?
네가 어떻게 그럴 수 있단 말이야
왜 안 돼?
그걸 몰라서 물어보는 거야?
모르겠는데
당신 머리도 안 좋고 그럴 능력이 없잖아
할 수 있다. 준비도 되어 있고
너는 할 수 없어. 겉모습도 고만고만하지 않느냐
나한테 왜 그래?"
527,1893,기타 괴롭힘 대화,"너 엄마 없어?
아.응.
왜 ? 뭐때문에 .?
아빠가. 술 좋아하셔서 .
아? 술? 폭행? 아 너도 참 불쌍하다 그래서 엄마가 도망갔구나 ?
.아.으응.
술이 뭐 좋다고 그러는거래 이해안가네 너희 아빠 정신 좀 차리라해 
.응
아빠는 술에 엄마는 도망에 아휴 우리 부모님은 안그래서 다행이다
부.럽다","너 엄마 없어?
어. 어.
왜? 뭐 때문에?
아버지가 술 좋아하시니까.
아? 술? 폭행? 아, 너도 참 불쌍하다. 그래서 엄마가 도망갔어?
아, 응。
술을 좋아한다는 말을 이해할 수가 없네. 너희 아버지 정신차리라고
.그래
아빠는 술에, 엄마는 도망가고, 우리 부모님은 그러지 않으셔서 다행이다
부드러운"
