,idx,class,conversation,Augmentation
618,2496,갈취 대화,"야 돈좀 줘바
누구세요?
알 필요 없고 너 주머니에 있는 돈 다 내놓아
거기 돈 보인다 좋은 말로 할 때 줘라
제가 가진 돈이 이것밖에 없어요
미안한데 난 돈 일도 없어
야 너 사정 필요없고 그 돈이나 주고 갈길 가
지금 안주면 너 죽는다
여기 돈이요
그럼그럼","おい、お金ちょうだい
どちら様ですか？
知る必要はない あなた ポケットにあるお金を全部出して
そこにお金が見える。いい言葉で話す時にくれ
私が持っているお金がこれしかありません
悪いけど私はお金のこともない
おい、あなた、事情は必要ないよ。そのお金を払って帰るよ
今くれなければ あなた 死ぬ
はい、お金です
そうだよ、そうだよ"
619,2505,갈취 대화,"야 너 이리 좀 와.
아 왜 ! 나 바쁜데
너 이거 뭐냐? 언제 샀냐
이거? 나 엊그제 생일이여서 친구들이 돈모아서 사준건데 왜?
이거 비싼 거 아니냐? 좋아보인다
그치 좋아보이지? 친구들이 생일이라고 엄청 신경 많이 써줬어. 근데 왜?
너 저번주에 내 원피스 입고나가서 얼룩생겼잖아?
응 아 맞다 그거 세탁해줄게. 정말 미안해 언니.
아니? 그거 너 갖고 나 이 옷주라. 그걸로 퉁쳐줄게 
그건 아니지! 이건 선물받은 거란 말야. 아 그리고 언니옷은.좋은 것도 아니잖아.
어차피 니가 나 몰래 입고나가서 얼룩생기게 했고 내가 기분이 나쁘니까 내 맘대로 해야지. 나 이 옷으로 퉁친다
안돼 돌려줘!!!",
620,2511,갈취 대화,"야 너 목걸이 예쁘다?
이거 선물받은거야
그럼 나한테 다시 선물해주라
어? 그건 곤란해
왜? 너 많이 했잖아. 나 줘
이건 소중한거야
진짜 맞고싶어?
미안해 근데 이건 못줘
아직 정신 못차렸네
미안해","おい、あなた、ネックレスきれいだね？
これはプレゼントでもらったものだよ
じゃ、私にまたプレゼントしてね
あれ？それは困る
なんで？あなた、たくさんやったじゃん。 僕にちょうだい
これは大事なものだよ
本当に殴られたいの？
ごめん。でもこれはあげられない
まだ正気じゃないね
ごめんな。"
621,2515,갈취 대화,"빨리 은행비밀번호을 알려라. 
안됩니다. 은행비밀번호는 알려줄수 없습니다
머라고? 내가 장난하는거 같나? 알려주지않으면 이 칼로 너를 죽여버리겠다
제발 살려주십시오. 은행에 저의 어머니 수술비가 들어있습니다. 안됩니다
내가 그런 사정 바줄거 같나? 어서 빨리 말해라
다시 한번만 생각해주십시오. 이게 없으면 저희 어머니는 수술받지못해 죽습니다.
그렇다면 니가 대신 죽으면 되겠군. 빨리말해라 아니면 죽여버리겠다
살려주십시오. 제발 살려주세요
빨리말해라 두번말하게하지마라
여기있습니다. 저희 어머니 수술비입니다. 제발 돌려주십시오","早く銀行の暗証番号を教えなさい。
だめです。銀行の暗証番号はお教えできません
何だって？私がふざけてるみたい？ 教えてくれなければこの刀であなたを殺してやる
どうか助けてください。 銀行に私の母の手術費が入っています。 駄目なんです。
私がそんな事情を教えてくれると思う？ 早く早く言え
もう一度だけ考えてください。 これがなければ、私の母は手術を受けることができずに死にます。
それなら君が代わりに死んだらいいね。 早く言え, さもなければ殺してやる
助けてください。 どうか助けてください
早く言えよ二度言わせるな
はい、こちらです。 私の母の手術費です。 どうか返してください"
622,2516,갈취 대화,"이번달에는 매장 리모델링 하세요
갑자기 그게 무슨 말씀이세요
1000만원만 쓰심됩니다 500만원은 본사로 보내시구요
코로나로 힘든데 무슨 리모델링 입니까
다른 업체도 다 똑같습니다
저는 먹고 죽을 돈도 없습니다
정 그러시다면 프랜차이즈 계약 종료하겠습니다
목도 안좋은 자리에 이만큼 키워놨더니 너무하시네요
그럼 리모델링 하실건가요
알겠어요",
623,2519,갈취 대화,"야.!! 빵셔틀 1
빵셔틀 1 김빵맨.
지금 남은 시간 10분.지금 당장 매점으로 달려가 피자빵 사올 수 있겠나.???
저.근데.나 용돈이 다 떨어졌어.
야.
어.???
그럼 빌려서라도 갖고 와야될 것 아니야.
미.미안.못할 것 같아.
야. 뒤질래.??
제발.잘못했어.","おい！パンシャトル1
パンシャトル1、キムパンマン。
今、残り時間10分。今すぐ売店に行ってピザパンを買ってくることができるかな？
私、お小遣いがなくなったの。
おい。
え???
それでは借りてでも持って来なければならないんじゃないの。
ごめん、できないと思う。
ねぇ、見てみる？
どうか。ごめん。"
624,2521,갈취 대화,"돈 좀 있냐?
 아니 없어
 아까 돈 있는 거 봤어 나중에 갚을게 럼아
 이거 책 살 돈이야.
 아니 갚는다니까? 아 같게 구네
 얼마 필요한데
5천원만 줘 담배 사야되니까
 여기
 진작에 줄것이지 나중에 갚을게
 알았어.","お金ちょっとある？
いや、ないよ
さっきお金があるのを見たよ。 後で返すよ、ラム
これ本を買うお金だよ。
いや、返すんだって？ あ、同じようにね
いくら要るのに
5千ウォンだけちょうだい。タバコ買わないといけないから
ここ
とっくにくれるだろう, 後で返すよ
分かった."
625,2522,갈취 대화,"나 이번달 용돈이 좀 부족하네? 니가 좀 더 줘야겠는데
응? 나도 용돈 다 써서 없어
무슨 소리야 부잣집 따님께서
정말이야 어제 준게 다야
정말? 그럼 니 속옷차림사진 뿌려도 돼?
제발 그러지 않기로 했잖아 지운다고 약속했잖아
너도 나랑 약속 안 지키는데 왜 난 지켜야해?
말도 안되는 약속을 어떻게 지켜
오늘 오후까지 5만원 안 가져오면 이 사진은 전교생한테 카톡으로 뿌려진다 명심해
제. 제발! 알았어 구해올게 사진은 지워줘","私、今月のお小遣いが少し足りないねか？ お前がもっとあげないと
うん？私もお小遣い全部使ってない
何言ってるんだよ。 お金持ちの娘さんが
本当だよ。昨日くれたのが全部だよ
本当？じゃあ、あなたの下着姿の写真をまいてもいい？
お願いだからそうしないことにしたじゃん。 消すって約束したじゃん
あなたも私と約束を守らないのに、どうして私は守らなければならないの？
とんでもない約束をどうやって守るんだよ
今日の午後までに5万ウォン持って来なければこの写真は全校生にカカオトークでばらまかれると肝に銘じてね
私のお願い！分かった。持ってくるよ。写真は消して"
626,2525,갈취 대화,"돈 줘라.
싫어.
몇 년 친구인데 돈 좀 줘.
왜? 안돌려줄거잖아.
안돌려줘도 너가 나한테 빚진게 얼마인데?
너가 나한테 더 빚졌지. 뭔 소리야?
야 내놔! 이 정도면 나한테 은혜 갚을 수 있네.
아. 왜 그래!
이 걸로 범죄 공범인 것 비밀로 부쳐줄게. 짜져있어.
내 돈.","お金をくれ。
いやだ.
何年も友達だからお金をくれ。
なんで？返さないじゃん。
返さなくてもあなたが私に借りがあるのはいくらなの？
あなたが私にもっと借りがある。 どういうこと？
おい、出せ！この程度なら私に恩返しできるよ。
あ、どうしたんだよ！
これで犯罪共犯であることを秘密にしてあげる。 仕組まれてる。
私のお金。"
627,2526,갈취 대화,"요즘에는 액수가 작네?
미안해 요즘에 용돈이 작아
그게 나랑 무슨 상관이야?
저번에 줬는데 또 필요해?
야야야 당연하지 너 지키는 값이 작냐?
아니 그건.
너 왕따에서 벗어나게 해준게 누구야 나잖아
늘 고맙게 생각하는데 이제 그만.
다시 왕따속에서 구르고 싶은가봐? 괴롭혀줄까?아니면 돈 가져올래?
. 다시 구해올게.",
628,2532,갈취 대화,"어머님! 지금 뭐하시는 거에요?
아가? 너 다짜고짜 그게 무슨 말이니?
어머님이 저희 엄마한테 돈 내놓으라고 하셨다면서요!
너네 엄마는 그걸 고 새 너한테 얘기했다니? 참나
아니 어머님 진짜 너무 하신 거 아니에요?
야 너무하긴 내가 뭐가 너무하니? 내가 못 받을 돈 내놓으라고 한 것도 아니고
무슨 말씀이세요 그게 ?
너 같은거 내가 우리 아들만나게 해줬고 너 우리집에서 먹고 자고 다 하잖아! 그거 받은 건데 어?
아니.어머님.그건 말이 안되잖아요.얼른 저희 어머님한테 받은 돈 돌려주세요.
못 줘! 아니 안 줘! 내가 왜? 니가 줄거니 그 돈?","お母さん！今何してるんですか？
赤ちゃん？あなた。 急にそれはどういう意味？
お母さんが私のお母さんにお金を出せと言ったそうですね！
あなたのお母さんはそれを故新しいあなたに話したって？ まったく
いや、お母さん本当にひどくないですか？
おい、ひどいって、私が何がひどいんだ？ 僕がもらえないお金を出せと 言ったわけでもないし
どういうことですか、それは？
あなた、私がうちの息子に会わせてあげて、あなた、うちで食べたり寝たりするじゃない！ それもらったんだけど、え？
いや、お母さん。それは話にならないじゃないですか。早く私の母からもらったお金を返してください。
あげられない！いや、あげない！ なんで俺が？ 君がくれるの、そのお金？"
629,2535,갈취 대화,"와 멋잇다 이 헬멧
누구세요? 누군데 남의 오토바이 앞에 서계세요
아니 멋져서 구경좀 했는데 
아네. 그럼 가볼게요
아니 형아 이거 형아 헬멧이야?
네.
나도 갖고싶다 좀 써보도돼?
안됩니다
안돼? 내가 이 헬멧으로 형아 머리 날려도 안돼?
.그러지마십시오","わぁ、かっこいい。このヘルメット
誰ですか？ 人のバイクの前に立っていてください
いや、かっこよくて見物したんだけど
あ、はい。それでは行きます
いや、兄さん。これは兄さんのヘルメットなの？
はい。
私も欲しい ちょっと使ってみてもいい？
駄目なんです。
ダメ？僕がこのヘルメットで 兄さんの頭を飛ばしてもダメ？
やめてください"
630,2539,갈취 대화,"너잠깐만
저요?
그래 너. 너말고 누구있어?
왜 그러시죠?
형이 돈이좀 필요해
안돼요. 이건 꼭 필요해요
나도 필요해
한번만 봐주세요
죽고싶어? 빨리 안내놔
안되요.","お前、ちょっと待って
私ですか？
そう あなた. 君以外に誰がいるの？
どうしたんですか？
兄さんがお金が必要なんだ
だめです。これは必ず必要です
私も必要だよ
一度だけ見逃してください
死にたいの？早く出してくれ
ダメです。"
631,2540,갈취 대화,"오빠 돈 좀 줘
내가 돈이 어딨냐
없어? 진짜없어? 다뒤진다
다 뒤져봐라 그럼너는 뒈진다
아씨 닥치고 빨리 내놓으라고 지금저거 사야된다고!!
내가 니 지갑이냐?
안 주면 진심 나 집 나가버린다
답 없는 새키. 이거 먹고 떨어져
고마워 역시 내 지갑 
뒤질래?","お兄ちゃん、お金ちょうだい
私がお金がどこにあるんだ
ないの？本当にないの？ 全部調べる
全部調べてみなさい。 そしたらお前は負けるよ
あ、黙って早く出せって、今あれを買わないと！！
私が君の財布か？
くれないと本気で出ちゃうよ
答えのないセキ。 これを食べて落ちろ
ありがとう やっぱり私の財布
負けたくない？"
632,2551,갈취 대화,"돈을 빌려주세요 안 빌려주면 곤란해요
빌려드릴 돈이 없어요
아직 그 집에 삽니까?
집엔 오시지마세요 아이가 어립니다
부인이 집에만 있죠?
집에 오시지마시라구요
여기서 30분이면 가겠네요
왜 집에 가실려고 합니까
말한대로 돈 주시면 안갑니다
. 구해볼께요","お金を貸してください 貸してくれないと困ります
貸してあげるお金がありません
まだその家に住んでいますか？
家には来ないでください 子供が幼いです
奥さんが家にだけいますよね？
家に来ないでください
ここから30分で行けそうですね
どうして家に帰ろうと思いますか
言われた通りにお金をくれたら行きません
. 探してみます"
633,2553,갈취 대화,"어이 형씨 돈 좀 있어?
네.? 아뇨 없는데요.
하 거참 나 속일 생각하지 마 지금 걸친 것만 해도 몇백만 원은 하게 생겼구먼
아뇨. 아니에요 싼 거예요
아 싼 거든 비싼 거든 아 현금 한 푼도 없냐고! 주머니 뒤져서 나오기만 해
아 진짜 현금 없어요.
카드 뒀다 뭐해? 돈 뽑아서 내놔
카드도 없어요.
카드가 없긴 뭐가 없어 아까 니가 저기 편의점에서 카드 결제하는 거 다 봤구먼 당장 돈 뽑아서 와
아 제 카드 아니에요.","おい、兄さん、お金ある？
はい？いいえ、ありません。
はてさて, 私をだますことを考えるな. 今かけただけでも数百万ウォンはするようになったね
いいえ、いいえ。安いんです
安いものでも高いものでも、現金一銭もないのか！ ポケットを探して出てくるだけだよ
あ、本当に現金がありません。
カードを置いて何してるの？ お金を出してよこせ
カードもありません。
カードがないわけないよ。さっきお前があそこの コンビニでカード決済してるの見たんだ。 すぐにお金を出してきて
あ、僕のカードじゃないです。"
634,2556,갈취 대화,"너 어디가냐? 주머니에 든 거 뭐야?
누구신데.
새끼야. 네 주머니에 돈 있는 거 다 알아. 처맞기 전에 내놔라.
싫어요.
내 주머니에 뭐 있는지부터 보여줄까? 칼 들어 있어. 나 칼 들고 다니는 사람이야.
네?
빨리 안 내놓으면 찌른다. 돈 내놔.
으악. 알겠어요.
이거 밖에 없어? 진짜 맞을래? 폰도 내놔.
아. 안돼요.!","あなた どこへ行くの？ ポケットに入っているのは何？
どなたなんですか。
お前のポケットにお金があるのは全部知ってるよ。 殴られる前に出せ。
嫌です。
私のポケットに何があるのかから見せてあげようか？ ナイフが入ってる。 私はナイフを持ち歩いてる人だよ。
うん？
早く出さないと刺すよ。 お金を出せ。
うわっ、分かりました。
これしかないの？ 本当に殴られる？ 携帯も出して。
あ、だめです！"
635,2557,갈취 대화,"지금 너 담배 피고 오는 거지? 내가 다봤어.
 지금 무슨 소리 하는거야! 나 쓰래기 버리고 오는 중인데!
 내가 너 가방에도 담배 너놓고 다니는 거 다 알아.
 아니라고. 나 담배 핀 적 없어!
 아 됐고 5만원만 가져와. 안그려면 쌤이랑 너희 엄마 한테 다 이른다.
 하. 진짜 아니라니깐 아 알았어. 5만원만 가져오면 말 없는거다.
 그래 처음부터 말을 들을 것이지.
 가져왔어. 5만원.너 이제 나한테 관심 꺼라.
 그래. 근데 너 수상하다. 돈을 이렇게 가져오니깐 내가 너 지켜 볼거야.
 .","今、あなた タバコ吸ってくるんだよね？ 私が全部見たよ。
今何を言ってるんだ！ 私、ゴミ捨て中なのに！
私があなたカバンにもタバコを置いているのは全部知っている。
違うって。 私タバコ吸ったことない！
よし、5万ウォンだけ持ってきて。 描かないためには先生とあなたのお母さんに全部言うよ。
は。 本当に違うって。あ、分かった。 5万ウォンだけ持ってくれば黙っているのだ。
そう、最初から言うことを聞くだろう。
持ってきた。 5万ウォン。あなた もう私に関心を持つな。
そうだね。でも、あなたは怪しい。 お金をこうやって持ってくるから、私があなたを見守るよ。
."
636,2561,갈취 대화,"야 너 담배좀있냐
없어요.담배안펴요
담배말고 그럼 현금있냐 담배좀사게
아니 저한테 왜이러세요 현금도 안갖구다녀요
맞고 줄래 그냥줄래
죄송하지만 저 아무것도 없어요
한번 뒤져서 나오면 너 팔분질러버릴줄알아
죄송해요 제가 잘못했으니 그냥가주세요
빨리 가진거 다 꺼내봐
네.","おい、あなた。タバコはあるか
ありません。タバコは吸いません
タバコじゃなくて現金ある？タバコを買えよ
いや、私にどうしたんですか 現金も持ち歩いていません
殴られてくれる？そのままくれる
すみませんが、僕は何もありません
一度探して出たら あなた 八分散らしてしまうぞ
ごめんなさい。私が悪かったので そのまま行ってください
早く持っているものを全部取り出してみて
はい。"
637,2564,갈취 대화,"폰 좀 빌렬주라
 여기
 오 새로 샀냐? 좋네
 응 어제 샀어
 나랑 폰 하루만 바꾸자
 엉? 안돼.새거란 말이야
 야 우리 우정이 이정도였어? 겨우 이런거하나 못 빌려주게?
 그래도 내가 싫다고
 너 웃긴다 나도 너의 거절을 거절할게
 줘
 싫어 하루만 쓸게","携帯をちょっと貸してくれ
ここ
お、新しく買ったの？ いいね
うん、昨日買ったよ
私と携帯を一日だけ変えよう
え？ダメ。新しいものなんだよ
おい、私たちの友情がこれくらいだったの？ たったこんなの一つ貸してくれないの？
それでも私が嫌だと
あなた 面白い。私もあなたの拒絶を拒絶するよ
ちょうだい。
嫌だ。一日だけ使うよ"
638,2574,갈취 대화,"저기 사물함 앞에 키 작은애!
나?
그래 너! 너 아니면 누구겠냐? 너 오늘도 지갑 빵빵하지?
아.아니 왜그래?
내 친구가 너 지갑에 돈 완전 많다고 그러던데.
나 요즘 지갑 안들고다녀. 엄마 삼성페이만 써.
너 지갑 털어서 나오면 가만 안둔다.
아 진짜라니깐!
한대 맞고 줄래 그냥 줄래?
한번 뒤져봐라! 나오는지!","あそこのロッカーの前の背の低い子！
私？
そうだ、あなた！ あなたじゃなければ誰だと思う？ あなた 今日も財布パンパンだよね？
H。いや、どうしたの？
私の友達があなたの財布にお金がたくさんあると言ってたけど。
私、最近財布を持ち歩いてない。 お母さん、サムスンペイだけ使って。
あなた 財布をはたいて出てきたらただではおかない。
あ、本当だって！
一発殴られてくれる？そのままくれる？
一度調べてみろ！ 出るのか！"
639,2575,갈취 대화,"어이 꼬마야 돈좀 있냐?
없어요. 
주머니 뒤져서 나오면 10원마다 한대씩이다?
없다니깐요!
야! 이리와봐!
제발 한번만 봐주세요. 
시끄럽고 이리와 보라니까!
형 이러지 마세요! 우리 아버지 경찰이에요!
넌 좀 맞아야 겠다. 일단 
제발요! 없어요 돈!","おい、坊や、ちょっとお金あるかい？
いません。
ポケットを探して出てくると、10ウォンごとに一台ずつだか？
ないんですって！
おい！こっち来い！
どうか一度だけ見逃してください。
うるさいからこっちに来いって！
兄さん、やめてください！ 私の父は警察です！
君はちょっと合わなければならない。 とりあえず
お願いします！お金がありません！"
640,2577,갈취 대화,"야 너 돈 좀 있냐?
아니.왜?
지랄하네. 니네 집 잘 살잖아. 오늘부터 일주일에 5만원씩 상납해라.
오만원? 일주일에 큰 돈은 힘들어.
개새끼야. 뒤져서 돈 나올때 마다 존나게 쳐맞을래?
그.그래도 돈이 없으면 어떡해!
야 니네 여동생 어느중 몇반인지 다 알아. 돌려버리기 전에 아가리 닥치고 꼬박꼬박 상납해.
헉.
야 학주 온다. 병신아 알아들었으면 아가리 닫고 웃어. 친한 척해.
어","おい、あなた、お金あるか？
いや、なんで？
いやらしいね。お前の家は裕福じゃないか。 今日から週に5万ウォンずつ上納しなさい。
五万ウォン？一週間に大金は大変だよ。
ちぇっ, お金が出るたびにひどく殴られるか？
その。それでもお金がなかったらどうするの！
ねぇ、あなたの妹がどのクラスなのか全部知ってるよ。 返す前に黙り込んできちんと上納しなさい。
えっ.
夜学株来るぞ。 病身よ、聞き取れたら、口を閉じて笑って。 親しいふりして。
あ"
641,2581,갈취 대화,"어서오세요! 편의점입니다.
손들어! 헛튼짓하면 쏴서 죽인다!
왜 그러세요.? 원하는게 뭐에요.?
가방에 여기 있는돈 다 담아!
살려주세요.
살고싶은면 돈 담아!! 그러면 살려줄게
안돼요. 저는 알바생일 뿐이에요.
그러니깐 빨리 담으라고!! 죽기 싫으면!
진짜 살려주실꺼죠.?
그래 빨리 담으면 사라져줄게","ようこそ！コンビニです。
手を挙げて！ 無駄なことをしたら撃って殺す！
どうしたんですか？ 欲しいものは何ですか？
かばんにここにあるお金を全部入れて！
生かしてください.
住みたいならお金を入れて！！ じゃあ助けてあげる
だめです。私はアルバイト生であるだけです。
だから早く入れろって！！ 死にたくないなら！
本当に助けてくれますよね？
そうだね。早く入れたら消えてあげる"
642,2585,갈취 대화,"이봐 노인장. 30년 장사하면서 돈은 많이 불렸나?
허허. 왜부르시나?
다름이 아니라 슬슬 천당가실 때 됐는데 기왕가실때 좋은일 하나 하고 가라고.
뭐.뭣이.?
내가 요즘 돈이 궁해서 말야. 어디 꿍쳐둔 돈 좀 없나?
아.아니. 없소.
하. 내가 모를줄 알고? 여기 장사 잘되잖아. 돈 많이 벌었을텐데?
이미 다. 자식들 물려줬소. 나는 빈털털이니께 썩 가시게!!
그러지 말고. 내가 힘쓰기 전에 내놓아!!
으윽.","おい、老人長。 「30年商売をしながらお金はたくさんふやけたのか？
ほほ。どうしてお呼びになるの？
他でもなく、そろそろ天国に行かれる時期なのに、どうせ行く時にいいことを一つして行けと。
何、何が？
私が最近お金に困っているからね。 どこか企んでおいたお金ちょっとないか？
あ、いいえ、ありません。
は。 私が知らないと思って？ ここの商売はうまくいってるじゃん。 お金をたくさん稼いだと思うけど？
もうみんな、子供たちに譲りました。 私は無毛の毛だから行って！！
そんなこと言わないで。 私が頑張る前に出して！！
ううっ。"
643,2587,갈취 대화,"수빈아 목걸이 예쁘다 
웅 . 
어디서 났어? 나도 갖고 싶다
엄마가 사주셨어 .
나한테 더 잘 어울릴 것 같은데 해봐도 돼?
웅 . 해보기만 하고 돌려줘

어머 얘 나랑 너무 잘어울린다 이거 내가 가질래
무슨 소리야 안돼 절대 소중한거야
에이 친구끼리 줄 수도 있지 안그래? 나도 소중하게 잘 쓸게
진짜 안돼.
왕따 당하고 싶지 않으면 순순히 내놔 
휴 알겠어 .","スビン、ネックレスきれいだね
うん。
どこで手に入れたの？ 私も欲しい
お母さんが買ってくれた。
私にもっと似合いそうだけど、やってみてもいい？
うん。やってみるだけで返して

あら、この子は私にすごくよく似合う これ、私が持って行く
何言ってるんだよ、ダメ。絶対に大切なものだよ
え、友達同士であげることもあるでしょ？そうじゃない？ 私も大事に使うよ
本当にダメ。
いじめられたくないなら素直に出せ
ふぅ、分かった。"
644,2590,갈취 대화,"이 사장님 이거 오랜만입니다?
아.자네 어쩐 일인가.
어쩐 일이냐뇨 섭섭하네요. 아니 다름이 아니라 제가 부탁 좀 드리려구요.
어떤 부탁인가.
제가 이번에 사업을 하나 시작했는데 초기 자본이 영 딸리네요?
자본? 그걸. . 왜 나한테.
사장님 사장님이 이러시면 안되죠. 저번에 저희 애들이랑 룸에서 무슨 일 있었는지 사모님께 다 알려드려요?
.그.그건 그 때 너네가 만들어 낸 상황이였잖아! .
그래서 말씀드릴까요? 사장님? 딱 1억만 부탁드립니다. 가족들 떠나는 거 보고싶지 않으시죠? 
제발 그러지말게나.내가 어떻게 든. 구해볼테니 제발 그 일만은.","イ社長、これはお久しぶりですか？
H。君、どうしたんだ。
どうしたんだって、寂しいですね。 いいえ、他でもなく、私がお願いしたいことがあります。
--どんなお願いか。
私が今回事業を一つ始めたのですが、初期資本が足りないですねか？
資本？それを···なんで僕に。
社長、社長がこうしてはいけません。 この前、うちの子たちとルームで何があったのか、奥様に全部教えましょうか？
その.それはあの時お前たちが作り出した状況だったじゃないか！ .
それでお話ししましょうか？ 社長？1億だけお願いします。 家族が離れるのを見たくないですよね？
お願いだからやめてくれ。私がどうやってでも。 探してみるから、どうかそのことだけは。"
645,2591,갈취 대화,"야 돈 내놔
 오늘은 진짜 안돼.
 뭘 안되긴 안돼 진짜 지난번처럼 맞고 싶냐?
 진짜야 제발 오늘은 안돼
 이 지갑 털어봐
 야 오만원밖에 없는데?
 아이씨 이 거지새끼. 야 돈 더 없냐고
 진짜 없어 그게 다야.
 그럼 맞기 전에 꺼져. 야 내일은 두 배로 갖고 와라
응. 알겠어.","おい、お金を出せ
今日は本当にダメだよ。
何がダメなんだよ。本当にこの前みたいに殴りたいのか？
本当だよ。お願いだから今日はダメだよ
この財布をはたいてみて
おい、5万ウォンしかないんだけど？
もう、このろくでなしめ。 おい、お金はもうないのかよ
本当にないよ、それだけだよ。
じゃあ、叩かれる前に消えて。 おい明日は二倍持って来い
うん。わかった。"
646,2594,갈취 대화,"그 얼굴로 잘도 연기하고 있네.
누구세요?
나 너 고등학교 동창이다. 학폭한거 사장님이 아시니?
야 너 누구야!
얼굴도 다 갈아엎었네.
미안해 내가 다 잘못했어 원하는 거 다 해줄게.
그럼 1억 송금해.
나 그렇게 큰 돈은 없어
사회에서 매장되고 싶어?
내가 마련해볼게.","その顔でよくも演じているね。
どちら様ですか？
私、あなた高校の同級生だ。 校内暴力を社長が知ってるの？
おい、あなた！誰だ！
顔も全部ひっくり返したね。
ごめんね。私が全部悪かった。望むことを全部してあげる。
じゃあ、1億送金して。
私、そんなに大きいお金はないよ
社会から葬られたいの？
私が用意してみる。"
647,2595,갈취 대화,"움직이지마!
 누구세요?
보면몰라? 여기 가방에 다 넣어 죽기 싫으면
이러지마세요 신고할거에요
신고하기전에 니가 먼저 죽을걸
제발요 다치기 싫어요
 다치기 싫으면 여기에 금 다 털어!
요새 상황이 여의치 않아 이거 털리면 우리식구 다 길바닥에 내앉아져요
나는 이미 앉았어 얼른 넣어 잔말말고
네.","動くな！
どちら様ですか？
見たら分からないの？ このかばんに全部入れて死にたくなければ
やめてください 通報します
申告する前にお前が先に死ねばよかった
お願いします。 ケガをしたくないです
怪我をしたくなければここに金を全部払って！
最近状況が思わしくないので、これがばれたら私たち家族みんな道端に座ります
僕はもう座ったんだ。 早く入れて、寝ないで
はい。"
648,2598,갈취 대화,"그 길동 국회의원님 비서분 되시죠?
네 맞습니다. 무슨 용건으로 전화 주셨습니까?
이번 대선 때 그 국회의원님 출마하시죠? 꽤 지지도도 높으시다고 들었는데요.
네 잘 알고 계십니다. 아직까지 대선 유력 당선 후보로 저희 의원님이 이름 올리시고 계십니다. 혹시 지지자 분 이십니까?
에이 설마요. 얼마전 비서분 안 계실 때 의원님 음주운전 하고 계시던데 아세요?
음주운전을요.? 루머 유포시 강력하게 처벌할겁니다. 그래도 괜찮으세요?
루머 아니니까 괜찮죠. 경찰한테도 걸렸던데 뭐 돈 주니까 그냥 넘어가던데요?
물증 있으신가요? 없으시면 루머라 생각하고 강경대응 하겠습니다.
지금 보내드리는 영상 봐보십시오. 거칠게 운전하는 장면이랑 돈 넘기는 장면까지 제가 다 '찍어놨습니다.
헙. 혹시 어떻게 해드리면 그냥 넘어가주실 수 있을까요? 저희 의원님 이제 마지막 대선 출마입니다. 한 번만 넘어가 주십시오. 사례는 원하는 만큼 다 해드리겠습니다.
역시 너도 돈으로 해결하려 그러네. 그럼 한 7000만원만 준비해.
네 역사 안 보관함에 넣어둘테니 알아서 찾아가십시오. 그 영상 퍼뜨리시면 안 돼요 진짜.","そのギルドン国会議員の秘書の方になりますよね？
はい、そうです. どのようなご用件でお電話くださいましたか？
今回の大統領選挙の時、その国会議員が出馬されるんですよね？ かなり支持率も高いと聞きましたが。
はい、よくご存じです。 まだ大統領選挙の有力当選候補として、私たちの議員が名を連ねています。 もしかして支持者の方ですか？
えぇ、まさか。 先日、秘書の方がいらっしゃらない時に、議員さんが飲酒運転をしていましたが、ご存知ですか？
飲酒運転をですか？ デマを流布した場合、強力に処罰します。 それでも大丈夫ですか？
デマじゃないから大丈夫ですよ。 警察にもかかっていたが、何かお金を渡したらそのまま見過ごしていましたよ？
物証はお持ちですか？ なければデマだと思って強硬対応します。
今お送りする映像をご覧ください。 荒々しく運転する場面とお金を渡す場面まで、私が全部「撮っておきました。
はっ。もし、どうすればそのまま見過ごしていただけますか？ うちの議員、もう最後の大統領選出馬です。 一度だけ見逃してください。 お礼はご希望の分だけ全部させていただきます。
やっぱりあなたもお金で解決しようとしてるね。 それでは約7000万ウォンだけ準備して。
はい、駅舎のロッカーに入れておきますので、ご自由にお訪ねください。 その映像を広めたらダメですよ、本当に。"
649,2602,갈취 대화,"안녕하세요 병원장님
어 그래 약국은 잘 돼지?
네 덕분에요
응 그래그래 근데 다음주부터 여기 약국에 다른 사람이 들어오기러 했는데 어떡하지?
네????
아니 나친한 친구 딸도 약사인데 목 좋은데서 하고 싶다고 사정사정하기길래
아니그래도 그렇죠. 당장 다음주부터 나가라고 하시면 어떡합니까
그치? 그래서 너무 인정머리 없는 것 같아서 내가 내려왔잖아
네???
그 친구가 약국 인수하게 해주면 돈 좀 챙겨준다는데 나는 김약사 그동안의 정을 생각해서 먼저 알려주라고 내려왔지친구가 준다는거 딱 반만 받겠네","こんにちは、病院長
あ、そうだ。薬局はよく豚なの？
おかげさまで
うん、そうそう、でも来週からここの薬局に他の人が入ってくる予定だったんだけど、どうしよう？
はい？？？？
いや、私の親しい友達の娘も薬剤師なのに喉の調子がいいところでやりたいと頼んだから
いや、それでもそうですね。 すぐに来週から出ろと言われたらどうするんですか
そうだよね？だからすごく 情がない気がして僕が降りてきたんだ
はい？？？
その友達が薬局を買収させてくれればお金をちょっと用意してくれると言うが、私はキム薬剤師のこれまでの情を考えて先に教えてくれと来たが、友達がくれるということをちょうど半分だけもらう"
