,idx,class,conversation,Augmentation
526,1888,기타 괴롭힘 대화,"너 좀 그렇다
뭐가?
너가 무슨 그런 일을 할 수 있다고 그래
왜 못하는데?
그걸 몰라서 묻니?
모르겠는데
너 머리도 별로고 그럴 능력 안되자나
할 수 있어.준비도 되어 있고
넌 못해.외모도 그저 그렇자나
나한테 왜그러는데?","당신은 약간 그런 사람입니다
뭐라고요?
어떤 종류의 일을 할 수 있습니까
왜 할 수 없나요?
그걸 모르니 왜 묻지 않습니까?
몰라요.
당신은 머리카락이 좋지 않습니다. 저는 그럴 능력이 없습니다
할 수 있습니다. 준비되었습니다
그럴 수 없습니다. 당신은 그렇게 보입니다
날 왜 이렇게 힘들게 해요?"
527,1893,기타 괴롭힘 대화,"너 엄마 없어?
아.응.
왜 ? 뭐때문에 .?
아빠가. 술 좋아하셔서 .
아? 술? 폭행? 아 너도 참 불쌍하다 그래서 엄마가 도망갔구나 ?
.아.으응.
술이 뭐 좋다고 그러는거래 이해안가네 너희 아빠 정신 좀 차리라해 
.응
아빠는 술에 엄마는 도망에 아휴 우리 부모님은 안그래서 다행이다
부.럽다","엄마가 없으신가요?
아네요.
왜? 왜?
아버지는 술을 좋아하십니다.
오? 술? 폭행? 오, 당신도 불쌍해요. 그래서 엄마가 도망쳤다고요?
오, 그래요.
이해가 안 돼요. 아빠에게 행동을 정리하라고 말하세요
.네.
아빠는 술에 취했고, 엄마는 도망치고, 부모님은 그렇지 않아서 다행입니다
당신이 부러워요."
528,1899,기타 괴롭힘 대화,"수업중이야 일어나
뭔데 깨워
선생님 수업할 때 자면 안 돼
선생이면 다야? 못 가르치면서
교무실로 가
교무실로 가
선생님 따라하지 말고
따라하지 말고뭐래 꺼져
일어나서 교무실로 가
선생이 선생다워야 말을 듣지. 안 그러냐?","수업 중입니다. 일어나
뭐죠? 깨우기
선생님, 수업 중에는 잠을 잘 수 없습니다
선생님이라면 그게 전부인가요? 가르칠 수 없습니다
교무실로 이동
교무실로 이동
선생님 따라하지 않기
따라하지 마세요. 여기서 나가세요
일어나서 교무실로 이동
선생님처럼 되어야 귀를 기울일 수 있죠?"
529,1903,기타 괴롭힘 대화,"야이 여편내야!
뭐? 당신 누군데 ?
아니 여편내가 집구석에서 밥이나 하고 애나 볼 것이지. 어디 밖에를 싸다녀?
운전은 당신이 똑바로 못해놓고 왜 내 탓을 해?
아니 이 여편내가 미쳤나. 내가 뭘 못해? 어? 이래서 여자들이 밖에 나돌면 안된다니까.쯧쯧
야 이아저씨야. 당신이 뭔데 여자타령을 하면서 사람 기분을 잡치게 해 어?
느 남편이 너 이러고 다니라고 돈벌어다 주는 줄 알아? 빨리 집으로 꺼져!
지금 집으로 가는 중이고 내 남편은 너 같은 거지같은 마인드로 안살아 알아? 니 와이프가 불쌍하다.
내 와이프는 너 같이 주제파악도 못하고 밖으로 안 싸돌거든? 하. 남자는 여자하기 나름이라는데.쯧 니 남편도 안봐도 뻔하다.
야! 니가 뭔데 우리 가족을 들먹거려?
쯧쯧. 남편 잡아먹을 년.",
530,1906,기타 괴롭힘 대화,"맛이 쓰레기네요 별점 1개 드립니다
손님 어떤 부분이 부족했을까요? 정말 죄송합니다
국물이 너무 뜨거웠네요 제가 따뜻하게 해달라고 했지 뜨겁게 해달랬나요?
저희 업장은 따뜻한 음식을 대접하기 위해 최선을 다합니다
다시는 이 집에서 못 시키겠어요

이러시면 영업 방해로 신고합니다
신고? 야 이새끼야 어디 할 테면 해봐! 요샌 을질이 더 심하다니까!
욕하지 마세요 덧글도 신고 접수 하겠습니다
어쩐지 사장 목소리부터 재수가 없더라니 확 망해버려야 해 이런 거지 같은 식당!
손님 더 이상 저희 식당 이용하지 말아주십시오
오라고 해도 안 간다!","맛이 아까워요. 별점 1점을 드리겠습니다
무엇이 누락되었나요? 정말 죄송합니다
수프가 너무 뜨거웠어요. 따뜻하게 해달라고 했어요. 뜨겁게 해달라고 했나요?
따뜻한 음식을 제공하기 위해 최선을 다하고 있습니다
다시는 이곳에서 주문할 수 없습니다

이렇게 하면 업무 방해로 신고하겠습니다
신고? 뭐 할 거 있으면 해보세요! 요즘은 더 나빠졌어요!
욕하지 마세요. 댓글을 보고하겠습니다
그래서 사장님의 목소리가 너무 운이 없어서 망쳐야 합니다. 이런 식당!
더 이상 저희 레스토랑을 이용하지 마세요
오라고 해도 가지 않겠습니다!"
531,1908,기타 괴롭힘 대화,"돼지야 돼지야 돼지야
나 돼지 아니야. 그러지마.
돼지는 꿀꿀. 어떻게 목소리도 돼지 목소리랑 똑같냐 진짜 너도 돼지 유지하느라 고생한다.
그런거 아니야. 너가 돼지라고 하니까 얘들도 나 돼지로 보잖아.
돼지를 돼지라고 하는거야 얘들도 너가 돼지같으니까 돼지라고 부르는거고
니가 매일같이 돼지라고 하니까 애들도 그렇게 하도 들어서 그러는거야. 나 과체중일 뿐이야.
고도비만아니고? 누가 봐도 고도비만인데 
아니라니까 나 진짜 과체중이야.
야 너는 얘가 과체중으로 보이냐 고도비만으로 보이냐?
고도비만으로 보이는 거 같기도 하다
아니야 얘들아. 나 과체중이야. 그러니까 놀리지말아줘","돼지, 돼지, 돼지
저는 돼지가 아닙니다. 그러지 마세요.
돼지는 꿀입니다. 어떻게 목소리가 돼지 목소리와 같을 수 있나요? 돼지를 키우는 데도 어려움을 겪고 있습니다.
그런 거 아니에요. 돼지라고 하니까 돼지인 줄 알아요.
돼지 같아서 돼지라고 부르죠
매일 저를 돼지라고 부르는데 아이들이 너무 많이 들으니까요. 저는 과체중일 뿐입니다.
극도로 비만하지 않나요? 분명히 극도로 비만합니다
아니요, 저는 정말 과체중입니다.
그가 과체중이라고 생각하시나요, 아니면 극도로 비만이라고 생각하시나요?
저는 매우 비만하다고 생각합니다
아니요, 여러분. 저는 과체중입니다. 그러니 놀리지 마세요"
532,1909,기타 괴롭힘 대화,"어머! 어디 가시는거에요?
네? 11층에 배달가는데요?
내가 미친다 증말. 엘레베이터 아무나 타면 안되요!
네? 배달가야 하는데요?
글쎄 엘레베이터 아무나 타면 안된다구요!
그러면 배달 어떡해요?
몰라요 걸어올라시든가
네 11층을요? 
네. 여튼 엘레베이터는 안되요!
하 참.드러워서 못해먹겠네 
뭐? 너 뭐라구했어?",
533,1911,기타 괴롭힘 대화,"야 샛별이 잘 지내냐?
어 안녕 난 잘 지내지? 너는 잘 지내?
아 다름이 아니라 너 무슨 상 탔다고 자랑하는 거 보기 안 좋거든 너 절친 현지도 그렇게 생각해 맞지 현지야
어 인정 꼴 보기 싫어
그러니까 성공할수록 겸손해져야 하는 게 정상 아니야? 앞으로 적당히 나대
미안. 조심할게
뭘 울어 뭘 잘했다고 울어 어이가 없다 암튼 잘 지내고 꺼져","새별아, 안녕?
안녕하세요, 잘 지내세요?
오, 상을 받았다고 자랑하는 모습이 보기 좋지 않아요. 절친한 친구인 현지가 그렇게 생각하죠, 현지 씨
네, 그를 만나고 싶지 않습니다
성공하면서 겸손해지는 것이 정상이지 않나요? 앞으로는 온건해질 것입니다
죄송합니다. 조심하겠습니다
무슨 소리예요? 무슨 소리예요? 할 말을 잃었습니다. 어쨌든 잘 지내고 나가세요"
534,1912,기타 괴롭힘 대화,"여기 틀린 게 아니라 다른 거야.
아 그렇네. 알려줘서 고마워.
넌 뭐 이런것도 틀리는데 보고서 완성이나 할 수 있겠어?
잠결에 써서 실수한거야.
아니 이건 실수가 아니라 네 실력이 부족한거야.
아니라니까?
여기말고도 좀 개연성이 떨어지고 논리가 부족한 부분이 있어. 아니 많아.네가 무식해서 그래.
어딘데 알려줘봐. 그리고 말을 뭐 그렇게 해?
사실이니까. 난 거짓말 못해.
너 진짜 웃긴다. 어떻게 말을 그렇게 해? 적당히 해.",
535,1913,기타 괴롭힘 대화,"아우 아줌마 ! 여기 청소 제대로 하시라했잖아요
죄송합니다
죄송하다 말만 하지말고 제발 좀 제대로 좀 하세요
네 .알겠습니다
아는 분 소개로 왔으면 그 분 얼굴에 먹칠하지마시고 제대로 하세요 마지막 경고입니다
네 .죄송합니다
기분나빠요? 기분 나쁘면 이 집에서 당장 나가세요
아닙니다 .","이모! 이곳을 제대로 청소하라고 했잖아요
죄송해요.
죄송합니다. 그냥 말하지 마세요. 제대로 해주세요
예, 알겠습니다
아는 사람을 소개해 드리면 얼굴을 더럽히지 말고 제대로 하세요. 이것이 마지막 경고입니다
네. 죄송해요.
기분이 나쁘다고요? 기분이 나쁘면 지금 당장 이 집에서 나가야 합니다
아니요."
536,1917,기타 괴롭힘 대화,"야 이 새끼 얼굴 완전 까매!
 우와 나 흑인 처음 봐.
 우끼끼 해봐 우끼끼! 바나나 줄까?
 이름도 이상해! 으윽 더러워.
 그러지 마. 나도 한국인이야. 너네 그러면 나빠.
 뭐래 너같이 까만 애가 무슨 한국인이야. 아프리카인이겠지!
 아니야. 우리 아빠는 한국에서 태어난 사람이야.
 우리 부모님이 세금 내서 이런 놈 먹여살리는 거 알지? 아깝다 아까워.
 너네 나라로 돌아가! 더러운 자식아!
 얘들아 그러지 말아줘. 제발",
537,1919,기타 괴롭힘 대화,"여보세요 아까 전화받은 상담원 바꿔
왜그러시나요?
너랑 할말없어 어디서 말을짤러?
죄송합니다 고객님 어떤 상황인지 말씀해 주시면
됐고 니네 팀장바꿔
제가 도움을 드리겠습니다
이게 어디 상담원주제에 니가 뭘 해줄건데?
무슨 상황이신지 말씀해 주시면 도움을 드리겠습니다
웃기고있네 너네 상담원들 힘두 없으면서 당장 팀장 오라구 해
죄송합니다 시간 양해 부탁드립니다",
538,1921,기타 괴롭힘 대화,"무대 잘 봤어. 춤 잘 추던데?
감사합니다.
그러다 아주 옷 다 벗겠더라?
어. 치마가 좀 짧긴 한데 속바지 다 입고 있었어요.
너무 예쁘던데. 평소에도 좀 그러고 다니지?
평소에 입을 옷은 아니죠.
적당히 야한 게 보기 좋아.
제 취향은 아니에요.
야 니가 좋아서 그렇게 입고 춤도 췄으면서 왜 철벽 치냐?
철벽이 아니라 공연이랑 일상은 다르다는 얘기예요.
지금 너 되게 나 이상한 사람으로 몰아간다?
하.","공연 잘 봤어요. 춤은 잘 추셨나요?
감사해요.
옷을 다 벗는다고요?
네, 스커트는 조금 짧지만 속옷은 모두 입고 있었습니다.
너무 예뻐요. 보통 그렇게 하죠?
평소에는 입지 않는 옷입니다.
적당히 공개되는 것을 보니 반갑습니다.
그것은 제가 좋아하는 것이 아녜요.
그 의상이 마음에 들어서 춤을 추셨군요. 왜 철벽을 두셨나요?
철벽은 아니지만 퍼포먼스와 일상이 다르다는 뜻입니다.
저를 이상한 사람으로 몰아넣는 건가요?
하."
539,1923,기타 괴롭힘 대화,"지은아 너 진짜 입툭튀다
어? 입?
그냥 볼 땐 몰랐는데 가까이서 보니까 완전 이상해
난 잘 모르겠는데?
모르겠다고? 너 거울 안 봐?
난 별로 신경안써
대박 야 너 달리기하면 주둥이 먼저 선에 닿아서 1등 할 정도야 너 자존감 되게 높나보다 나 같으면 성형한다 그 얼굴로 어떻게 살아?
불편한 것도 없는데 왜 그래.
헐 야 민지야 동수야 지은이 아가리 봐 어때? 대박 장애같지
그만해",
540,1933,기타 괴롭힘 대화,"너 그 친구들이랑 만나지마
응? 고등학교때부터 친구들인데 어떻게 만나지마왜그래
걔네들이 나보다 더 중요해?!
아니야. 나한텐 너밖에 없어
그럼 걔네들이랑 만나지마! 난 걔네들 싫다고!!!
그.그치만 전에도 대학교 친구들 만나지 말라고해서 이제 걔네랑도 연 끊겼는데.
뭐?!그래서?!
지금 고등학교 친구들도 착한 얘들이야.
너뭐야?!나보다 걔네들이란 거야?! 그럴거면 헤어져!!!
아.알았어.이제 안만날게
진짜지?
.그럼. 너가 싫다면 안할게
고마워 역시 나한텐 너밖에 없어.
응. 나도 너밖에없어.",
541,1936,기타 괴롭힘 대화,"야돼지
나.?
그래 여기 급식소에서 돼지가 너 빼고 더 있냐?
야 그 피자빵은 왜 들고가냐 안먹고
나.나중에 먹을려고
돼지새꺄 형이 다이어트시켜줄께
다이어트.?
그래임마 내놔 살빼야할거아니야
아.아니 그건.이리줘.
뭘 이리줘 살빼 새꺄 형이 잘먹을께","야, 돼지
나?
네, 카페테리아에 당신 외에 돼지가 있나요?
왜 그 피자 빵을 가져가세요? 당신은 먹지 않았습니다
B.나중에 먹을 거예요
돼지, 다이어트를 해드리겠습니다
다이어트?
네, 그거 주세요. 살을 빼지 않아도 됩니다
오, 아니요, 그건. 어서요.
그것을 주다니 무슨 뜻인가요? 잘 먹겠습니다"
542,1937,기타 괴롭힘 대화,"이거 왜 원플러스원 아니에요?
고객님 행사가 지난주에 끝났습니다.
저까지만 원플러스원으로 계산해줘요.
고객님 죄송하지만 제가 마음대로 할 수 없습니다.
없긴 뭘 없어요. 한 개 값만 받으면 될걸.
고객님 죄송합니다. 제가 임의로 계산을 할 순 없습니다. 번호 남겨주시면 다음 행사 때 안내드릴게요.
됐어요. 또 안 올 거예요 여기.
만족드리지 못해 죄송합니다.
융통성이 없으니까 이딴 일이나 하지.
죄송합니다.","왜 이것은 플러스 원이 아닌가요?
귀하의 이벤트는 지난주에 종료되었습니다.
저는 하나에 하나만 더 주세요.
죄송하지만 제 마음대로 할 수 없습니다.
없다는 게 무슨 뜻인가요? 하나만 지불하면 됩니다.
죄송합니다. 임의로 결제할 수 없습니다. 번호를 남기면 다음 이벤트에서 알려드리겠습니다.
괜찮아요. 다시는 여기 오지 않을 거예요.
만족스럽지 못해서 죄송합니다.
저는 유연하지 않으니 그냥 이렇게 하겠습니다.
죄송해요."
543,1938,기타 괴롭힘 대화,"너 지금 나보고 웃었냐?
네? 아니요??
방금 나 보고 웃었잖아.
아니 카톡보고 웃은건데.
누굴 빙다리 핫바지로 아나
정말입니다. 
쩡말입미다.
시비거시는 겁니까.
띠비거시는겁미까. 그래 시비걸었다. 어쩔래. 어쩔건데.
아! 하지 마세요! 폭행으로 고소할겁니다.","방금 저를 비웃었나요?
뭐? 아니??
방금 저를 비웃으셨습니다.
아니요, 저는 카카오톡을 비웃고 있었습니다.
빙다리 핫팬츠로 아는 사람
정말이에요.
입이 큽니다.
싸우려는 건가요.
무서워요? 네, 싸웠어요. 어떻게 할 거예요? 어떻게 할 거예요? 어떻게 할 거예요.
하지 마세요! 폭행 혐의로 고소할 겁니다."
544,1939,기타 괴롭힘 대화,"또 뭘 처먹냐
뭐가.
그만 좀 쳐먹어 씹돼지야
왜그래.
너 걸어다닐때마다 바닥이 울려
아니야. 왜그래.
너네 엄마도 너같이 돼지냐?
어니야 우리엄마 욕하지마
완전 돼지 가족이네
진짜 하지마","또 무엇을 먹고 있습니까
뭐가.
그만 먹고, 돼지 씹기
이상하게 행동하고 있습니다.
걸을 때마다 바닥이 울립니다
아니요. 왜 그러세요.
엄마도 당신과 같은 돼지인가요?
엄마를 저주하지 마세요
돼지 가족과 같습니다
하지 마세요."
545,1940,기타 괴롭힘 대화,"저 제스타일이신데 번호점
싫어요
아 존나 튕기네
싫다는데 왜 물어봐요
존나 비싸게 구네 비싸게 굴지말고 전번좀 주라
저 남자친구 있어서 전번줄수 없어요
그럼 친구라도 지내게 전화번호좀 주세요
싫어요 왜자꾸 전화번호 달라고 하세요
전번줄때까지 휴대폰 안줄꺼예요
전번줄테니까 휴대폰 주세요",
546,1949,기타 괴롭힘 대화,"저기요 그만 따라오세요.
 네? 저 말이에요?
 네. 그쪽 아까부터 계속 저 따라오고 있잖아요.
 아닌데요. 우연히 방향이 같은 것뿐이에요.
 거짓말 마세요. 제가 멈춰 설 때마다 똑같이 멈추던데.
 내 걸음 내가 마음대로 가지도 못해요? 연예인 병이야 뭐야.
 계속 따라오면 신고할 거에요.
 아 글쎄 나도 이쪽으로 가는 길이라니까 그러네. 웃기는 아가씨야.
 30분째 계속 같은 방향으로 오고 있는 거 제가 모를 줄 알아요?
 내가 몰카를 찍었어 뭘 했어? 신고해봐. 아무 일도 없었잖아.","실례합니다, 그만 따라오세요.
뭐? 나 말이에요?
네. 아까부터 저를 팔로우하고 계셨어요.
아니요, 우연히도 같은 방향으로 진행되었습니다.
거짓말하지 마세요. 멈출 때마다 같은 방식으로 멈춥니다.
혼자 걸을 수도 없나요? 유명인의 질병인가요.
계속 팔로우하면 신고하겠습니다.
저도 이쪽으로 가고 있습니다. 당신은 재미있는 여성입니다.
제가 30분 동안 같은 방향으로 온 것을 제가 모를까요?
몰래 카메라를 찍었습니다. 무슨 짓을 했나요? 신고하세요. 아무 일도 일어나지 않았습니다."
547,1953,기타 괴롭힘 대화,"시간되면 술한잔해
아뇨
왜
바빠요
못생긴게
네?
어디서 비싼척
그게아니라
꺼져
네","시간이 되시면 한 잔 하세요
아니요.
왜죠
전 바빠요.
못생겼습니다
뭐라고요?
비싼 척하는 곳
아니요, 그게 아닙니다
당장 꺼져요.
좋아요."
548,1955,기타 괴롭힘 대화,"저기요 화채시킨 사람인데요. 이걸 먹으라고 보낸건가요?
무엇이 문제죠?
아니 화채에 들어가는 과일들이 커팅하는 모양도 이상해요
네? 저희는 한입커팅으로 나가고 있습니다.
그게 문제라니까 고쳐
네. 죄송합니다
됐고 환분해
네 죄송합니다 고객님
서비스가 왜이래 맘에 진짜 안들어
죄송하버다 고객님","실례합니다, 과일 샐러드를 주문한 사람입니다. 이걸 먹기 위해 보냈나요?
문제가 뭐죠?
과일 샐러드의 과일을 자르는 방식이 이상합니다
뭐? 한입 베어물고 나갈 거예요.
그게 문제입니다. 해결
네. 죄송해요.
신경 쓰지 마세요. 나는 지금 행복합니다
네, 죄송합니다 고객님
서비스에 무슨 문제가 있나요? 정말 마음에 들지 않습니다
죄송합니다 고객님"
549,1957,기타 괴롭힘 대화,"이번주에 집 좀 비워라?
응? 부모님 계시는데.
아니 내가 비우라잖아.
그렇지만.
요즘 덜 맞았다고 너 빠졌다?
미안.
대꾸하지 말고 하라면 해
응 말씀드려볼게.
보는 게 아니고 무조건.
알겠어 미안.","이번 주에 집을 나가시겠습니까?
어? 부모님이 오셨습니다.
아니요, 비우라고 했잖아요.
그렇지만.
요즘 잘 맞지 않아서 나가신 건가요?
미안해요.
대답하지 마세요. 하라고 하면 대답하세요
네, 말씀드리겠습니다.
보는 게 아니라 확실히 보는 겁니다.
네, 죄송합니다."
550,1960,기타 괴롭힘 대화,"야 이거 따라 해봐 목도리도마뱀 재밌겠다
하기 싫어. 안 할래.
뭐?? 하기 싫어?? 
우리 재호 많이 컸네 하기 싫다고 개길 줄도 알고 
야 최재호 빡치게 하지 말고 빨리해라
싫어 싫다고. 왜 자꾸 나한테 강요하는 거야.
이놈 봐라 뇌가 밖으로 빠졌나 찐따놈이 어디서 개기냐
야 철민아 쟤 좀 잡아봐라 
그래 오케이
싫어 싫다고 만지지 마!! 제발 그만해. 흑흑",
551,1963,기타 괴롭힘 대화,"저기 혹시 죄송한데 리뷰이벤트를 해주시기로 했는데 안해주셔서 연락드렸습니다.
 네. 그런데요?
혹시 오늘 중으로 리뷰이벤트 해주실 수 있으신가요?
저 바쁜데요?
그게 오늘까지여서 부탁드립니다.
누구한테 지금 하라마라야. 당신 미쳤어? 내 맘이야
죄송합니다 고객님. 다름이 아니라. 저희랑 약속해서 제가 보내드릴 거라.
머라고? 그냥 주는 것도 아니고 약속을 하고 줘? 여기가 정신을 못차렸나. 그러니까 지금도 니가 그런일이나 하고 있는거야 정신 좀 차려.
기분 나쁘게 들리셨다면 죄송합니다. 오늘 중으로 리뷰이벤트 부탁드립니다.
싫어 싫다고. 차단할테니까 그런줄 알어.","실례지만 리뷰 이벤트를 하기로 했는데 안 해주셔서 연락드립니다.
네. 하지만 뭐?
오늘 리뷰 이벤트를 할 수 있습니까?
바쁘다고요?
오늘까지만 부탁드립니다.
누구랑 얘기하는 거예요? 미쳤어요? 제 몫입니다
죄송합니다. 아무것도 아닙니다. 약속하셨으니 보내드리겠습니다.
뭐? 그냥 주는 게 아니라 약속을 하는 건가요? 여기서 정신이 번쩍 드는 건가 봐요. 그래서 지금도 그렇게 하고 있는 거죠. 정신 차리세요.
기분이 나쁘셨다면 오늘 중으로 리뷰 이벤트를 진행해 주시기 바랍니다.
싫어요. 차단할게요. 알아요."
552,1964,기타 괴롭힘 대화,"야. 너 시간 좀 있냐?
나 지금 바쁜데. 왜?
가서 빵 좀 사와.
갑자기?
아 배고프니까 빵 사오라고.
네가 가면 되잖아.
말이 많네. 사오라면 사와. 크림빵으로 부탁해?
나 바빠.
1분 내로 갔다와. 나 배고프다고.
네가 가면 되잖아.","안녕하세요, 시간이 있으신가요?
지금 바빠요. 왜요?
가서 빵을 사세요.
갑자기?
아, 배고프니까 빵 사러 가세요.
갈 수 있습니다.
말이 많아요. 사고 싶으면 사세요. 크림빵 주세요?
전 바빠요.
잠시 후 가세요. 배고프다.
갈 수 있습니다."
553,1965,기타 괴롭힘 대화,"야야야 수진이 바람피다 걸렸데.
야 그게 무슨소리야 내가 바람을 왜 펴?
소문 다 났던데? 너 이미 걸레라고?
누가 그래? 내가 바람핀게 아닌데?
어쩌라고 걸레야 너 이제 우리학교 대표걸레됫어 
진짜 너네는 사실도 모르고 소문만 믿는거야?
그러게 처신을 잘하지 그랬어","야, 야, 수진이 바람피우다 적발.
무슨 말을 하는 건가요? 제가 왜 바람을 피우나요?
소문이 있습니다. 벌써 걸레질을 했다고요?
누가 그런 말을 했나요? 제가 바람을 피우지 않았나요?
어떻게 해야 하나요, 걸레? 당신은 우리 학교의 대표 걸레입니다
너희들은 정말 진실을 모르고 소문만 믿니?
네, 더 잘 행동했어야 합니다"
554,1967,기타 괴롭힘 대화,"야
응?
너는 왜 이렇게 뚱뚱하냐?
그냥. 모르겠는데? 그게 너랑 무슨상관이야?
아 말 싸가지 없는거봐
니가 시비걸었잖아
니가 뚱뚱하니까 돼지같아서 돼지 냄새가 나잖아
그런 억지가 어딨어
제발 좀 꺼져
왜 그러는건데 나한테.",
555,1969,기타 괴롭힘 대화,"야! 너 이리 와 봐
초면에 다짜고짜 예의에 밥말아 먹은 행동을 하시네요
뭐라고? 니도 다 무시하냐? 무시하냐고?!
술에 취한 것 같은데 술 취했으면 곱게 가시죠?
뭐! 나 같은 놈이 관심 가져줬는데 별것도 아닌 게 깝치네?
얼굴 좀 반반한 건 인정하는데 이딴 식으로 꼬시는 건 무슨 개매너?
아 존나 까칠한 척 하네 이 미친년이 어디 맞아볼래?
악! 도와주세요!!!
니 같은 년은 맞아야 정신 차려!
제발. 살려주세요!!!",
556,1970,기타 괴롭힘 대화,"야! 너 지금 우리 딸 밀었지?
 제가 노는데 얘가 끼어든 거거든요.
 이게 어디서 어른이 말하는데.
 진짜 민거 아니거든요.
 내가 지금 내 눈으로 봤는데 어디서 거짓말하고 있는거야?
 저 진짜 안밀었어요. 저는 여기서 놀고 있는데 얘가 와서 혼자 넘어진거에요.
 쪼끄만게 못돼먹어가지고 여기 놀이터 니가 전세냈니? 같이 노는데 뭐가 와서 끼어들었다고 그러는거야?
 저는 그냥 친구랑 놀고 있었다고요. 쟤가 혼자 넘어진거라고요.
 그래도 요게. 너 빨리 우리 딸한테 사과 못해? 니가 넘어뜨렸잖아.
 저 진짜 억울해요.","야! 네가 지금 내 딸을 밀쳤지?
놀고 있었는데 그가 들어왔습니다.
어른은 어디서 이런 말을 하나요.
정말 밀어붙이지 않았습니다.
내 눈으로 봤는데 어디에 누워계세요?
진짜 밀지 않았어요. 여기서 놀고 있는데 혼자 와서 넘어졌어요.
여기 놀이터가 작지 않아서 빌렸나요? 같이 놀고 있었는데 끼어들면 뭐하나요?
그냥 친구와 놀고 있었어요. 친구는 혼자 넘어졌어요.
하지만 제 딸에게 빨리 사과할 수 없나요? 당신이 딸을 쓰러뜨렸어요.
정말 불공평합니다."
557,1971,기타 괴롭힘 대화,"야너 게이라며?
 누가그래?
 부정안하는거 보니까 맞다보네 야!! 얘 게이 맞대
 뭐? 진짜야? 더러워
 더럽다고?
 어. 완전 왜그렇게 살아?
 으 내 옆에 있지마
 내가 잘못한것도 아닌데 왜그래
 걍 그렇게 태어난게 잘못인듯
 야야 걍 가자 같이 말 섞기도 싫다","게이라고 들었습니다?
누가 그런 말을 했나요?
그가 부인하지 않는 것을 보면 그가 옳다고 생각합니다! 그는 자신이 게이라고 말했습니다
뭐? 정말? 더럽습니다
더럽다고요?
네, 왜 그렇게 사시나요?
오, 내 옆에 있지 마세요
저는 잘못한 것이 없습니다. 무슨 일이 있나요
그렇게 태어난 것은 잘못된 것이라고 생각합니다
그냥 가자, 당신과 이야기하고 싶지 않아요"
558,1973,기타 괴롭힘 대화,"넌 얼굴이 왜 그렇게 생겼어?
내 얼굴이 왜?
다운증후군 걸린 애마냥 못생겼잖아
야.말을 왜 그런식으로 해
난 사실을 말한건데? 기분나빠?
아냐.
야쟤보고 장애인 닮았다니까 기분 나빠한다?
웃긴다 똑같이 생겼는데
그러니까
.","왜 그렇게 생겼나요?
제 얼굴이 왜 그럴까요?
다운 증후군을 앓고 있는 아이처럼 못생겼습니다
야, 왜 그런 말을 해요
사실입니다. 기분이 안 좋으신가요?
아니요.
장애인처럼 생겨서 화가 났다고요?
재미있어요. 완전히 똑같아 보입니다
그렇게요
."
559,1974,기타 괴롭힘 대화,"이야 너 많이 컸다?
어.?
그냥 찐따 멸치 새낀 줄 알았는데 여자랑 다닐 줄도 알고
아.
뭐 덩치만 보면 여자인지 고릴라인지 잘 모르겠지만 
.요.용건만.말해줘
하 참 이 새끼봐라 학교 다닐 땐 나한테 쳐 맞으면서 살려달라고 빌빌거리던 놈이
지 분수를 모르고 깝치네?
아 .그만해 .
너 앞으로도 내 눈에 띄지말고 깝치지도 말고 조용히 살아라
아.알았어.","와우, 많이 자랐어요?
뭐라고요?
그냥 아기 멸치인 줄 알았는데 여자랑 다닐 줄 알았잖아요
아.
크기에 따라 소녀인지 고릴라인지 모르겠습니다
그냥 말해보세요
오, 그를 보세요. 그는 학교 다닐 때 나에게 구타를 당하고 목숨을 구걸했습니다
무슨 짓을 하고 있는지 모르시겠어요?
오, 그만해요.
내 눈에 띄지 말고, 장난치지 말고 조용히 살아라
오, 그래요."
560,1980,기타 괴롭힘 대화,"야 누가 선생님한테 말하래 미친놈아
미안해 
됐고 더 맞자
어유 아프겠다.
그 선생님이 그런식으로 말할줄 몰랐다고
어쩌라고 넌 봐주려고 했는데 안되겠다 그동안 넌 조금 찍혔는데 이젠 일급 찐따다.
아싸 앞으로 우리 빵 더 먹겠다.
야 진짜
아니 미쳤냐 또 빵셔틀 할래?","누가 선생님에게 말하라고 했어, 이 미친 사람아
죄송해요.
좋아요, 더 많은 것을 얻자
아, 아프겠다.
선생님이 그렇게 말할 줄은 몰랐습니다
방심하게 해주려고 했는데 안 돼요. 촬영한 지 얼마 안 됐는데 이제 최고예요.
네, 앞으로 더 많은 빵을 먹을 것입니다.
야, 진짜
미쳤어요? 빵 셔틀을 하나 더 하고 싶으신가요?"
561,1982,기타 괴롭힘 대화,"니네 누나 바보라면서?
우리 누나 바보아니야
그나이 먹고 말도 잘 못하면 바보지 걷는 것도 이상하다는데?
우리누나한테 그렇게 말하지마
야야 애들아 바보 동생이 화낸다
말이 너무심하다
왜 심해? 장난인데 니가 정색하는거 아니야? 오히려 니가 더 심한데?
하 그런게 어딨냐.
우리는 너랑 친하게 지내고 싶은데 니가 이렇게 나오니까 좀 어렵겠다.
나도 됐다","당신 여동생이 바보인 줄 알았어요?
제 여동생은 바보가 아닙니다
나이가 많아서 말을 잘 못하면 바보처럼 걷는 것이 이상합니까?
내 여동생에게 그런 말 하지 마세요
안녕, 얘들아. 멍청한 남동생이 화를 내고 있습니다
너무 많은 이야기
왜 그래요? 농담이에요 진심이에요?
어떻게 그럴 수 있죠.
우리는 당신과 가까이 있고 싶지만 당신을 이렇게 보기는 어렵습니다.
저도 끝났습니다"
