,idx,class,conversation,Augmentation
553,2477,협박 대화,"아니 누가 차를 그렇게 운전하냐?!
아 죄송합니다. 제가 운전한지 얼마 되지 않아서. 죄송합니다.
그렇게 차 몰꺼면 운전하지 마세요.
제가 초보라 잘못을 한건 인정하는데 말씀이 너무 지나치신거아니에요?
아니 내가 뭐? 웃기는 소리하고 있네. 오늘 차 못타고 싶어? 뭐 날벼락에 칼 맞고 싶나?
지금 저 협박하는거 에요? 경찰에 신고합니다?
해! 하라고. 오늘 니 죽고 나 죽어보자. 하 참나 운전하다가 별에 별 상황을 다 만나네.
반말하지 마시고요.
어쩌라고 내가 반말을 하든 말든. 정신을 못차렸네? 다치고 싶냐? 어? 죽고 싶냐고.
하 미치겠네. 오늘. 네 가던 길 가세요. 똥 제대로 밟았네. 아주 그냥.",
554,2478,협박 대화,"당신 미쳤어?? 왜 남의 차를 부시고 지랄이야????
 앗!! 드디어 나왔다 
 허?. 나 참 남의 차 창문 부시면서 웃는놈은 처음이네 야 너 뭐야?!?! 뭔데 지랄이냐고 내가 묻잖아!!!!
 아! 저 아까 차 45바 6789인데용 아까 무단침법하시고 난폭온준하셔서 이제 그런 행동 못 하게 할려고 부시고 있어요!
 이런 미친놈은 처음 보네 야!!!! 너 뒤지고싶냐 어디서 어린놈이 쪼개면서 지랄이야 너 내가 누군지 몰라?
 .좀 맞자
 아아아악!!
 그러게.저 왜 때려요!!!!! 맞으면 아프단말이예요!! 맞으면 아픈데.아픈데 왜 때리는거야","너 미쳤니?? 왜 남의 차를 부딪쳐, 징그러워????
앗! 드디어 나왔다
어? 나 남의 차 창문 부수면서 웃는 거 처음이네. 야, 너 뭐야?!? 왜 지냐고 물어보는거야!!!!
아! 저는 아까 차 45바 6789인데 아까 무단침입해서 난폭하게 온순해서 더이상 그런 행동을 못하게 부수고 있어요!
이런 미친놈은 처음봐!!!! 당신을 찾고싶은가 어디서 어린 녀석이 깨면서 괴롭히고 있는가 너 내가 누군지 모르니?
좀 얻어맞자
아아아아악!!
그렇네요。 나를 왜 때리시는거에요!!!!! 맞으면 아파요!! 맞으면 아픈데. 아픈데 왜 때리냐"
555,2479,협박 대화,"아들을 치료해주지 않으면 당신 목숨은 없는 거야
진정하세요 여긴 병원입니다
저 환자보다 내 아들이 먼저 병원에 왔잖아 어서 치료해
그 망치 내려놓으십시오 진정하세요
빨리 치료하지 않으면 의사양반 이를 다 뽑아버리겠어
바로 치료하겠습니다 소란 피우지 마세요
빨리빨리 움직여!
알겠습니다 그 무기를 내려놓으십시오
허튼 수작하면 당신 목숨은 없는 거야","아들을 치료해 주지 않으면, 당신의 생명은 없는 것이다
진정해요. 여기는 병원입니다
저 환자보다 내 아들이 먼저 병원에 왔잖아 빨리 치료해요
그 망치를 내려 주십시오 진정해요.
빨리 치료하지 않으면 의사 선생님의 치아를 다 뽑아버릴 거야
곧 낫겠습니다 소란 피우지 마세요
빨리 빨리 움직여!
알겠습니다. 그 무기를 내려놓으세요
허튼소리를 하면 당신 목숨은 없는 것이다"
556,2480,협박 대화,"빨리 전화기 내려. 아니면 찌른다.
니 잘못이잖아. 경찰에 신고할거야
끊으라고! 우리끼리 합의해.
뭘 합의해. 날 찌를거잖아
일단 끊어. 일단 나도 칼을 내려놓을게
음주운전에 뺑소니까지 해놓고 뭘 잘했다고 협박까지 하냐?
알았어. 내 잘못이야. 나도 어떻게 나올지 모르니까 일단 대화를 해
자 전화 끊었어. 이제 어떡할건데?
이걸로 찌르기 전에 당장 니 책임으로 돌려.
이럴 줄 알았어.","빨리 전화를 내려. 아니면 찌른다.
너 때문이잖아. 경찰에 신고할게
끊어! 우리끼리 합의해.
뭘 합의해. 날 찌르잖아
일단 잘라. 일단 나도 칼을 놓을게
음주운전에 뺑소니까지 쳐놓고 뭘 잘했다고 협박까지 하는가?
알았어 내가 잘못했어. 저도 어떻게 나올지 모르니까 일단 얘기하고
자, 전화 끊었어. 이제 어떻게 할 거야?
이걸로 찌르기 전에 당장 네 책임으로 돌려줘.
이럴 줄 알았어."
557,2482,협박 대화,"야. 거기. 여기로 와 봐. 
저 말씀이신가요? 갑자기 왜 그러시죠?
부르면 잔말 말고 올 것이지. 복잡하게 토를 달아? 
아 예. 무슨 일이신데요.
내가 지금 중요한 일이 있어서 그런데 이거 좀 맡아줘.
아니. 이건 대체 무엇인가요? 조금 곤란할 것 같은데요.
잔말 말고 그냥 맡아둬! 경찰한테 들키면 안 된다. 
누가 봐도 수상한 가루잖아요! 저는 못 합니다.
못하긴 뭘 못해. 그냥 잠깐 갖고있기만 하면 되는걸. 이미 나랑 대화를 나눈 이상 너도 관계된 사람이라는 걸 잊지 마. 어디다 내버릴 생각 하지 마. 그게 너 목숨 값보다 귀해. 잘못 간수했다간 너 외에 다른 사람도 싹 다 죽어. 
아. 알겠습니다.","야, 거기. 여기로 와.
저 말인가요? 갑자기 왜 그래요?
부르면 잔소리 안 하고 오겠지. 복잡하게 시비를 걸다?
아, 네. 무슨 일이신가요?
내가 지금 중요한 일이 있어서 이것 좀 맡아줘.
아니요, 이게 대체 뭔가요? 조금 곤란할 것 같은데요.
잔소리 하지 말고 그냥 놔둬! 경찰에게 들켜서는 안 된다.
누가 봐도 수상한 가루잖아요! 저는 할 수 없습니다.
뭘 못해. 그냥 좀 가지고 있으면 좋을텐데. 이미 나와 대화를 나눈 이상 너도 관계가 있는 사람이라는 것을 잊지 마. 어디다 버릴 생각도 하지 마. 그것이 당신 목숨보다 귀중하다. 잘못 간수하면 너 말고 다른 사람도 다 죽는다.
H. 알겠습니다."
558,2484,협박 대화,"내가 그 새끼 죽이라했지
미안해 나는 못 할것같애
너 그새끼 못 죽이면 너도 죽는거야 알아?
너가 죽이면 넌 살려줄게
이렇게 까지 할필요는 없잖아 제발 그만해
3시간 안에 일 처리 못하면 넌 살아서 못나가
그냥 이새끼 죽이고 다른 애 구할까?
제발 살려줘 다른일 시키줘 뭐든 다할게
너가 죽으면 남은 할머니는 어떻게 될까?
알겠어 할게","내가 저 녀석을 죽이라고 했어
미안해 나는 못할것같아
당신 이 녀석 못죽였다면 너도 죽는 거야. 알아?
당신이 죽이면 너는 살려 주겠다
이렇게까지 할 필요는 없잖아. 제발 그만해
3시간 안에 일을 처리하지 못하면 너는 살아 나갈 수 없다
이 자식 죽이고 다른 애를 도와줄까?
제발 도와서 다른 일을 시키고 뭐든지 할게
당신이 죽으면 나머지 할머니는 어떻게 될까?
알았어. 할게"
559,2489,협박 대화,"나는 너의 개야 월월 월월 하라는 대로 다 할게
이미 늦었어
제발 용서해줘 다 나의 잘못이야
내가 널 어떻게 하진 않아 그냥 고통없이 보내줄게
내 혀가 문제야 내 입이 문제라구
응 그래서 네 놈 피가 섞인 년놈들 혀를 다 잘라버리려고 
제발 나를 죽여줘
아니 널 죽이지 않아
부탁이야
나중에 니 놈 자식들을 저 세상에서 만나면 애들이 널 원망많이할거여",
560,2493,협박 대화,"너 지금 저 빈 집에서 나왔지?
재수없으려니까
너 도둑이야?
다치고 싶지 않으면 조용히 해라
신고할꺼야
신고하기전에 이칼에 네가 먼저 황천길 갈텐데
히익 칼을
조용히 가만히 있어 안그럼 뒈진다
알겠어 못 본걸로 할게","너 지금 그 빈집에서 나왔지?
재수없으니까
너 도둑이야?
다치기 싫으면 조용히 해
신고할게
신고하기 전에 이 칼로 네가 먼저 황천길을 가는데
히익의 칼을
조용히 가만히 있어. 그렇지 않으면 달라붙을 거야
알았어 못 본 걸로 할게"
561,2497,협박 대화,"곧 그날이 다가오는 거 알지 준비가 다 되어있어야 할 거야 안 그러면 네 주변 사람들 중 누구 대가리에 총알을 박아넣을지 나도 모르겠거든
하고는 있는데 쉽지가 않습니다 시간을 조금만 더 주세요
느려터져가지고 자꾸 내 성질 돋우지 마
죄송합니다 살려주세요
할 일만 잘하면 아무 일 없을 거랬잖아 왜 자꾸 야마 돌게 해
예예 제가 무조건 아무 차질 없이 준비할게요 근데 시간이 너무 촉박해서 그러는 겁니다.
하루 그 이상은 안돼
조금만 더 안됄까요?
나 총들고 있는거 안 보이나
죄송합니다","곧 그 날이 올 거라는 건 알아. 준비가 되어 있어야 해. 그래야 주변 사람들 중에 누구 머리에 총알을 박을지 모르니까
하고는 있지만 쉽지는 않습니다 시간을 조금만 더 주세요
늦었으니깐 자꾸 날 화나게 하지마
죄송합니다. 도와주세요
하는 것만 잘하면 아무것도 없다면서. 왜 자꾸 돌려
네네 제가 무조건 아무 차질없이 준비하겠습니다 그런데 시간이 너무 촉박해서 그래요.
하루 그 이상은 안 된다
조금만 더 할 수 없을까요?
제가 총을 들고 있는 게 안 보이는데
죄송합니다"
562,2498,협박 대화,"너 너무 맘에 안들어 진짜 죽이고 싶어
같이 오늘 한번 아작을 내볼까?
미안해
아 오늘 손이 근질근질한데
팔 하나만 자르자
안돼 진짜 미안해
뭐가 미안한데? 그냥 팔 하나 줘
그래 아님 목숨을 주던가
주변에 톱 있나?
여기있다","너 별로 마음에 안 들어. 정말 죽이고 싶다
같이 오늘 아작을 내볼까?
미안해.
아, 오늘 손이 근질근질하다
팔 하나만 자르자
안돼. 정말 미안해
뭐가 잘못됐어? 팔 하나만 줘
그렇지 않으면 목숨을 주겠는가
주변에 탑이 있나?
여기 있다"
563,2499,협박 대화,"야 니 어디사냐?
게임에서 그런건 왜 물어보세요
아니 그냥 닥치고 말해라 니 어디사냐고
아니 왜그러냐고요 저 초등학생인데
초등학생? 너 내가 혼쭐 좀 내줘야겠다 빠져가지고는
아 죄송합니다정말 죄송해요 제발.
야 전화번호 내놔 안그러면 고소한다
아 제발요 아 제발
안되겠다 닌 니 부모부터 가족까지 니로인해 다 고통받게 해줄게","야, 어디 살아?
게임에서 그런걸 왜 물어봐요
아니, 말없이 하라고. 어디에 살고 있는거야
아니, 왜 그래요? 저는 초등학생인데
초등학생? 오빠 내가 혼내줘야 돼 빠지고는
아, 죄송합니다. 정말 죄송해요. 제발.
야, 전화번호 내놔. 그렇지 않으면 고소하겠다
아, 부탁드립니다. 아, 부탁이야
안된다니 너의 부모님부터 가족까지 너때문에 전부 힘들게 해줄께"
564,2503,협박 대화,"참 너희 부모님이 널 보고 걱정 많이 하시겠다.
야 니가 감히 내 부모님을 운운해 넌 진짜 죽었다. 어차피 나 촉법소년법 때문에 감빵 오래 안 있거든 각오해
야 철수야 칼 내려놔 후회할짓 하지 말고. 내가 미안하니까 그만해 철수야
야 교실에 있는 니들도 똑똑히 기억해 이거 경찰에 신고하는거 나한테 보이면 지금 당장 달려가서 죽여줄게 알겠어!
어. 알겠어 철수야
재형아 내가 잘못했어 미안하니까 애들은 건들지마
지금 당장 죽을 놈이 말이 많네",
565,2504,협박 대화,"야 너 
저요.?
그래 일로와바
네.
왜 선배보고 인사 안하지?
죄송합니다.
내가 약해보이는구나 한번 혼좀 나볼까?
니요. 죄송합니다
죄송하면 다야? 재수가 없으려니까 내가 171 로 애새끼들 넉다운 시킨 사람이야 너도 두개골 깨지고 싶냐?
죄송합니다 선배님","야, 여보
저요?
그래, 이리 와
네。
왜 오빠한테 인사 안 해?
죄송합니다.
내가 약해 보이는구나. 한번 혼나볼까?
아니요, 죄송합니다
미안하면 그걸로 된거야? 운이 나쁘니까 내가 171에서 아이들을 녹다운시킨 사람이야. 너도 두개골이 깨지고 싶어?
죄송합니다, 선배님"
566,2507,협박 대화,"야 장난하냐?
네?
똑바로 못해? 너만보면 재수가없어
무슨말씀이신지.
어쭈 말대답해?
.그냥말한건데
한번더 말하면 죽여버리겠다
왜이러세여 정신차리세여
내말이 가짜같냐? 죽여버릴거야
참나. 말 같지도 않네","야, 장난하냐?
ㅇ?
제대로 안 돼? 너만 보면 재수가 없다
어떻게 된 일인지.
뭐라고 대답할 거야?
그냥 한 말인데
한 번 더 말하면 죽여 버리겠다
왜 그래, 정신 차리고
내 말이 가짜 같아? 죽여버린다
참, 말도 안 되는군"
567,2517,협박 대화,"내가 맘만 먹으면 너같은거 손가락 한두개 없애는거 일도아닌거 알지?
갑자기 왜 그러십니까
니가 내가 뒷구멍으로 돈 먹는다는 사실 흘렸지? 메일을 아주 구구절절 썻드라고
그건 더 큰일 나기전에 .
니가 뭔데 큰일을 판단해 어? 내입장이 아주그냥 좆같이 되버렸어
죄송합니다.하지만 부장님을 위해서
나를 위헤 그따위짓거리를 하고다녀? 이제는 이판사판이야
과장님.제발요
왜? 그딴 간큰 일 저지를땐 이런 생각까지 안했나보지? 손가락 몇개 구부러진다고해서 죽기야하겠어? 좀 아프기만 하겠지? 앞으로는 이렇게 나대는일 없게 해야지
제발요.","내가 마음만 먹으면 너 같은 손가락 한두 개 없애는 거 별거 아닌 거 알지?
갑자기 무슨 일입니까
네가 내가 돈을 먹고 있다는 사실을 흘렸지? 메일을 하나하나 쓰라고
그건 더 힘들어지기 전에.
네가 왜 큰일을 판단해? 내 입장이 아주 평범해져 버렸다
죄송합니다. 하지만 부장님을 위해서
나를 위해 그런 짓을 하는 거야? 이제 하나하나야
과장님, 부탁드립니다
왜? 그런 큰일을 할 때는 이런 생각까지 안 했지? 손가락이 몇 개 휘어진다고 죽어야 해? 좀 아플 뿐이지? 앞으로는 이렇게 나대는 일이 없도록 하자
부탁 드려요。"
568,2523,협박 대화,"야 넌 내 손에 죽어야해
너 다시한번만 잘 생각해봐 
뭘 생각해 임마
너는 너 자신의 인생 망치고 싶지 않을거 아냐
뭔 상관이야
그러니까 만약 날 찌르고 감옥에서 인생이 그렇게 좋을 것 같아?
뭐라는 거야 죽을 준비나해
형진아 평범하게 산다는게 얼마나 행복한건데
아 그게
너의 부모님이 보시기에 안좋으실것 아냐
입 다물고 넌 진짜로 죽었다","이봐, 너는 내 손에 죽어야 해
너 한번만 더 잘 생각해봐
뭘 생각하는 거야, 인마
당신은 당신 자신의 인생을 망치고 싶지 않잖아
무슨 상관이 있는 거야
그러니까 혹시 나를 찔러서 감옥에서의 삶이 그렇게 좋다고 생각해?
무슨 소리야, 죽을 준비나 해
현진아 평범하게 산다는게 얼마나 행복한지
아, 그게
너희 부모님이 보기엔 안 좋잖아
잠자코 너는 정말로 죽었다"
569,2524,협박 대화,"야! 넌 왜 항상 그렇게 행동해?
 내가 뭘 어떻게 했는데?
 항상 사람 말 무시하고 행동하잖아
 그게 뭐가 어때서? 네가 도와준거 있어?
 너 진짜 계속 이러면 가만 안둘거야
 가만 안두면 어쩔건데? 죽이기라도 할거니?
 그럴수도 있지. 방법도 다양할테고.
 헐. 이것 봐라. 너 무슨 생각이야?
 그러니까 앞으로 조심하는게 좋을거야
 나도 가만 안 있을테니까 각오해","야! 너는 왜 항상 그렇게 행동하니?
내가 뭘 어쨌는데?
항상 남의 말 무시하고 행동하잖아
그게 뭐가 어때서? 네가 도와준 적 있어?
당신 정말 계속 이러면 가만 안 둘 거야
가만두지 않으면 어떻게 해? 죽일 생각이야?
그럴 수 있지. 방법도 다양할 거고.
어, 이거 봐. 너 무슨 생각하고 있어?
그러니까 앞으로 조심하는 게 좋아
나도 가만 안둘테니 각오해"
570,2527,협박 대화,"너가 어제 걔 건드렸냐?
무슨 소리세요 누구세요?
너가 어제 걔 때렸다며!
아니예요 살짝 터치 한거예요
무슨소리 걔 너때문에 입원했다고 당장 신고하기 전에 가서 사과해
전 정말 억울해요
무슨 말같지도 않은 소리 하지도 마 당장 같이가!
전 정말 아니라고요
그럼 너도 걔랑 똑같이 만들어주지
아 알겠어요 가요","네가 어제 걔를 만졌니?
무슨 말을 하는 거예요? 누구세요?
네가 어제 걔를 때렸대!
아니에요. 살짝 터치했어요
무슨 소리 하는 거야. 걔 너 때문에 입원했다고 바로 신고하기 전에 가서 사과해
저는 정말로 분합니다
아무 말도 안 되는 소리 하지 마. 지금 당장 같이 가자!
저는 정말 아닙니다
그럼 너도 걔랑 똑같이 만들어줄게
아, 알았어요 가요"
571,2538,협박 대화,"내 사진 몰래 찍은거 사진 올라왔던데 너가 찍은거니?
 나 아니야
 우리 관계한 사진 찍을 사람 너 밖에 없잖아
 나 아니라니까 자꾸 그러네 누군가 몰카 설치했나보지.
 핸드폰 줘봐
 아이 씨. 나를 못믿어 사람을 못믿고 지랄이야
 사실 확인을 해보려는 거 뿐인데 왜 화를 내
 나 아니라니까 니가 자꾸 니가 의심하잖아 짜증나네
 확인해보자고
 짜증나게 하지마 죽여버리기 전에","내 사진 몰래 찍은 사진이 올라와 있던데, 네가 찍은 거야?
내가 아니야
우리 관계의 사진 찍는 사람 당신밖에 없잖아요
나 아니라니까. 누가 몰래카메라 설치했나 봐.
휴대폰 좀 빌려줘
아이씨. 나 못믿고 사람 못믿고 미안해
사실을 확인하려는 것뿐인데 왜 화를 내냐
나 아니라니까. 니가 자꾸 너 의심하잖아. 짜증이 나다
확인해 보자구
짜증나게 하지 마라 죽여버리기 전에"
572,2550,협박 대화,"왜 말을 안들어?
싫어!
싫어?
당신 죽여버릴거야.
어떻게? 지금 네 목에 닿아 있는 이 칼을 너에게 주면 나를 찌를 수 있으려나? 어때? 자 네가 원하는 것이 여기에 있어. 가져가 봐 이걸로 네가 나를 죽이지 못하면 네가 죽는거야. 신중히 생각해. 이 칼을 받을지 내 말을 들을지
.
그렇게 손 떨지말고! 내 목에 칼을 대는거야.
정말 죽일.꺼야. 당신.
그래. 그런데 칼을 그렇게 잡고 어떻게 찌르려고?
.
다시 나한테 왔네. 이제 어떻게 할까? 너도 궁금하지? 안그래?","왜 말을 안 들어?
싫어!
싫어?
당신을 죽여버릴거야.
어떻게? 지금 네 목에 닿은 이 칼을 네게 주면 날 찌를 수 있을까? 어때 네가 원하는게 여기 있어. 가져가 봐, 이걸로 네가 날 죽이지 못하면 네가 죽는 거야. 신중하게 생각해. 이 칼을 받을까, 내 말을 들을까
.
그렇게 손을 떨지 마! 내 목에 칼을 대는 거야.
진짜 죽일 거야. 자를 거야, 여보.
맞아, 그런데 칼을 그렇게 잡고 어떻게 찌르는 거야?
.
또 나한테 왔네. 이제 어떻게 할까? 너도 궁금하지? 아니야?"
573,2552,협박 대화,"야 비번 풀어 안 그러면 니 머리통에 구멍 나는 거야
저는 비번 몰라요.!! 저도 모른다고요!!
헛소리하지 말고 당장 비번 풀어 총 쏴버리기 전에
안돼요. 저는 할 수 없습니다.!
그래 니 머리통 말고 먼저 니 아들래미 머리통이 날아가봐야 순순히 비번을 풀겠구나?
죄송합니다. 지금 비번 풀겠습니다 제 아들 목숨만은.
그래 처음부터 순순히 그랬으면 좋잖아.
.네.
혹시 틀린 비번이기만해 넌 그 즉시 머리통 날아간다.
네. 알겠습니다.","야, 비밀번호를 빼야 돼 네 머리에 구멍이 난다구
저는 비밀번호를 몰라요. 저도 모른다구요!!
헛소리 말고 바로 비밀번호 풀고 총 쏴버리기 전에
안 돼요. 저는 할 수 없어요!
그러니까 머리가 아니라 먼저 아들 레미 머리가 날아봐야지 솔직하게 비밀번호를 풀 수 있겠네?
죄송합니다. 지금 비밀번호를 해제합니다 내 아들의 목숨만은.
그러게, 처음부터 솔직하게 그랬으면 좋겠다.
.네。
만약 틀린 비밀번호라고 해도 너는 금방 머리가 날아간다.
예 알겠습니다。"
574,2558,협박 대화,"세면대에서 코 좀 풀지마
 나오는걸 어떡해
 휴지에 안풀고 일부러 세면대에서 있는 힘껏 풀지말라구
 내 마음이야
 배수구 청소해보면 샤워기 물 틀어도 안씻겨 배수관 막혀서 역류하면 어쩔건데? 다른 사람 고생시키지 말고 시키는대로 해
 편하게 살자 스트레스 받아
 계속 비협조적이면 나 못참아
 못참으면 어쩔건데
 접골원에 가서도 뼈 못맞추게 두들겨팰거야","세면대에서 코 풀지 마라
나온다니까 어떡하지
휴지에 녹지 말고 일부러 세면대에서 힘껏 풀지 마라
내 맘이야
배수구를 청소해 보면 샤워기 물을 뿌려도 씻지 않고 배수관이 막혀 역류하면 어떻게 해? 다른 사람을 힘들게 하지 말고 시키는 대로 해라
편안하게 살자 스트레스를 받다
계속 비협조적이면 내가 참을 수 없다
못 참으면 어떡해
정골원에 가서도 뼈에 맞지 않게 때릴 거야"
575,2569,협박 대화,"왜 그러세요 아저씨
여자 새끼들은 한결같이 얌체 같아 넌 살 자격이 없어
무슨 소리를 하시는 거에요 갑자기 자꾸 이러시면 경찰부를수밖에 없어요
저 봐라 자기 힘으로 안되니 남의 힘으로 약아 빠지게 제압하려고 하고
아니 왜 아까부터 말도 안되는 소릴 하세요
넌 죽어야 해 쓰레기야
그만 하세요! 아저씨
그냥 죽어라. 남에 힘 빌리는 비겁함을","무슨 일이에요, 아저씨
여자애들은 언제나 교활하다. 당신은 살 자격이 없다
무슨 말을 하는 거예요? 갑자기 자꾸 이러면 경찰 부를수밖에 없어요
봐, 내 힘으로는 안 되니까 남의 힘으로 약해지도록 제압하려고 하고
아니, 왜 자꾸 말도 안 되는 소리를 하나요
너는 죽어야 할 쓰레기다
하지 마세요! 아저씨
그냥 죽어. 남에게 힘을 빌리는 비겁함을"
576,2570,협박 대화,"요즘 연락이 왜 이렇게 안되?
바빠서 미안. 왜 전화했어?
왜긴 저번에 빌려준 돈 준다했는데 말이 없어서
아 난 또 금방준다했잖아 조금만 기다려
저번부터 계속 기다리라 그랬잖아 벌써 1년이 다 되가는건 알고있어?
아니 준다는데 왜 그러냐고 누가 니 돈 떼먹는데? 별 꼴같지 않은 몇 푼으로 이러기냐?
뭐? 너 말 다했어?
드럽고 치사해서 줄거야 거지처럼 구걸하지마라
야이 새끼야 아가리를 확 찢어버릴까 말 조심해라
너나 조심해 돈 받고싶으면 알아서 기어","요즘 연락이 왜 이렇게 안 돼?
바빠서 미안해. 왜 전화했어?
왜 그러냐고 저번에 빌려준 돈 준다고 했는데 말이 없어서
아, 나는 바로 준다고 했잖아. 조금만 기다려줘
저번부터 계속 기다리라고 했잖아. 벌써 1년이 되는 거 알아?
아니, 준다는데 왜 그래, 누가 네 돈을 떼먹고 있어? 별거 아닌 몇 푼 가지고 이러는 거야?
어? 너 다 얘기했어?
더럽고 치사해서 줄게. 거지처럼 구걸하지 마라
이봐, 아가야, 입을 딱 찢거나 말 조심해
오빠 나 조심해. 돈이 필요하면 마음대로 기시오"
577,2592,협박 대화,"당장 세금 안내면 이빨 뺀치로 뽑아버리겠어
아 몰라 귀찮아
당신 작년에도 안내고 올해도 안내서 가산금 붙었어 어쩔꺼야
지금 집에 왔는데 어쩌라고 퀴찮아 나 인생에서 그딴거 낸 적 없다
나라에서 내라는 건데 귀찮아도 내야지 얻어맞고싶니?
지금 못내고 나중에라도 내면 될꺼아냐
나중에 언제 계좌번호 찍고 빨리 기한내 안내면 망치로 머리 때린다","'당장 세금을 내지 않으면 이를 뽑아버린다'
이젠 몰라, 귀찮아
여보, 작년에도 안 내고 올해도 안내서 가산금이 붙었어. 어떻게 할 거야
지금 집에 왔는데 어쩌라는 거야. 나, 인생에서 그런 것 낸 적 없어
나라에서 내라는 건데 귀찮아도 안 내면 되는 거야?
지금 못 내고 나중에라도 내면 되잖아
나중에 언젠가 계좌번호를 입력하고, 빨리 기한 내에 안내하면 망치로 머리를 때린다"
578,2593,협박 대화,"오 깡패다
니 지금 뭐라했노
말하는것도 깡패네
닌 죽었다 시키야 어디서 건방지게
아파 죄송해요
뭐 저런 눈치 없는 시키를 봤노
죄송해요 살려주세요
니 말 잘했다 원래는 안죽이는데 이런데도 살라카니까 그냥 죽이고 난 감옥소로 갈라칸다.
진짜 진짜 죄송해요
시끄러워","오, 야쿠자다
너 방금 뭐라고 했니
말하는 것도 건달이군
「참을 수 없어」나 「어디서 건방지게」
아파요. 미안해요
왜 저런 눈치 없는 식혜를 본 거야
미안해요。 도와주세요
네 말 잘했다 원래는 안 죽이는데 이런 데서도 사라카니까 죽이고 나는 감옥 간다.
정말로 정말로 미안해요
시끄러"
579,2596,협박 대화,"야 일처리 똑바로 하랬지
어쩔 수 없었습니다
저번처럼 어금니 하나 더 뽑혀봐야 정신차리려나?
아닙니다
내가 니네 가족이고 친구고 다 알고있어
네.
특히 길동
아 제발 그사람만은
앞으로 이딴식으로 일하면 니가 아니라 얘부터 잡아다가 손가락 하나씩 부러뜨릴줄알아 정신차려라
네 알겠습니다","이봐, 일 처리를 잘하라며
어쩔 수 없었습니다.
저번처럼 어금니를 하나 더 뽑으면 정신을 차릴까?
그렇지 않습니다
내가 너희 가족도 친구도 다 알고있어
네。
특히 길동
아, 제발 그 사람만은
앞으로 이렇게 일하면 니가 아니라 얘부터 잡고 손가락 하나씩 부러뜨릴 수 있으니까 정신차려
예 알겠습니다"
580,2601,협박 대화,"아저씨가 먼저 새치기 했잖아요
아니 젊은 것들이 나이든 사람이 그러면 그런가보다 하지 그렇게 따지고 들어?
아니 그래도 양해를 구하는 것도 아니고 무작정 그러시면 저희도 기분 나쁘죠
뭐야??
자기야 그냥 가자 말안통할것같아
아니 자기야 놔봐 이런 사람들 늘 이러니까 누군가는 말해야한다니까
뭐? 이런사람?
자기야 그게 우리가 될 필요가 없잖아 말 안통할것같아 가자
그래 그래 가자
야 니네 거기 서봐 아주 그냥뭐라고? 이것들이 사람을 가지고 놀아? 니네 죽고싶어?
됐어요 아저씨 우리는 갈테니 평생 그렇게 사세요
아니 이것들이 진짜 뒤지고 싶나 쌍으로 저승길 한번 보내줘?
가자","아저씨가 먼저 끼어들었잖아요
아니, 젊은 사람들이 나이 든 사람이 그러면 그렇게 되는 줄 알고 그렇게 따지는 거야?
아니, 그렇다고 양해를 구하는 것도 아니고 함부로 그렇게 하시면 저희도 기분이 안 좋아요
뭐야??
자기야 그냥 가자. 말이 안통한다고 생각해
아니, 놔. 이런 사람들은 항상 이래서 누군가는 얘기하지 않으면 안 되는 거야
어? 이런 사람?
자기야 그게 우리가 될 필요가 없잖아. 말이 안통할거야. 가자
그래그래, 가자
야, 너희 거기 서봐. 엄청 뭐라고? 이것들이 사람을 가지고 노는 거야? 너희들 죽고 싶니?
좋아요, 아저씨. 우리는 갈 테니까 평생 그렇게 지내세요
아니, 이것들이 정말 찾고 싶은 건지 짝을 지어 저승길을 한 번 보내줄까?
가자"
