,idx,class,conversation,Augmentation
505,2079,직장 내 괴롭힘 대화,"현우야 오늘 퇴근하고 어디가냐
 대리님 저 집에갈거 같습니다
 오늘 회식 한번 가자 같이
 죄송합니다. 오늘 선약이
 이새낀 맨날 혼자 빼 오늘 빼면 넌 뒤지는거야
 대리님 하루만.
 그딴거 필요없고 넌 끝이야
어쩔수 없을거 같습니다 죄송합니다","현우야, 퇴근 후 어디 가
대리님, 집에 갈 것 같아요
함께 회식하러 가자구요
죄송합니다. 오늘 약속
그는 항상 혼자서 꺼냅니다. 오늘 꺼내면 뒤처집니다
단 하루, 대리님.
그런 것은 필요하지 않으며 이제 끝났습니다
어떻게 할 수 없을 것 같아요. 죄송합니다"
506,2080,직장 내 괴롭힘 대화,"김대리 휴가 신청했나?
네 과장님
이번에 바이어 접대해야하니까 휴가 다음에 가지?
네? 저번에도 휴가 못가서 이번엔 좀 곤란한데
아 김대리도 알잖아 워낙 중요한 건이라 내가 출장을 갈일이 생겨서 김대리가 꼭 맡아줘야겠어
아 출장가세요?
중요한 건이니 김대리 꼭부탁해
아 
내가 좀 바빠서 김대리 휴가는 다음에 가도록! 
네",
507,2081,직장 내 괴롭힘 대화,"성 대리 자네 생각해서 말인데 
네 부장님
업무를 너무 소홀히 하는 것 같아
네 뭐가 잘못되었나요?
음.그게 아니라 프로젝트가 있으면 날 좀 도와서 해야되지 않겠나?
아 이기자프로젝트요?
그래 부장님이 맡았다고 해서 덥썩 손놓고 있으면 되겠나?
아.아닙니다.
그래 그럼 얼른 자료 좀 찾아오게
네 알겠습니다 부장님","말이 나와서 말인데, 미스터 성
네, 알겠어요.
업무를 너무 소홀히 하는 것 같습니다
네, 무슨 일이신가요?
그게 아니라 프로젝트가 있다면 도와줘야 하지 않을까요?
아, 이 프로젝트?
좋아요, 당신이 책임자라고 해서 그냥 놓아도 될까요?
아닙니다.
좋아요, 그럼 데이터를 가져올게요
네, 알겠어요."
508,2087,직장 내 괴롭힘 대화,"영희씨는 일을 이렇게 밖에 못하나?
 네? 지난번 양식이랑 똑같이 작성한건데요.
 아니 사람이 발전이 없어. 발전이
 아.죄송합니다. 다시 수정하겠습니다.
 표정이 왜 그래? 내가 못할 말 했나?
 아닙니다.
 그럼 표정 좀 풀지? 상사 잡아먹겠어 아주.
 죄송해요. 놀래서 표정이 잠깐 굳어진 것입니다.
 됐어. 가 봐 내가 좀 손보고 낼테니까. 요즘 애들은 쯧.
 네. 알겠습니다.","영희야, 이렇게만 일할 수 있어요?
뭐? 지난번과 동일한 양식을 작성했습니다.
아니요, 사람들은 진전을 이루지 못하고 있습니다
아, 죄송합니다. 다시 수정하겠습니다.
얼굴이 왜 그래요? 제가 할 수 없는 말을 했나요?
아니요.
그럼 얼굴에 힘을 빼셔야죠? 사장님을 먹을 거예요.
죄송합니다. 너무 놀라 순간적으로 얼굴이 굳었습니다.
알았어, 가자. 내가 처리하고 계산할게. 요즘 애들.
네, 알겠습니다."
509,2090,직장 내 괴롭힘 대화,"저기 김씨
 아 네 대표님 !
 혹시 주말에 시간 돼 ?
 네? 무슨일로 그러세요 ?
 아 그게 내가 이번주에 다른 지역을 가야하는데.
 네네
 차가 고장나서 말이야
 아 그러세요 ? 제가 시간이 안되서 죄송합니다.
 뭐 ? 아니 차가 고장났다는데 너무 매정한거 아니야 ? 너 각오해 감히 대표 말을 거절해 ?!
.죄송합니다.","실례합니다, 미스터 김
네, 대표님!
주말에 시간이 있습니까?
뭐요? 무슨 일이신가요?
아, 이번 주에 다른 지역에 가야 해서 그렇습니다.
네네.
내 차가 고장났습니다
아 정말요? 시간이 없어서 죄송합니다.
뭐? 아니요, 차가 고장 났어요. 너무 가혹하지 않나요? 감히 CEO에게 거절할 수 있나요?!
죄송해요."
510,2093,직장 내 괴롭힘 대화,"어우 김선생 좀봐 머리를 하고왔는데도 얼굴이 저 꼬라지네 못봐주겠다 진짜 
저 인간은 직장내 따돌림을 당하는 이유가 다 있어 머리 저 꼬불 거리는거 잡아당겨볼까요?
정선생 진짜 못됐다 근데 나도 해보고 싶네
선생님들 간식으로 피자 왔대요
1인 1콜라인가 보네 김선생은 안먹어도되지?
어. 저 콜라 좋아하는데요
엥? 김선생 거울 좀 보고와 지금도 얼굴 다 붓고 탄산먹으면 살 많이찌잖아 그냥 저기 생수 먹어
네.
근데 머리 어디 샵에서 한거야? 그 정도면 김선생 싫어하는거같은데?
유명한 샵에서 한건데 별로에요 선배?
응 머리 다시 빨리하고와 꼴보기싫어","오, 미스터 김을 보세요. 머리를 했는데도 얼굴이 너무 지저분합니다. 못 보겠어요
그 인간은 직장에서 괴롭힘을 당할 만한 충분한 이유가 있습니다. 우리는 그 곱슬머리를 뽑아야 할까요?
미스터 정 너무해요. 하지만 저도 해보고 싶어요
피자는 선생님들을 위한 간식으로 제공되었다고 말했습니다
한 사람당 콜라 한 잔인가 봐요. 김 씨는 안 마셔도 되죠?
네. 콜라를 좋아합니다
어? 김 선생님, 거울을 보세요. 얼굴이 붓고 탄산음료를 마시면 살이 많이 찔 거예요. 그냥 생수를 마셔요
좋아요.
그런데 어떤 가게에서 머리를 손질하셨나요? 김 씨가 마음에 안 드시나 봐요?
유명한 가게에서 했는데 좋지 않나요?
네, 빨리 머리를 다듬으세요. 당신을 보고 싶지 않아요"
511,2096,직장 내 괴롭힘 대화,"정현씨 어디갔다와요?
화장실 다녀왔습니다.
왜 보고 안하고 가요? 저번에 말했는데?
팀장님 화장실 다녀올 떄마다 보고하는건 좀 아닌것 같습니다.
왜요? 뭐가? 말로하면 민망할 것 같아서 회사메신저로 말하라고 했잖아요.
업무중에 자리를 제가 사적인 일로 비우는 것도 아니고 화장실로 매번 보고하는게 인권침해라고 생각합니다.
인권침해요? 내가 얼마나 많은 배려를 해줬는데 그렇게 말하면 섭섭하죠
앞으로 화장실 오가는 보고는 하지 않겠습니다.
정현씨 책상이 계속 거기 있을지는 장담 못합니다.
그래도 하지 않겠습니다.","정현 씨, 어디에서 돌아오시나요?
화장실에 갔어요.
왜 안 보시나요? 지난번에 말씀드렸죠?
화장실에 갈 때마다 신고하는 것은 옳지 않다고 생각합니다.
왜요? 왜요? 말하기 부끄러울 것 같아서 회사 메신저로 알려달라고 했어요.
개인적인 사정으로 직장에 자리를 비우는 것도 아니고 매번 화장실에 신고하는 것은 인권 침해라고 생각합니다.
인권 침해? 당신을 너무 배려해줬어요. 슬프게도
앞으로는 화장실에 드나드는 신고를 하지 않겠습니다.
정현의 책상이 그대로 있을 거라고 장담할 수는 없습니다.
하지만 하지 않겠습니다."
512,2104,직장 내 괴롭힘 대화,"야 너 인사 똑바로 안해?
예? 아 못봤습니다 안녕하십니까 팀장님
너 내가 예전부터 벼르고 있었는데 나를 아주 개미만큼도 못하게 생각하는거지?
아닙니다 정말 못봤습니다 죄송합니다
됐어 나도 이제 너 없는사람 취급할꺼니까 앞으로 나한테 보고서 허락받는건 꿈도 꾸지마
네? 안됩니다
넌 승진도 못하겠다 내가 책임지고 그렇게 만들어줄꺼야 어디 하늘같은 팀장을 무시해?
죄송합니다 앞으로 인사 열심히 하겠습니다
버스 떠났다 니자리로 꺼져 니 얼굴 보기 싫으니까
한번만 봐주십시오 앞으로 잘하겠습니다",
513,2115,직장 내 괴롭힘 대화,"야 너 이번에 신입사원 봤냐? 진짜 못생김
너도 봤냐? 나도 어제 보고 깜놀
아니 못생겼으면 꾸미기라도 하지 얼굴도 쌩얼
그니깐. 우리 평균 외모 떨어질듯
너 쟤랑 다음주에 같은 프로젝트 들어가지 않냐?
아 그러니까 진짜 할 맛 안나네
야 너 진짜 불쌍 난 최대한 안 엮일라고
아 진짜 다음주에 같이 어떻게 하냐
옆에 가면 냄새 나는지 알려주삼
아 진짜 벌써 짜증나네","야, 이번에 새로 온 직원 봤어요? 정말 못생겼어요
여러분도 보셨나요? 어제 보고 깜짝 놀랐습니다
아니요, 못생겼다면 적어도 화장기 없이 얼굴을 꾸밀 수 있습니다
알아요. 평균적인 외모를 잃을 것 같아요
다음 주에 그녀와 같은 프로젝트에 가지 않나요?
알아요. 정말 하고 싶지 않아요
야, 너 정말 한심해. 나는 관여하지 않으려고 노력하고 있습니다
다음 주에 함께 하는 방법
옆에서 냄새가 나면 알려주세요
벌써 짜증납니다"
514,2118,직장 내 괴롭힘 대화,"씨 이번에 또 틀렸잖아. 
죄송합니다. 다시 확인하겠습니다.
동기인 씨는 한번 알려주면 끝인데 자네는 매번 알려줘도 이래.
죄송하지만 팀장님한테 확인받고 한 작업입니다.
뭐 그럼 내가 일부러 그런다는 거야.
그건 아니지만.
그런 식으로 일할거면 회사 관둬요. 누가 보면 내가 괴롭힌다고 생각하겠어
그런 말씀은 지나치십니다.
그럼 알아서 잘 하던가. 눈치도 없이.
다음부터는 다시 확인하겠습니다. 팀장님도 말씀 가려서 해주세요.",
515,2119,직장 내 괴롭힘 대화,"영지씨 오늘도 커피 부탁해요
 네? 제가요? 오늘도요?
네 그럼 여기에 영지씨 말고 커피 탈 사람이 누가 있나요?
제가 커피타는 사람은 아니지 않을까요?
머? 지금 내가 커피 마시고 싶다니까 그럼 애초에 처음부터 타오질 말던가 왜 갑자기 안하는데
처음엔 첫 월급타고 해서 감사의미로 한건데요.
영지씨 지금 장난해? 회사 안다니고 싶어? 여기 모든 사람들이 원하는거야.
네? 그럼 직접 사오시면 되지 않을까요?
뭐라고? 영지씨 위선한테 잘보여야지 밉보여도 돼?
이게 밉보이는 건 아닌 것 같습니다. 죄송합니다.","영지 씨, 오늘도 커피 주세요
뭐? 나? 오늘도?
네, 그렇다면 영지 말고 누가 커피를 만들 수 있을까요?
저는 커피를 잘 마시지 않죠?
뭐? 지금 커피가 마시고 싶어요. 애초에 커피를 태우는 게 어때요? 갑자기 멈추는 게 어때요
처음에는 첫 월급을 받고 감사의 표시로 했습니다.
영지야, 농담하는 거야? 일하러 가기 싫어? 여기 있는 사람들은 다 원해요.
뭐? 그럼 직접 구매하지 그래요?
뭐? 영지야 위선을 잘 봐야 돼요. 나 나빠도 돼요?
싫어 보일 것 같지 않아요. 죄송합니다."
516,2120,직장 내 괴롭힘 대화,"씨 석사 맞아? 학사 애들보다 일을 더 못 하는 거 같아
그래도 열심히 하고 있습니다
열심히 하면 뭐해 잘 해야지.
더 잘하겠습니다.
신입들 보기 창피하지 않아?
죄송합니다.
나 였으면 이 월급받고 그렇게 까지밖에 일 못하는게 창피해서 퇴사했을 거야
더 열심히 하겠습니다!
씨는 이 일이랑 안 맞는 거 같아 이직 생각해 봐
.","당신은 과학 석사인가요? 당신은 학부생보다 직장 생활이 더 나쁘다고 생각합니다
하지만 여전히 열심히 일하고 있습니다
열심히 하면 무슨 소용이 있을까요? 잘해야 합니다.
더 잘할게요.
초보자를 보면 부끄럽지 않나요?
죄송해요.
제가 당신이었다면 그렇게 열심히 일하기 부끄러워서 그만두었을 것입니다
더 열심히 하겠습니다!
그는 이 직업에 능숙하지 않다고 생각합니다. 이직에 대해 생각해 보세요
."
517,2133,직장 내 괴롭힘 대화,"아니 한 달을 줬는데 성과가 없잖아
어렵네요
회사서 하는게 모 잇냐
죄송해요
자르기전에 니발로 나가
죄송해요
죄송하다면 다냐
아닙니다 
할말이 그게 다냐? 빨리 꺼져
죄송해요","한 달을 주었지만 성과가 없었습니다
어려워요
사무실에서 일어나는 일
죄송해요.
자르기 전에 Nibal로 이동하세요
죄송해요.
미안하지만 그게 다입니까
아니요.
할 말이 그것뿐인가요? 여기서 나가세요
죄송해요."
518,2134,직장 내 괴롭힘 대화,"이거 낼까지 해줘
팀장님 이건 제 업무영역이 아닌데요.
길동씨는 니꺼내꺼 구분하는거야?우린 같은 공동체야
그렇기는 하지만.
다같이 잘되자고 하는거 그렇게 개인주의로 행동하면 회사생활 못해
네.알겠습니다
내일 아침까지 부탁해
네.","끝까지 이렇게 해주세요
이것은 제 업무 영역이 아닙니다.
길동아, 너와 나를 구분하는 거야? 우리는 같은 커뮤니티에 있습니다
그렇긴 합니다.
누구나 함께 잘하고 싶어합니다. 개별적으로 행동하면 회사에서 살 수 없습니다
예, 알겠습니다
내일 아침까지 부탁드립니다
좋아요."
519,2135,직장 내 괴롭힘 대화,"자기 자격증은 진짜 많은데 뭘 할줄을 모른다 그치?
네?
이게 바로 탁상행정같은건가???
갑자기 왜그러세요
자격증 많아서 데리고 있었는데 일일이 일러줘야하고 내가 영 피곤하고 힘들어
죄송합니다. 제가 많이 부족해서
부족한거 알면 다른식으로라도 때우지 그래?
네??
커피라도 한번씩 사오고 간식좀 사오고 그러라구 나 피곤하니까 자기때문에
네.죄송합니다","자격증은 많지만 어떻게 해야 할지 모르겠습니다?
뭐라고요?
이것은 테이블 관리와 같은 것입니까???
갑자기 왜 그래요
자격증이 많았지만 하나하나 알려줘야 합니다. 지치고 지쳤습니다
죄송합니다. 제가 부족해서요
내가 부족하다는 것을 알고 있다면 다른 방법으로 나를 때리지 그래요?
뭐??
커피와 간식을 사주세요. 피곤해서 자고 있습니다
네. 죄송해요."
520,2136,직장 내 괴롭힘 대화,"저기 커피 좀 타와봐
 저 이사님 매번 이런 심부름 시키시는거 부담스럽습니다
 이런 일은 원래 인턴이 하는거야
 저기 김인턴도 있는데 왜 저만 시키시는겁니까?
 내가 많이 아껴서 그래그리고 상사말에 그렇게 토다는거 아니다
 어? 이인턴 나도 커피한잔 부탁해! 믹스커피에 설탕빼고!
 설탕을 빼는건 너무한거 아닌가요?
 상사가 시키는데 안해? 젊은것이 왜그래 속좁게 그렇게 살지마
 .
 어서 타와","저기 커피 좀 가져다주세요
매번 이런 심부름을 시키는 것은 감독님이 부담스럽습니다
인턴은 이렇게 합니다
김인턴도 있는데 왜 나만 주문하나요?
상사의 말에 삐치지 않고 신경을 많이 쓰기 때문입니다
오? 커피도 마시고 싶어요! 설탕 없이 커피를 섞어주세요!
설탕을 잃는 것은 너무 심하지 않나요?
젊어서 뭐가 문제일까요? 그렇게 살지 마세요
.
빨리 타세요"
521,2139,직장 내 괴롭힘 대화,"이번에 제가 낸 프로젝트 어때요 ?
그냥 솔직히 말하세요 안 불편 하세요?
네? 뭐가요?
그거 제 아이디어 잖아요.
무슨 소리세요?
제가 낸 아이디어 가져가서 쓰신거잖아요
무슨 너 아이디어야 말은 제대로 해. 실적 낮춰줘?
네?
너가 뭐라하던 난 널 망가뜨릴 수 있어 그냥 조용히 있어
회사에 말 할게요 저도 더 이상은 못 참겠네요","이번 프로젝트에 대해 어떻게 생각하시나요?
그냥 솔직하게 말하세요. 불편하지 않으세요?
뭐라고요?
제 생각입니다.
무슨 말씀 하시는 거예요?
당신은 내 아이디어를 받아들여 그것을 썼습니다
어떻게 생각하세요? 제대로 말하세요. 제가 퍼포먼스를 낮춰줄까요?
뭐라고요?
당신이 뭐라고 하든 난 당신을 파괴할 수 있습니다. 조용히 있어요
회사에 말하겠습니다. 더 이상 참을 수 없습니다"
522,2141,직장 내 괴롭힘 대화,"죄송합니다
세살짜리 아기가 만들어도 이것보단 잘 만들겠는데. 지방대 나왔으면 이런거라도 잘 해야지 
죄송합니다
죄송합니다라고 말하는 것만 잘해 아주
다음부턴 정신차리겠습니다
하여간 맘에 안들어 이번 신입사원들 다 개판이야
죄송합니다 더 열심히 하겠습니다
열심히만 하지말고 잘 하란말야!! 월급 아까우니까
알겠습니다",
523,2144,직장 내 괴롭힘 대화,"아니 지은씨 어디가?
네? 저 퇴근.
퇴근? 퇴에그은? 내가 지은씨라면 탈퇴가 아니라 내일 업무 준비하는 척이라도 하겠어
아 네 준비하고 가겠습니다
뭐야 하란다고 진짜하네?
네? 무슨 말씀.
그렇게 본인 주관이 없어서 어떻게 일해? 아 답답해
저 그럼 이것만 보고 가겠습니다
아 그냥 빨리 좀 나가 지은씨 보고 있으면 내 속이 다 답답해
죄송합니다.","지은아 어디 가?
뭐? 집에 갈 거예요.
집에 간다고요? 당신은요? 제가 지은이라면 내일 출근 준비하는 척할 거예요
아, 네. 준비하고 가겠습니다
뭐? 하라고요?
뭐? 무슨 소리예요.
그렇게 자기 조직적이지 않은데 어떻게 일을 할 수 있을까요? 답답합니다
그럼 이걸 보고 그냥 가겠습니다
그냥 나가세요. 지은이를 보면 답답합니다
죄송해요."
524,2151,직장 내 괴롭힘 대화,"영희씨 이거 이렇게 하면 어떻게 해? 나더러 어떻게 하라고????
 네? 그거 어제 팀장님이 그대로 두라고 해서.
 그대로 두란다고 그대로 둔거냐고 지금! 아 진짜. 일을 뭐 이따위로 해
 아 죄송합니다. 제가 그럼 다시
 진짜 눈치도 없고 일도 더럽게 못하고. 누굴 고생시키려고 이 회사에 들어온거야?
 영희씨 저러는거 뭐 하루이틀이예요? 나같음 알아서 진작 회사 나갔겠다
 죄송합니다.
 어떻게 입사한거래. 어휴.
 내말이요. 꼴도 보기 싫으니까 저리 좀 가있어 진짜 누구 엿먹이는거야 뭐야
 아니. 죄송합니다.
 그놈에 죄송 죄송. 허구한날 죄송하다 말하는 본인도 지겹지 않나.
 내비둬 저러고도 매달 월급 받아가는거 보면 참 용하다 그것도 재주지","영희야, 이렇게 하면 어떻게 해? 어떻게 해줘????
뭐? 팀장님이 어제 그대로 두라고 하셨어요.
그냥 그대로 두셨나요? 진짜. 왜 이렇게 일하나요
아, 죄송합니다. 그럼 다시 하겠습니다
당신은 정말 눈치가 없고 지저분하게 일할 수 없습니다. 누구를 위해 일하고 싶었나요?
영희야, 어떻게 하루 이틀 동안 그럴 수 있어? 나를 알고 있었기 때문에 일찍 회사를 떠났나 봐요
죄송해요.
어떻게 입사하셨나요? 휴.
당신을 보고 싶지 않으니 멀리 가세요. 진짜 나에게 누구를 먹이는 거예요
아니. 제가 미안해요.
그에게 미안해요. 가상의 날에 그에게 미안하다고 말하는 것도 지겹지 않으세요.
매달 그렇게 급여를 받는 것을 보니 반갑습니다. 그것도 측정해 보겠습니다"
525,2152,직장 내 괴롭힘 대화,"야 김폐급.
 일병 김사훈.
 나 근무 넣지 말라고했지? 죽고싶냐?
 중대장님께서. 박근우상병님 꼭 투입하라고 하셨습니다.
 중대장? 너 그 짬 쳐먹고 아직 그딴거 하나 커버 못쳐?
 그래서 니가 폐급인거야. 너무 안 쳐맞아서 그런가?
 죄송합니다. 앞으로 이런 일 없도록 하겠습니다.
 야 됐고 병인이불러와.
 이병인일병 말씀이십니까.? 병인이는 왜.
 맞선임이 개 폐급인거 알려줘야지. 너는 병인이한테부터 먹히는거야.
 박근우상병님 정말 죄송합니다. 한번만 기회를 더 주십시오.
 됐고 병인이 불러와. 올때 니새끼 하이바 챙겨오고.",
526,2155,직장 내 괴롭힘 대화,"어이 우리 신입
 네 부장님!
 아니 신입이 커피도 빠딱빠딱 안타고 뭐하나?
 죄송합니다.
 아니 도대체 요즘 애들은 왜 이모양이지? 똑바로 안하니? 회사가 장난이야?
 죄송합니다 제가 아직 미숙해서.
 아니 나이가 몇갠데 아직도 눈치가 이모양이야
 제가 더 노력하겠습니다.
 너 이래서 일하겠냐? 그냥 그만둬라
 제가 정말 죄송합니다.","안녕하세요, 신입입니다
네, 선생님!
초보자가 커피 한 잔도 마시지 않고 무엇을 하고 있을까요?
죄송해요.
요즘 아이들은 왜 이런 모습일까요? 제대로 하지 않나요? 회사가 농담인가요?
죄송합니다. 아직 잘 못합니다.
당신은 몇 살이지만 여전히 내 마음을 읽고 있습니다
더 열심히 노력하겠습니다.
왜 이런 식으로 일하나요? 그냥 그만두세요
정말 죄송해요."
527,2161,직장 내 괴롭힘 대화,"여봐요 씨
네 과장님!
연차를 쓸거면 육하원칙에 맞게.써야할거 아니야!!!
예?
육하원칙 몰라요? 언제 어디서 누구와 왜 무엇을 할건지를 써야할거아냐!!!!
제사로 인한 연차라고 적었습니다.
제사는 어차피 씨 부인이 다 준비할거고 씨는 절만하는게 다 아닌가? 회사가 바쁜데 그런 시덥잖은 이유로 연차를 쓰고 싶어요?
하지만.
하지만이고 나발이고 나 이거 결제 못해주니까 그리 알아요. 내용도 엉망이고 사유도 어처구니가 없네.
저 과장님.
저고 나발이고 나 이거 결제 못하니까 들어가요. 아니 제사를 씨네만 지내나? 회사 사람들 제사다 그러면 다 결제해줘야해요?? 누구네는 제사 12번 있다하면 그거 다 보내줘야해??? 안된다면 안된다는거지 하지만이고 과장님이고가 왜 나와!!! 일 빼먹을 생각하지말고 주어진 일이나 잘해요 알겠어요??!",
528,2163,직장 내 괴롭힘 대화,"땡땡씨 얼굴 너무 크지않아?
맞아요. 큰얼굴에 화장해놓고 자기가 이쁜줄 안다니까.
호박에 줄긁는다고 수박되나.
그러게나 말이에요.
얼른 퇴직했으면 좋겠네. 저 얼굴때문에 입맛떨어져서 회사 나오기가 싫어.
저도요. 너무 공감되네요.
얼굴 큰사람보면 정말 토할것같다니까. 그 얼굴에 화장도 하고 다니니까 더 역겨워.
저도 땡땡씨 지나가면 안보려고 고개 숙이고 지나간다니까요.
에휴 수고가 많네.
정말 빨리 없어졌으면 해요.","딴 씨 얼굴이 너무 크지 않나요?
맞아요. 얼굴이 크고 화장을 했어요. 그녀는 자신이 예쁘다고 생각합니다.
호박을 긁는 수박이라고 생각하시나요.
제가 말씀한 것이 바로 그거예요.
빨리 은퇴했으면 좋겠어요. 얼굴 때문에 회사에 오고 싶지 않아요.
저도 마찬가지입니다. 공감이 갑니다.
얼굴이 큰 사람을 보면 토할 것 같아요. 그 얼굴에 화장을 하는 것은 더 역겹습니다.
저도 댕이가 지나가는 것을 보고 싶지 않게 고개를 숙였습니다.
정말 잘하고 있습니다.
빨리 사라졌으면 좋겠어요."
529,2169,직장 내 괴롭힘 대화,"김주임
네 부장님?
이번주말에도 남자친구만나?
아니요 이번주는 안볼거같아요
왜? 남친이 잘 안해줘?
아뇨 잘해주죠. 그런데 이번주는 각자 사정이있어서요
에이 남친이 힘이 시원찮은가보네
네?
나처럼 싸이클을 하면말야 허벅지가 돌이된다고 자 만져봐 딱딱하지?
네? 아.네",
530,2171,직장 내 괴롭힘 대화,"선영씨 오늘 저녁에 약속있어요?
 아니요. 없습니다.
잘됐네. 그럼 남아서 정수기좀 고쳐줘요. 우리가 물을 못마시네.
네? 그거 대리기사님 부르시면 되는거 아니에요?
그러긴 한데 대리 기사님이 일주일 있다 오신다네.
네? 그렇다고 제가 어떻게 고쳐요.
고치면 부서에서 맛있는거 사줄거야 그럼 되는거지? 승진 가능성도 있다고.
아니요. 이건 아닌거 같아요.
고치면 승진이라니까 어렵나?
그래도 이건 아닌 것 같아요. 대리님.","선영아, 오늘 밤 약속 있어요?
아니요, 없어요.
잘됐네요. 그럼 계속 남아서 정수기를 수리해 주세요. 물을 마실 수 없습니다.
어? 운전기사를 불러야 하지 않나요?
하지만 어시스턴트 드라이버가 일주일 후에 도착합니다.
뭐? 하지만 어떻게 고칠 수 있을까요.
고치면 부서에서 맛있는 거 사주겠죠? 승진 가능성도 있고요.
아니요, 이건 아닌 것 같습니다.
고치면 프로모션입니다. 어렵나요?
하지만 이건 아닌 것 같습니다, 대리님."
531,2175,직장 내 괴롭힘 대화,"박사원 자네 지금 뭐하는 건가?
네? 저 지금 화장실 다녀왔는데요.
자네는 화장실에서 볼 일만 보는 게 아니라 출근을 하는 겐가?
무슨 말씀이신지.
아니 화장실은 말 그대로 볼 일을 보는 공간이지 자네 화장고치고 머리만지고 하고 오는 곳이 아니란말이지.
죄송합니다. 어디 망가진 부분이 없나보려고.
화장실에서 10분이상 걸리는 게 말이나 된다고 생각해? 어?
주의하겠습니다.
꼭 일 머리도 없는 사람들이 저렇게 외관만 가꾸지 쯧쯧.이래가지고 오늘 일이나 제대로 끝내겠어!?
바로 시작하겠습니다.죄송합니다.","닥터, 뭐하는 거예요?
뭐? 방금 화장실에 다녀왔습니다.
그냥 화장실에 출근하지 않나요?
무슨 말이에요.
아니요, 화장실은 말 그대로 비즈니스를 하는 곳이지 화장을 고치고 머리를 만지는 곳이 아닙니다.
죄송합니다. 고장난 물건이 있는지 확인하려고요.
화장실에서 10분 이상 걸리는 것이 합리적이라고 생각하시나요? 어?
조심하겠습니다.
업무용 머리도 없는 사람들은 항상 외모를 그렇게 관리합니다. 그렇다면 오늘의 업무를 제대로 마무리할 수 있을까요?
바로 시작하겠습니다. 죄송합니다."
532,2179,직장 내 괴롭힘 대화,"아오 야 밥먹을 때 쩝쩝 소리 좀 내지마라 시끄러워서 먹을 수가 없네. 뭐 먹는다고 자랑하냐 김사원?
죄송합니다. 조용히 먹도록 노력하겠습니다.
야야 젓가락도 그렇게 잡냐? 부모님이 밥상교육 안 시켜줬어? 애들 교육용 젓가락으로 연습해야 되는거 아니야?
잠시 외국에 살다와서 젓가락이 낯설어서 사용하기가 어려워서 그렇습니다. 연습해 오도록 하겠습니다.
요즘 시대에 그 나이먹고 젓가락 사용 못하는 애들도 있다니 이래서 가정교육이 중요 하다니까 요즘 애들은 가정교육을 다 독학으로 하나봐 뭐 알아서 잘 하는 게 하나도 없냐
그러게 요즘 저러니까 젊은 애들이 욕먹지 나때는 저렇게 젓가락 사용하면 엄청 혼났는데 부모가 오냐오냐 키웠나보네
밥먹는데 언짢게 해드려서 죄송합니다.
그래 죄송한건 아네 너랑 밥 먹으니까 밥 맛 진짜 뚝 떨어진다 짐승이랑 먹는 느낌이야
너 어떡하냐 저런 애랑 일해야 하고 보통 일이 아니겠다 밥 먹는것도 제대로 못하면 뭐 잘 하는 일이 있기라도 해?
있기는 무슨 손도 느리고 어리버리 하고 서류도 작성도 못 하고 그냥 알아서 관두면 좋겠어 쟤를 어디를 보고 뽑은건지 뭐 얼굴이 준수하기라도 해야지 수산시장 온 줄 알았잖아 얼굴보고
맞아 맞아 얼굴에서 냄새 엄청 나는거 같아
죄송합니다. 정말 죄송합니다.","야, 먹을 때 소리 내지 마. 너무 시끄러워서 못 먹겠어요. 무슨 자랑을 하는 거예요?
죄송합니다, 조용히 먹도록 노력하겠습니다.
야, 젓가락을 어떻게 그렇게 잡나? 부모님이 밥 먹는 법을 가르쳐주지 않았나? 교육용 젓가락으로 연습해야 하지 않을까요?
외국에서 오래 살았기 때문에 젓가락이 낯설고 사용하기 어렵기 때문입니다. 연습하러 가보겠습니다.
요즘에는 나이가 많아서 젓가락을 사용할 수 없는 사람들이 있습니다. 이것이 바로 가정 교육이 중요한 이유입니다. 요즘 아이들은 집에서 스스로 가르치고 있을 것입니다. 아이들이 혼자서 잘할 수 있는 것은 아무것도 없습니다
그래서 요즘 젊은이들이 욕을 많이 먹습니다. 젓가락을 그렇게 사용해서 많이 혼났는데 부모님이 저를 키웠나 봐요
식사 중에 화나게 해서 죄송합니다.
네, 죄송합니다. 당신과 함께 먹는 것은 정말 맛이 없습니다. 동물과 함께 먹는 것 같습니다
어떻게 할 건가요? 그런 사람과 함께 일해야 합니다. 정상이 아닙니다. 제대로 먹지 못하면 좋은 일을 하나요?
느리고 멍청하고 서류를 작성할 수 없고 그냥 혼자 남겨두다니 무슨 뜻인가요? 어디서 뽑았는지 모르겠어요 어시장에 있는 줄 알았잖아요
맞아요, 맞아요. 제 얼굴에서 냄새가 많이 나는 것 같아요
미안해요. 너무 미안해요."
