idx,class,conversation
3531,협박 대화,"바로 그 사람입니다. 물건을 훔친 사람은
얼마나 많은 피해를 입혔는지 압니다
아픕니다. 죄송합니다
도둑으로 만들어 드리겠습니다
야, 죽일 것처럼 그를 때리면 그를 죽일 것입니다
비켜주세요. 당신도 맞고 싶으신가요?
저를 협박하는 건가요?
이 도둑의 편을 들어주는 건가요?
살려주세요.
하지만 당신이 나를 너무 세게 때려서 그래요
비켜, 꼬마야. 내가 때릴까?"
3532,협박 대화,"방금 공항에 폭탄을 설치했습니다
무슨 말도 안 되는 소리
농담이라고 생각하시나요?
침착하게 지내세요, 어떤 요구 사항이 있으신가요?
요구 사항? 필요 사항이 없다고요?
선생님, 폭탄을 설치한 이유가 있습니까
원하는 날짜에 떠날 수 없었습니다
최대한 원하시는 날짜로 예약해드리겠습니다.
비행기는 이미 떠났습니다. 버튼을 누르면 끝입니다. 모두 죽일 거예요
진정하고 요구 사항을 말씀해 주세요"
3533,협박 대화,"안녕 예쁜아, 오랜만인데 약속을 지키지 않아요
네. 엄마가 아프십니다.
엄마가 정말 아프신가요?
예, 그는 병원에 있습니다
하지만 당신은 아직 아기입니다. 의무를 다해야 합니다. 돈을 가져다주지 그래요? 허!!
주려고 했는데 엄마가 갑자기 아프셨어요.
잘됐네요. 장기를 팔아요!!
저를 보세요. 당신도 부모님이 계십니다.
야! 엉망진창이 된 것을 없애고 장기를 팔아라!!
조금만 시간을 주세요"
3534,협박 대화,"알라의 이름으로 당신의 목을 자르겠습니다.
살려주세요.
알라를 믿겠다고 말해주세요.
저는 기독교인입니다. 그럴 수 없습니다.
바로 목을 잘라드리겠습니다.
세상에, 제발 저를 구해주세요.
당신이 믿는 신은 누구인가요? 대답해 주세요.
제발 살려주세요.
목을 자르겠습니다!
오, 세상에!!"
3535,협박 대화,"이리 오세요.
저는 지금 당장은 바빠요.
제 손에 뭐가 있는지 보이지 않나요?
왜그래요?
내 신경을 건드리면 다칠 거라는 거 알아요
제발 저를 해치지말아요.
겁먹지 마세요. 조용히 하세요
제발 보내주세요
제 말을 들으면 보내드리겠습니다
무엇을 원하시나요?"
3536,협박 대화,"우리 정말 안 맞는 것 같아요! 그만 헤어져요!
한 번 더 생각해 보겠습니다.
아니요, 충분히 생각했어요! 헤어지는 것이 옳다고 생각합니다.
내가 당신에게 무슨 짓을 했고 어떻게 그런 짓을 할 수 있습니까?
더 많은 것을 만나는 것은 시간 낭비입니다.
널 보내지 않을 거야! 다시 헤어지고 싶다면 그때 널 죽일 수도 있어!
협박하는 건가요? 항상 이렇게 폭력적이었나요?
위협하지 않아요! 정말 죽일 거예요!
이 모든 것을 녹음하고 있습니다! 경찰에 신고할 거예요! 신고하기 전에 잘 마무리하는 게 어때요?"
3537,협박 대화,"아직 저에게 빚진 것을 잊지 않으셨죠?
도와주세요. 아이가 있어요.
그래서 지금까지 참았던 겁니다?
죄송합니다. 조금만 더 시간을 주세요. 제발 저를 구해주세요.
농담이라고 생각하시나요? 가짜 칼처럼 보이나요?
아니요, 그런 게 아닙니다. 제발 도와주세요.
제대로 하지 않으면 평생 그 방에서 깨지 못하게 할 겁니다.
아니요, 지금은 아무것도 드릴 수 없습니다.
농담하는 건가요? 농담하는 건가요? 진짜 아이를 데려와 함께 끌어당기고 싶으신가요?
그러지 마세요. 제발요. 정말 열심히 노력하고 있습니다. 제발"
3538,협박 대화,"실례합니다, 커피에 머리카락이 있습니다.
죄송합니다, 환불 처리해드리겠습니다.
당신은 시끄럽고 고객을 위한 기본이 없습니다.
왜 나를 때리나요? 이것은 폭행입니다
와우, 이런 교육을 보는 것은 폭행입니다. 더 맞아야 합니다.
계속 그렇게 말하면 경찰에 신고하겠습니다
뜨거운 주전자를 부을 수 있을지 모르겠습니다
제발 구해주세요. 죄송합니다.
조용히 하세요. 이미 경찰에 신고하셨잖아요. 제가 모르는 줄 아세요? 제 인생은 망가졌으니 불태우게 해드릴게요
도와 주세요"
3539,협박 대화,"그만 때려주세요
멈추다니 무슨 뜻인가요? 아직도 정신을 못 차렸습니다
전 못해요. 못 해요.
눈물겨운 우정
안녕하세요, 000에 대한 소문을 내주세요
그렇지 않으면 때릴 것입니다
여러분, 제발 멈춰주세요. 저를 때리면 안 됩니다.
그런 다음 요청한 대로 수행합니다
그래서 힘들어서 싫으면 더 많이 맞기만 하면 됩니다
그냥 저를 때리세요."
3540,협박 대화,"방금 뭐라고 하셨죠?
모든 것을 공개하겠습니다.
누구 맘대로?
세상에 당신의 잘못을 말할 것입니다
딸과 아내의 삶이 안전할 것 같나요?
그건.
그러니 가만히 있어요
하지만 제가 지불하겠습니다.
당신은 이해하지 못합니다. 딸과 아내, 그리고 당신을 죽이는 것은
죄송해요.
한 번만 더 그렇게 말하면 나도 모르게 쥐를 죽일 것입니다"
3541,협박 대화,"못 찌르는 사람처럼 보이나요? 바로 찌르세요?
제발요. 칼을 내려놓고 저와 이야기하세요. 아시겠죠?
친구를 구하고 싶다면 내가 하라는 대로 하세요.
좋아요, 칼을 그녀에게서 멀리 떨어져 주세요.
닥치고 내 말 좀 들어요!
오, 알았어요. 부탁합니다.
휴대폰을 이런 식으로 버립니다.
이거? 여기.
이제 방으로 들어가세요.
하지만 채은이는.
들어가세요!!!!
네, 알겠습니다. 들어가겠습니다"
3542,협박 대화,"가족들은 즐거운 시간을 보냈죠?
죄송해요.
미안하다고 말할 필요는 없습니다. 전에 했던 말만 주세요
지금은 어렵습니다.
정말? 그렇다면 어쩔 수 없죠. 가족을 만날 생각은 하지 마세요
내게 시간을 좀 주세요.
알겠습니다. 일주일만 시간을 드리겠습니다
일주일은 아닙니다.
그렇다면 어쩔 수 없죠. 가족을 볼 수 없죠?
꼭 받겠습니다"
3543,협박 대화,"이렇게 오기가 불편합니다
왜요? 제가 불편한가요?
헤어졌습니다
동의하지 않음
왜 그래, 도데체
여전히 당신을 좋아합니다
일방적인 감정은 상대방을 지치게 합니다. 저는 다음과 같이 정리했습니다
당신은 정리하기 쉽습니다. 저는 어렵습니다. 정말 저와 헤어질 건가요?
내 마음은 변하지 않습니다
엄마 가게는 12시까지 영업하나요? 딸이 있어서 곧 떠납니다
무슨 뜻인가요? 어머니를 건드리지 마세요
그럼 혼자서 똑똑해지세요. 난 당신이 될 수 없어요. 나를 한계까지 밀어붙이지 마세요
제발 나 손대지말아요.
다시 뵙겠습니다"
3544,협박 대화,"아내가 예뻤다고요?
선생님, 제발 제 가족을 건드리지 마세요
그렇다면 제 말을 들었어야 합니다
제발 묻지 마세요
그런 다음 아내와 이야기해야합니다
3일만 시간을 주세요
3일은 긴 하루입니다
저는 힘든 하루를 보내고 있습니다. 제발 저를 구해주세요
그렇기 때문에 똑바로 행동해야 합니다! 하루! 하루!
제발 내 아내를 건드리지 마세요"
3545,협박 대화,"마지막 기회라고 말했죠.
죄송합니다. 다시는 내보내지 않겠습니다.
더 이상의 기회는 없습니다.
누가 말했는지도 모르겠습니다.
다른 이야기입니다.
정말이에요. 저 말고 다른 사람이 있었나 봐요.
결국, 그것은 당신의 책임입니다. 혀를 빼내세요.
제가 돌봐드리겠습니다.
시끄러워요. 뭐하는 거예요? 빨리 처리하세요.
네, 형."
3546,협박 대화,"하고 싶은 말이 있습니까
제발 살려주세요.
오늘까지만 내 앞에 데려오라고 했잖아요
죄송하지만, 당신을 잡을 수 없습니다
정말? 그럼 죽어야 해요, 여러분. 없애버려요
잠깐만요! 시간을 더 주시면 어떻게든 데려오겠습니다
그를 되살릴 수 있나요? 그냥 목숨을 걸고
아니요, 이번에는 데려올 겁니다. 저를 믿으세요
제 말이 맞습니다. 좋아요. 마지막. 다음은 없습니다
아, 고마워요."
3547,협박 대화,"좋은 말 할 때 나랑 사귀자구요
아니요. 이런 종류의 위협이 효과가 있다고 생각하시나요?
당신이 할 수 없다면 당신은 오늘 죽고 나는 죽을 것입니다
저를 죽이고 싶으신가요?
칼이 형태로 가져온 것을 알고 있습니까?
용기가 있다면 찌르기
나와 사귀지 않으면 당신은 죽습니다
목에 칼을 꽂고 싶지 않습니다
당신뿐만 아니라 당신의 가족도 안전하지 않습니다
이렇게 협박하면 저와의 관계가 진전될 것 같나요?"
3548,협박 대화,"제 벽에 붙였나요?
저는 아닙니다.
무슨 뜻이죠? 착용했다는 소문이 다 돌고 있습니다
오해입니다. 저는 아닙니다
저기, 그 손가락이 문제죠?
정말 제가 아닙니다. 저는 그냥 그 앞에 서 있었어요. 불공평합니다
까마귀 날리면 넘어진다는 것은 당신의 입장에서 불공평할 것입니다. 하지만 제 입장에서는 누군가를 잡고 싶습니다. 어떻게 해야 할까요??
진정해요.
마음을 비우려면 타이핑 손가락을 빼야 할 것 같아요. 어떻게 해야 하나요
나는 정말 아니에요."
3549,협박 대화,"무엇을 보았는지 말해보세요.
몰라요.
몰라요? 증인이 되고 싶지 않다고요?
너무 어두워서 볼 수 없었습니다.
내가 마지막으로 사는 사람인 거 아시죠?
정말 아무것도 보이지 않았습니다.
이 칼로 찔리면 아플까요, 안 아플까요?
왜 그러시나요? 정말 못 봤어요.
찌르겠습니다.
살려주세요."
3550,협박 대화,"빨리 돈을 받으세요.
정말 돈이 없어요. 제발요.
어제 부모님 가게가 들어왔습니다.
부모님은 30년 동안 그렇게 해왔습니다.
약해지고 죽는 것으로 여기서 삶을 끝내고 싶으신가요?
차라리 벌어서 매달 갚고 싶습니다.
벌고 갚을 수 있는 돈이 아닙니다. 자살로 인생을 마감합시다.
아니요, 먼저 전화해 보겠습니다.
지금 입금하라고 하세요. 부모님은 죽는 것보다 평생 돈으로 자녀를 구하는 것이 더 나을 것입니다.
대신 부모님을 만지지 마세요."
3551,협박 대화,"다른 분들도 불만을 토로하고 있으니 조용히 해주세요
제가 어떤 사람인지 아세요?
그는 어떤 사람인가요?
저는 지역 토지 소유주입니다. 조용히 하라고 했잖아요
공공장소입니다. 너무 시끄럽습니다. 피해를 입힙니다
재미있어요. 입을 찢을 거예요
목소리를 낮추고 진정하세요
진정하세요? 좋지 않아요 여기서 자를 겁니다
계속 협박하면 고소하겠습니다
어서 저를 고소하세요. 죽여버릴 겁니다"
3552,협박 대화,"스스로를 가둬도 아무도 눈치채지 못할 것입니다. 당신은 고아입니다
죄송합니다. 그냥 넘어가세요
제대로 하지 않으면 정말 죽일 겁니다.
최선을 다하겠어요.
왜 항상 그런 식으로 말하나요? 그냥 입을 열 것 같은 표정입니다.
정말 죄송해요.
이제부터는 매번 이런 식입니다?
예, 알겠습니다
제대로 하세요. 내가 당신을 죽이기 전에
좋아요."
3553,협박 대화,"지금 어디야.
그건 어떻습니까?
죽여버리겟어요
왜그래요?.
이렇게 나오면 죽여버릴 거예요
죄송합니다. 어떻게 해야 하나요?
당신은 죽었습니다. 당신의 장기를 팔겠습니다
죄송해요.
미안하면 죽을 것입니다
."
3554,협박 대화,"내가 맞기 전에 따라오기만 하면 됩니다.
싫어요. 그냥 집에 가서 바라.
여기서 간과 신장이 부러지고 싶으신가요?
아니요, 그냥 보내주세요.
형이 하나 있었어요?
제발 나 손대지말아요.
그렇기 때문에 제때에 갚아야 합니다.
그냥 두세요. 제발 가족이 아닙니다.
그는 저에게 말을 걸지 않습니다.
차로 끌고 가세요. 신선한 물건은 잘 팔릴 겁니다."
3555,협박 대화,"어제까지 완료해야 할 모든 작업이 완료되었나요?
어제 급한 일이 있어서 처리할 수 없었습니다.
그렇다면 마지막 포기의 표시에 따라 하겠습니다.
오늘 중으로 완성하여 전달드리겠습니다.
아니요, 신장 하나로 모든 것을 끝내겠습니다.
죄송해요.
흠.
다음부터는 최선을 다하겠습니다.
그런 다음 안구를 추가하겠습니다.
죄송해요."
3556,협박 대화,"제 말 좀 들어보세요, 시댁 식구들에게 다시 말하실 건가요?
아니요. 얼마나 더 잘해야 할까요?
우리 결혼했어요. 잊었나요?
당신은 부부인데 매일 밤 이기고 부러질 수 있다고요?
그게 바로 당신이 저를 화나게 한 이유죠?
내가 화나게 한 것 같지는 않은데, 화가 나서 그렇게 행동할 수 있나요?
뭐? 대답하지 말라고 했잖아요. 계속 그러면 나머지 가족들을 죽일 거예요. 빨리 사과하세요.
죄송합니다, 제발 그만하세요.
알았어요, 내 예쁜 딸, 제발 잘 들어줘요?
네."
3557,협박 대화,"아들을 치료하지 않으면 목숨은 여기에 없을 것입니다
진정하세요. 여기는 병원
아들이 병원에 오기 전에 병원에 왔어요. 가서 치료받으세요
망치를 내려놓습니다. 진정하세요
빨리 끝내지 않으면 의사의 엉덩이를 모두 빼낼 겁니다
지금 바로 수정하겠습니다. 소란 피우지 마세요
움직여, 움직여, 움직여, 움직여!
좋아요. 무기를 내려놓습니다
말도 안 되는 소리를 하면 인생이 없습니다"
3558,협박 대화,"휴대폰을 내려놓으세요. 아니면 찌르겠습니다.
당신 잘못입니다. 경찰에 신고하겠습니다
끊으세요! 각자 동의합시다.
뭐에 동의하시나요? 날 찌를 거예요
끊으세요. 칼을 내려놓겠습니다
음주운전을 하고 달리기를 하다가 왜 잘했다고 협박을 하세요?
좋아요. 제 잘못입니다. 어떻게 될지 모르니 먼저 이야기해 보겠습니다
끊었습니다. 이제 어떻게 하시겠습니까?
이것으로 찌르기 전에 바로 착용하세요.
이럴 줄 알았어요."
3559,협박 대화,"방금 그 빈 집에서 나왔지요?
정말 운이 없습니다
당신은 도둑입니까?
다치고 싶지 않다면 조용히 하세요
신고하겠습니다
내가 신고하기 전에 당신은 먼저 천국에 갈 것입니다
히크 나이프
조용히 하지 않으면 죽을 것입니다
좋아요, 못 본 척하겠습니다"
3560,협박 대화,"내 손에서 죽어야 합니다
한 번 더 생각해 보세요
무슨 생각이야, 친구
자신의 삶을 망치고 싶지 않습니다
그건 중요하지 않아요.
그래서 저를 찌르고 감옥 생활이 그렇게 좋을 것 같습니까?
무슨 말을 하는 건가요? 죽을 준비하기
형진아, 평범한 삶을 살 수 있어서 얼마나 행복해요
아, 그건
부모님에게 좋지 않을 것입니다
닥쳐 그러면 당신은 정말 죽습니다"
3561,협박 대화,"야! 왜 항상 그렇게 행동하나요?
제가 어떻게 했나요?
당신은 항상 사람을 무시하고 행동합니다
무슨 문제가 있나요? 도와주셨나요?
계속 이렇게 하면 보내주지 않을 것입니다
내가 당신을 보내지 않으면 어떻게 할 건가요? 나를 죽일 건가요?
그럴 수도 있죠. 다양한 방법이 있습니다.
오, 이것 좀 보세요. 무슨 생각을 하고 계신가요?
그러니 앞으로는 조심하는 것이 좋습니다
가만히 있지 않을 테니 준비하세요"
3562,협박 대화,"당신 미쳤어요?
아니요. 왜 그러세요.
그렇게 보지 말라고요?
죄송해요.
그럼 그게 끝인가요? 저 때문에 죽고 싶으신가요?
죄송합니다. 더 이상 그렇게 하지 않겠습니다.
그렇게 죽을 수도 있습니다?
알았어요.
진심이에요. 한 번만 더 하면 눈이 사라질 거예요.
네, 정말 죄송합니다."
3563,협박 대화,"그를 때렸다면 사과해야 합니다.
세상은 혼란스러워하고 있습니다. 당신이 누구에게 사과해야 할까요.
그는 ""어디 보자""고 말했습니다
옥수수를 털어낼 수 있습니다.
제가 할 말. 의식을 잃기 전 밤을 조심하세요.
지나가는 개는 밤에 웃을 수 있습니다.
이 파이프로 맞으시겠습니까?
아, 잠깐만요. 파이프가 아닙니다.
안 된다니 무슨 뜻인가요? 이걸 가지고 갈비뼈를 빼고 싶으신가요?
잠깐만요. 멈춰요."
3564,협박 대화,"좋은 말 할 때 나랑 사귀자구요
아니요. 이런 종류의 위협이 효과가 있다고 생각하시나요?
당신이 할 수 없다면 당신은 오늘 죽고 나는 죽을 것입니다
저를 죽이고 싶으신가요?
칼이 형태로 가져온 것을 알고 있습니까?
용기가 있다면 찌르기
나와 사귀지 않으면 당신은 죽습니다
목에 칼을 꽂고 싶지 않습니다
당신뿐만 아니라 당신의 가족도 안전하지 않습니다
이렇게 협박하면 저와의 관계가 진전될 것 같나요?"
3565,협박 대화,"오, 내 머리. 이게 뭐야? 야! 이거 풀지 않을 거야?
하하하. 왜 답답하세요? 무섭나요?
야! 이게 미쳤어? 내가 널 내버려 둘 것 같아요?
오, 나는 무서워요.
둘이! 좋은 말 할 때 빨리 잊어버려요?
이거 보셨죠? 사과도 자르고 파도 자르고 무도 자르겠습니다. 이걸 가지고 어디를 자를까요?
What are you doing? Ahhhhhhhhhhhhhhhhhhhhhhhhhh
하하하. 왜요? 아직 찌르지도 않았어요. 그냥 이렇게 느껴보세요. 오! 미안해요. 살짝 찔렸어요. 피가 나요.
Ahhhhhhhhhhhhhhhhhhhh
오, 미안해요. 또 찔렀네요. 조금만 아프자. 나중에 나도 모르게 찌르겠습니다."
3566,협박 대화,"선생님, 이것은 이미 각서에 작성한 내용입니다
아니요, 하지만 장기적인 거래가 의미가 있습니까
거래가 아닙니다. 거래입니다
아니요, 하지만 제 몸을 만지는 것은 말이 안 됩니다
이미 상호 합의된 사항이므로 법적으로 삭제할 수 없습니다
좋아요, 변호사를 통해 제거하겠습니다
그것으로 충분합니까
뭐? 지금 위협적이라고요?
가족이 대신해도 괜찮습니까
아니, 미친 사람!"
3567,협박 대화,"당신! 배우지 않았다고 말하지 마세요!!
당신을 내버려 둘 수도 없고 배울 수도 없으니 그냥 이렇게 하는 겁니다
죄송해요.
고객은 그렇게 말하지만 점원은 말이 많습니다. 어디로 떠날 거예요!!!
그런 건 아닙니다. 어쨌든 죄송합니다.
연속 토크
부모님이 그렇게 교육시켜주셨나요? 어? 사회 어디 나와서 불편을 끼치시는 거예요? 내가 네 뇌를 찢어 다시 반죽해줄까?
제발, 제발 멈춰주세요!
오, 그건 사교적인 일이네요! 어디서 눈을 들으려고요? 눈을 파내야 할까요!!! 야! 눈을 내려!!
그녀를 보세요. 그녀는 우리를 잡아먹을 것입니다
야!! 죽고 싶어? 어? 내가 너를 추모의 날로 만들어줄까? 내가 너를 죽일까?
그의 부모님은 그런 것을 낳은 후에 미역국을 드셨나요? 휴
그만 해, 미친 사람들!!!!!!!!!"
3568,협박 대화,"안녕하세요, 아래층에 있습니다. 문을 열어주세요
여기는 어쩐 일로 오셨어요?
해가 진 후에는 뛰지 말라고 했는데 똑같습니다
애들이 뛰어다니는데 너무 심술궂은 거 아니에요? 그렇게 뛰지도 않는데 너무 지나친 거 아니에요?
하.미쳤나요? 친절하게 대하기로 약속했지만 화가 났어요
어떻게 할 건가요, 무엇을 죽일 건가요?
할머니가 아니라 세상으로 데려가야겠어요. 이리 와, 꼬마야. 어디 있니!!!
그러지마세요.
안녕, 꼬마야, 잘 지내?
죄송합니다. 죄송합니다. 뛰지 못하게 하겠습니다. 정말 죄송합니다"
3569,협박 대화,"방금 저를 쳐다보셨나요?
아니요.
안 된다니 무슨 뜻인가요? 기분이 나빠서 당신을 응시했습니다
아니요, 뒤쪽에서 표지판을 보았습니다
오, 이런. 눈이 휘둥그래져서 운이 없어 보입니다
아니, 정말이에요.
눈을 빼고 싶으신가요? 기분이 나빠요
죄송해요.
뽑히고 싶지 않다면 그렇게 눈을 내리깔고 있습니다
죄송해요.
내 눈이 보이지 않을 정도로 좋습니다
."
3570,협박 대화,"너무 시끄러워요. 죽을 것 같아요
조심하겠습니다
층간 소음에 열광합니다
죄송해요.
한 번만 더 소리를 내면 불이 납니다.
내려가세요. 신고하기 전에
오늘 밤 이 소녀를 조심하세요
협박하는 건가요
네, 여러분을 죽일 거예요
이러지마세요."
3571,협박 대화,"이것만 할 수 있다고요?
죄송해요.
미안하다면 그게 끝인가요?
죄송해요.
이럴 거면 그만하세요. 당신 같은 사람을 죽이고 다른 사람을 사용하세요
죄송해요.
집 주소 아시죠? 살고 싶으면 앞으로 조심하세요
뭐? 알겠습니다
잘 해봅시다.
좋아요."
3572,협박 대화,"저기, 잠깐만요.
누구죠? 누구죠?
옆구리에 찔리고 싶지 않다면 움직이지 마세요
제발, 가만히 있을게요. 도와주세요
내가 하라는 대로 하세요
예, 그럴 것입니다
문을 열고 조용히 집으로 돌아가기
네, 그럴게요. 제발 저를 구해주세요
이동, 이동, 이동.
예, 조금만 기다려 주세요"
3573,협박 대화,"당신은 저와 함께 즐기고 있습니다.
Jinwoo, 왜 그래요? 왜 그래요.
오늘 시험을 풀었으면 엄마가 혼내지 않았을 거예요. 하하
하지만 저도 할 수 없습니다. 선생님이 너무 많이 지켜보고 있는 상황이었습니다.
네. 알아요. 그래서 놀고 싶어요. 여기 물 두 컵이 있죠? 그 중 하나는 쥐나 새가 언제 마는지 모르게 영원히 잠자는 약입니다.
어? 무슨 뜻이죠.
저 때문에 곤경에 처했으니 긴장을 풀고 즐겨야 합니다.
농담이죠? 그거 마시면 죽을 거예요!
농담이신가요? 이 약을 구하는 데 어려움을 겪어서 다행이에요. 과학 시간에 필요했는데 빨랐어요. 빨리 마셔요. 검색하고 싶지 않다면요.
싫어요. 이걸 왜 마셔야 하나요!
하나는 그냥 물입니다. 반반입니다. 공부도 잘하고 똑똑해서 물의 차이를 알 수 있죠? 빨리 마셔요!"
3574,협박 대화,"당신의 개가 내 개를 물리고 피를 흘리고 살을 찢고 병원에 갔습니다
아, 죄송합니다. 어느새 목줄을 풀고 떠났습니다
계속 그렇게 사과하고 넘어가지만 기분이 좋지 않습니다
이렇게 싸워야 하나요?
그는 단순한 강아지가 아닙니다. 그는 저에게 가족과 같습니다
알았어요, 알았어요. 이번에는 그냥 지나치세요
기분이 너무 나빠요! 정말 감정 싸움이 될 것 같지만 병원비와 사과를 받겠습니다
정말 작게 나올 건가요?
조잔이라고 했나요? 아니요, 안 돼요. 개의 목을 비틀어 죽일 테니까 저를 못하게 하세요
갑자기 왜 그래요? 별거 아닙니다. 너무 무리하지 말고 진정하세요
당신은 나를 계속 민감한 사람과 작은 사람으로 만들지만 나는 열이 나서 살 수 없습니다. 기다리면 낫을 가져와서 다시 이야기하겠습니다"
3575,협박 대화,"예뻐 보이네요. 몇 살이신가요?
누구??
무슨 일인지 아세요??
그냥 지나치겠습니다
야, 지금 그냥 가면 안 돼요
그러면 어떻게 할 건가요??
아직 이야기가 끝나지 않았습니다. 가만히 있지 않으면 이 세상 밖으로 나갈 수 있습니다
왜그래요?
빨리 끝낼게요
G.제발 저를 구해주세요"
3576,협박 대화,"더 이상 살고 싶지 않습니다.
여보. 이게 뭐죠? 무슨 냄새죠?
여보, 하늘에서 다시 만나요, 알겠어요?
여보. 잠깐만요. 가스 냄새 아닌가요?
세상이 어떻게 이렇게 개 같을 수 있을까요? 나는 왜 항상 그럴까요? 항상! 나만!
왜 그래요? 먼저 여기서 나가자고요 제발요! 놔주세요.
같이 가자, 여보. 당신이 있는 사람은 나뿐인 거 아시죠? 우리는 어렵지 않게 천국에 갈 거예요.
죽고 싶지 않아요! 왜 그래요?
당신도 나를 버릴 건가요? 어? 끝까지 내 곁에 있으겠다고 했잖아요! 함께 죽자!!!
여보, 제발, 그러지 마세요."
3577,협박 대화,"제가 하라는 대로 하지 않으면 동영상을 온라인에 게시하겠습니다.
뭐? 진짜 할 수 있어요?
무엇을 할 수 없나요? 그러니 제가 하라는 대로 하세요.
당신과 같은 쓰레기 같은 사람을 만난 것은 제 잘못입니다.
어떻게 하라고요? 그래서 할 건가요, 안 할 건가요?
내가 그렇게 말할 것 같아, 쓰레기?
아니요. 동영상을 업로드할 거예요. 비난하지 마세요. 그건 당신의 잘못입니다.
이 자식아.
정말 제 말을 듣지 않으시네요. 두고 보세요.
저도 가만히 있지 않을 겁니다."
3578,협박 대화,"야, 내려놓기
야? 뭐
왜 그렇게 운전하나요?
제가 타려고 하는데 사고가 날 뻔했다는 것을 모르시겠어요?
그 사이에 끼어들려고 한 것은 당신의 잘못입니다
저에게 줄 수 없나요?
애초에 들어 올리고 싶지 않다면 문제없습니다
오늘 죽고 싶으신가요? 오른쪽으로 운전하세요, 통과하고 싶지 않다면
지금 저를 놀래키는 건가요?"
3579,협박 대화,"어제까지 완료해야 할 모든 작업이 완료되었나요?
어제 급한 일이 있어서 처리할 수 없었습니다.
그렇다면 조치를 취하지 않을 수 없습니다.
오늘 중으로 완성하여 전달드리겠습니다.
오늘까지만.
죄송해요.
이번 이벤트에서는 누구나 독을 맛볼 수 있습니다.
꼭 만들어보겠습니다.
오늘까지는 두 번 말하지 않겠습니다.
그렇군요."
3580,협박 대화,"시간이 있습니까?
저는 없어요.
놀이터에 있는 저 아이는 예뻐요
내 아이 근처를 보지 마세요
그럼 저녁 늦게 여기로 오세요
그건 별로인 것 같은데요.
자녀의 삶을 생각해 보세요
제발 하지말아요.
인생에 대해 생각해 보세요
그것에 대해 생각해 보겠어요."
3581,협박 대화,"이렇게 제 휴대폰을 피하면 끝날 거라고 생각하셨나요?
무슨 일이신가요? 끝났습니다
누가 당신 방식대로 할까요?
저도 피곤합니다. 그만하죠
가족에게 가서 모두 죽이지 그래요?
무슨 소리야.
계속 이렇게 나오면 제가 하고 싶은 대로 하겠습니다
우리 가족은 뭔가 죄가 있습니다.
당신도 고통스러워해야 합니다
이야기해 보겠습니다"
3582,협박 대화,"안녕하세요.
뭐? 네, 안녕하세요
당신은 혈액형이 무엇인가요?
뭐? 혈액형이 어떻게 되나요?
오, 설문조사를 실시할 예정입니다
저는 그보다 나이가 많습니다
아, 저희가 찾은 사람입니다. 잠시 시간이 있으신가요?
좋아요.
뒤쪽으로 가서 잠깐 피를 빌리자. 조용히 하지 않으면 사라질 겁니다
저를 협박하는 건가요?"
3583,협박 대화,"야, 오늘까지 돈을 지불해야 합니다
아, 그건
무슨 짓을 하고 계신가요? 약속을 지키지 않으시는 거죠?
하루만 더 미뤄도 될까요?
여보, 오늘까지 안 주면 어떻게 해야 하나요?
장기
예! 따라서 좋은 의미로 말할 때 가져옵니다
하루 만에 가져올 수 있습니다. 하루만
정말 나를 화나게 할 건가요? 지금 당장 당신의 장기를 모두 떼어줄까요?
아니요, 오늘 받아서 드리겠습니다"
3584,협박 대화,"동생이 자폐증이라고 말한 게 너무 웃겨요
내 동생은 어디 있니? 내 동생!
어디 있니? 생방송 중입니다
그만하세요. 정말 괜찮을 거라고 생각하세요?
협박하는 건가요? 동생의 목숨이 내 손에 달려 있나요?
너는 무엇을 원해요.
그렇죠. 그렇게 나오죠. 제가 뭘 원하는지 아시죠?
뭐죠? 말도 안 돼요! 아니요, 그게 아닙니다!
그렇지 않으면 당신 동생을 죽일 겁니다
아니, 그냥!"
3585,협박 대화,"야, 뭐하는 거야? 서로 부딪혀서 사과하지 않았어요
감히 나를 무시할 수 있나요? 내가 당신을 때려 죽일 겁니다
죄송합니다. 다시는 그렇게 하지 않겠습니다
하지만 저를 때리지 않을 것 같나요? 대비하세요
그만 해요! 여자치고는 너무한 거 아니에요?
야, 이 자식아! 여자라는 이유만으로 모든 것을 살펴봐야 해요! 당신도 똑같아요!
쳤나, 미친 놈아
당신은 죽을 거야, 나는 죽을 거야, 이 자식아"
3586,협박 대화,"이제 포기합시다
여기까지 오기 위해 많은 노력을 기울였지만 할 수 없습니다
공을 넣은 것은 당신뿐만이 아닙니다. 우리에게도 많은 돈이 들었습니다
너희들, 나를 죽이는 게 낫겠어요
당신의 삶은 큰 가치가 없습니다. 그냥 내버려두세요
제 목숨보다 더 중요합니다. 할 수 없습니다
당신이 아들보다 더 중요합니까
나쁜 놈들아. 당신은 할 수 없습니다
할 수 없으면 어떻게 하나요? 할 수 없다면 어떻게 하나요
좋아요, 생각할 시간을 주세요"
3587,협박 대화,"나는 네가 지난 여름에 한 일을 알고 있어요.
거짓말 하지말아요.
당신의 남자친구는 당신을 신뢰한 만큼 당신의 친구를 믿었습니다.
정말 알고 계신가요?
두 사람이 연락도 받지 못한 날에 대해 남자친구에게 메시지를 보내면 어떻게 될까요?
무엇을 원하시나요?
이더리움 5. 드래그하면 더 많이 게시하세요.
어떻게 준비하나요
지금 사세요.
그렇군요."
