idx,class,conversation
2456,일반 대화,"요즘 남자 헤어스타일 어떤게 유행해?\n 가르마 펌이나 장발이 많던데.\n 맞아, 나는 장발에 가르마 펌이 이쁜거 같아.\n 그렇구나.\n 이참에 다들 장발에 대해 어떻게 생각해?\n 남자가 장발을 하면 의외의 남자다움이 느껴져서 좋아.\n 나는 걸리적거릴 거 같아.\n 의견이 반반이네.\n 너도 의견을 말해봐.\n 맞아!\n 나는 장발이 은근 멋있고 분위기 있어서 좋아.\n 역시 장발이 생각보다 이뻐.\n 나도 장발을 해볼까?\n 아니.\n 장발에 가르마 펌도 해봐."
2457,일반 대화,연애할 때와 결혼할 때의 이상형은 참 다른 거 같애\n 맞아 연애 때는 외적인걸 더 중시했었어\n 맞아 결혼 할 때는  이것저것 중요시 여기는 것이 많으니까 하하\n 나는 변하지 않는 거 같은데 생각이 그렇게 바뀌는 것 보면 신기하네.\n 아무래도 현실적인 것도 봐야 하는거지?\n 결혼이 훨씬 복잡한 것 같은데 단순하게 생각하면 되는데 내 결혼에 있어 그게 제일 어려웠지\n 응 현실적인 것도 봐야되는데 너무 돈생각하고 결혼하는 것도 불행한 결혼 같음\n 그것도 맞는 거 같애...이상과 현실의 중간지점을 잘 찾아야 할텐데...\n 현실도 내 기준 안에서 타협하면 되는데 나한테는 관대하게 되는게 쉽지 않은 것 같아\n 결혼은 내가 선택해서 하는 것이라 누구한테도 원망을 못하는 것 같아\n 맞아... 내 인생의 절반이상을 좌지우지 하니까 더 신중하면서도 쉽게 생각 해야되는 거 같네\n **는 지혜로우니 좋은 결혼 상대를 만날 것 같아!\n **는 잘 선택 할것 같아~화이팅
2458,일반 대화,오늘 꽤 따듯하더라.\n 주말 지나고 날이 풀린 것 같아.\n 응 이제 겨울에서 가을이 된 것 같아.\n 그래도 밤은 좀 쌀쌀하던데?\n 낮이랑 밤 일교차가 커서 그렇지.\n 응응 그러니까 겉옷을 꼭 챙겨 입어야 해.\n 응 맞아. 이런 날 감기 걸리기 쉽잖아.\n 응 나 요즘 손난로도 들고 다녀.\n 키키 나도 손이 차가우니까 손난로 항상 챙기잖아.\n 응 손만 따듯해도 조금 체온이 올라가는 것 같아.
2459,일반 대화,인테리어 바꾸고 싶다\n 아 어디 바꾸고 싶어?\n 나는 얼마전에 욕실 인테리어했어\n 어? 진짜? 힘들지 않았어?\n 욕실 어떻게 바꾼거야?\n 사람썼지 돈이 많이 들었어\n 어디 바꾼거야?\n 돈 많이 들었구나\n 욕조도 바꾼거야?\n 응 다 바꿨어\n 와 기분 좋겠다\n 응 기분전환도 되네\n 우와...  나도 하고 싶다.
2460,일반 대화,나는 여자가 먼저 프로포즈 하는 거 보면 멋지더라\n 우리 헬스트레이너님도 프로포즈를 받으셨대\n 남자분이셔?\n 응 키키 여자친구가 먼저 프로포즈 했대\n 되게 드문 일이지 않아?\n 그치? 아직까지는 드문 일인 것 같아\n 나도 내가 먼저 할 수 있는 그 날이 오면 좋겠다\n 키키 벌써 연애도 안 했는데 프로포즈 생각해?\n 키키 그런가? 연애부터 해야겠군\n 농담이야 하하 멋진 일인 것 같아
2461,일반 대화,"다른 알바는 뭐 해봤어?\n 난 피자헛 배달 알바 하하\n 다른 알바는 스시집에서 일했어용\n 수능 끝나고 알바 하지 않나?\n 현금 수송도 해봤어 하하\n 수능 끝나면 자리가 안 구해지더라구요 ㅜㅜ\n 오 스시집에서 서빙 했어?\n 오 스시집 재밌겠다 하하\n 넵 서빙 했습니다 하하\n 스시 만드는 건 안 해봤어?\n 스시 많이 먹었겠ㅎ네 하하\n 스시 많드는 건 오직 요리사만\n 엇 삼천포 스시집이야?\n 스시 많이 주시더나? 하하\n 삼천포 김센세 스시집입니다 하하\n 아하 우리 엄마는 알바를 못하게 했음...\n 역시 스시는 어렵군 하하\n 제가 사실 스시를 못 먹어요,"
2462,일반 대화,우리 아파트는 참 자연 친화적이야...\n 맞아 난 그런 게 좋아 키키\n 숲뷰야 너희 아파트?\n 어제는 글쎄 야생 동물을 만남\n 그래서 정촌을 못 떠나 키키\n 고라니 키키 우는 소리 무서워\n 이런 아파트 잘 없는 듯...\n 집값도 문제지만...ㅜㅜ\n 걍 속 편히 사는 게 좋아 아파트값\n 수달 사는 거 소름이야...\n 고라니 진짜 많이 보임 키키\n 수달 천연기념물 ㅇㅏ니냐\n 수달 넘 귀엽더라고 키키\n 수달도 진짜 보기 힘든 거 아니냐? 키키\n 자연 친화적인 거 좋아\n 우리 아파트도 근데... 조금 올랐어 아주 조금\n 완전 자연 친화적이 키키\n 수달 키키 진양호에 있다던데
2463,일반 대화,가족은 어떤 의미인지 알고 있니?\n 함께 사는 사람들이 가족 아닐까?\n 비슷하긴 한데 혈연관계가 있어야 한대\n 그렇구나 그럼 피가 이어지지 않으면 가족이 아니구나\n 꼭 그렇지는 않은게 대표적으로 입양이 있지\n 그럼 가족은 결국 어떻게 정의되는걸까?\n 내 생각에는 함께 살며 동고동락하는 사이같아\n 나도 네 의견에 동의해\n 피가 이어지지 않아도 마음이 통하고 함께 살면 가족이지\n 맞아맞아 형식보단 마음이 중요한 것 같아
2464,일반 대화,와 오늘 진짜 한강 피크닉 하기 좋은 날씨더라!\n 아 맞아\n 오늘 같은날 가서 놀아야 하는데 키키\n 키키 맞아 ㅜㅜ\n 나 탈주하고 싶었음 ㅜ\n 나도 일하는데 여긴 어디 나는 누구 이러고 있었어 키키\n 키키 맞아 키키\n 오늘 구름도 맑게 꼈는데!\n 어어 나 한강 한번도 안 가봐서 가고 싶어 키키\n 키키 나 다음주 수요일에 월차인데 그때 가야쥐!\n 와 부럽다\n 가서 사진도 많이 찍어 와\n 키키 오 당연하지\n 나 그때 2인 자전거도 탈 거임~\n 아 남자친구랑 놀러 가나 보네?\n 아니\n 내 사촌들이랑 오랜만에 모이거든 키키\n 둘둘씩 타야지\n 아아 다들 자전거는 탈 줄 아는 거 맞지?\n 키키 일단 나는 잘 탈 수 있음!\n 키키 그럼 한명은 못 타면 너 뒤에 타면 되겠다 키키\n 키키 어 맞아\n 내가 듬직하게 리드해줄 거임~\n 너 자전거 두명도 태울 수 있을 듯
2465,일반 대화,게임 하는 사람~\n 나 게임 안 한지 꽤 됨\n 나 요즘 게임 안 함\n 난 게임 다 잘하거든\n 요즘 나이 들어서 그런지 눈이 못 따라감\n 나이 드니 게임 재미없뜸\n 옛날에는 크아로 조졌지\n 크아 좋지 2인용 조질래?\n 며칠 전에 디아했음\n 요새는 낚시 게임 한당\n 낚시 게임도 있나?\n 우찌함?\n 키키 낚시에 빠졋누\n 아... 나 키보드가 작아서... 좀\n 키키 그럼 컴터 2대로 하자\n 플스 사고 싶당\n 엉 내 닉네임 박뚜꾸 임 친추 해도 좋아~\n 박뚜꾸...헐 촌스러...\n 가치 하자 가치
2466,일반 대화,나는 잘 모르겠는데 예비군이 그렇게 들어가기 싫은가 봐~\n 왜? 예비군 좋은데~\n 나름 재미도 있고^^\n 내 친구도 예비군 싫다고 하던데...\n **이가 특이한건가;?\n 예비군이 너무 힘든 일인가?\n 도통 모르겠다ㅜㅠ\n 힘들다기보다는 좀 귀찮아... 교육도 재미없고...\n 그래도 재미있다면서~ 뭐가 재미있었어?\n 그래~ 예비군가면 재미있게 보낸다고 하던데...?\n 음... 좀 사악하기는 한데...\n 현역 애들 괴롭히는 재미가 있긴 하지^^\n 뭐라고? 지금도 그런 문화가 있어?\n 너무 충격이다... 예비군도 그런 문화가 있구나~\n 뭐... 이미 그런 문화가 조성되어서 그런 것 같아\n 좀 슬픈 현실이군... 현역들은 그대로 당하기만 하는거야?\n 그러게... 현역으로 근무하시는 군인들은 무슨 죄야~!\n 음... 미안해 나도 그런 예비군 중 한 명이었으니...ㅠ\n **이 앞으로 예비군 가면 잘해~
2467,일반 대화,이구아나 키우고 싶어 키키\n 나는 햄스터를 키우고 싶어\n 나는 상어 키우고 싶어\n 이구아나 너무 이쁘잖아\n 이구아나는 너무 징그러워\n 상어 키워서 나 괴롭혔던 애들 혼낼 거야\n 상어?\n 너무 좋은 생각이야 키키\n 햄스터는 정말 깜찍한 것 같아\n 햄스터는 서로 잡아먹어\n 상어 돈 많이 들 것 같아 키키\n 나중에 너희집 가면 캐비어 줄 수 있어?\n 고래도 키워볼까 생각중이야\n 햄스터는 너무 작아서 싫어 난\n 상어는 무슨 먹이를 먹어?\n 캐비어는 철갑상어 키워야 해\n 쥐 종류는 다 싫어 난 키키\n 가끔씩 너무 작아서 밟을까봐 무서워\n 상어는 닭 먹어
2468,일반 대화,하아... 원래 애기 키우기 이렇게 힘드니?\n 왜또 무슨일인데? 애기 키우기 힘들지!\n 세상에서 젤힘든거 같다야\n 이제 이유식 시작했거든?\n 근데 버리는게 진짜 반이야...\n 아가 잘 안먹어?\n 어어 애 밥먹이다 하루가 다가는거 같아\n 그럼 안먹으면 치워버려.\n 바로 치우고 좀 굶겨\n 또 치우면 난리가나.\n 참나 먹지도 않으면서 왜 저러나 몰라\n 애기 이유식 남으면 그냥 다 버려?\n 응응 나 비위상해서 못먹겠어ㅠ\n 그럼 그냥 무조건 조금씩 소분해.\n 더 먹으면 해동해서 더 주고.\n 와! 진짜 밥먹이다 성질 다 버리겠다!\n 입짧은 애들은 어쩔수없어
2469,일반 대화,"내 사촌 이번에 아이폰 장만했대 키키\n 아이폰 새로 나온 거 샀대?\n 어 사전예약 해서 바로  사 버렸대 키키\n 키키 걔는 무슨 색으로 샀대?\n 그 골드인데 엄청 예쁜 골드래 키키\n 오 나도 사전예약 해서 바로 샀는데 키키\n 키키 아 진짜?\n 오빠도 이번에 샀어?\n 어어 나도 이번에 새로 나온 거 겟 함 키키\n 키키 와 대박 나 빼도 다 사네~\n 얼마 주고 샀어?\n 이거 256기가 150만원으로 알고 있어 키키\n 와 대박 키키 진짜 비싸긴 하구나,\n 어 지금 핸드폰 기계 값 너무 비싸더라 키키\n 맞아 ㅜㅜ\n 너무 비싸 오빠 돈 한 번에 다 주고 샀어?\n 아니\n 이거 약정으로 달마다 나가지 키키\n 키키 그렇구나\n 얼마씩 나간대 이제?\n 아직 나가는 요금은 확인 못 했어 키키"
2470,일반 대화,"우리 동네에 있는 경전철 출근 시간 배차 문제로 얘기가 많았잖아\n 맞아, 그래서 아파트에서 벽애 현수막 붙이고 민원도 엄청 넣고 그랬었지\n 그래서 그런지 경전철 노선이 조금 변경 되었어\n 잘 되었네, 어떻게 변경 되었어?\n 종점에서 타는 사람이 적어서 출근 시간에는 종점을 그 다음 역으로 바꾸기로 했대\n 그러면 종점에서도 이용하는 사람이 분명 있을텐데 불이익을 받는 거 아니야?\n 그래서 대신에 5분에 한대씩 종점에서 다음역까지는 무료 셔틀 버스를 운영 해준다고 하네\n 아무리 그래도 그 근처 아파트 사람들은 반박이 많았을 것 같은데 말이야\n 그래서 그런지 종점 뿐만 아니라 인근의 아파트를 들러서 오더라고\n 아파트랑 같이 협의를 한 모양이네, 앞으로는 출근시간에 배차가 많아져서 사람들이 편해 지겠어"
2471,일반 대화,"학술제 준비는 잘 돼가?\n 그러게 이번주 주말이잖아?\n 어휴 그거 때문에 어제도 밤을 샜어\n 난 팀원이 중간에 갑자기 못하겠대서 너무 힘들다 지금\n 잘 했으면 좋겠다.\n 난 기대하고 있어. 너희 잘 할거야\n 이야 부담을 너무 많이 주는데\n 이번에 보러 올거야? 늦은 시간에 시작할텐데\n 난 가야지 선배들도 많이 오신다는데.\n 그래 끝나고 우리 술자리도 있으니까 놀면 좋잖아\n 오랜만에 얼굴 보겠네 좋다\n 교수님들이 도움은 많이 주시니?\n 많이 주시는데, 심사도 교수님이 하시니까 여쭤보기 조금 그렇네\n 너무 바쁘신 분들이라 물어보기도 죄송해\n 그래도 이번 학술회 준비하면서 많이 배웠을테니까 미래에 분명 도움이 될거야. 힘내고\n 그래! 이번 주 까지 연락 좀 힘들 수도 있어! 학술제에서 보자"
2472,일반 대화,요즘 버스 타기 너무 싫어\n 다들 무슨 자동차 살꺼야?\n 난 가능하면 중고차 제일 싼걸로 살 거야\n 난 지하철 타고 싶어 ㅠㅠ\n 요즘에 코로나 때문에 버스 타기도 무서워 ㅠㅠ\n 지하철 타는 것도 힘들더라 사람 너무 많아서\n 나도 중고차를 먼저 사려구 키키\n 지하철은 대도시만 있는 게 짜증나\n 근데 있어도 사람 많아서 불편해\n 응 대중교통은 너무 힘들어\n 첫차는 웬만하면 중고차더라 키키\n 다들 차 사면 잘 타고 다닐 거 같아?\n 얼른 자동차를 사야겠어 키키\n 나는 소형차가 좋은데 너희들은 어때?\n 난 장롱면허라서 ㅇ\n 난 중고차로 아반떼를 사려구 키키\n 나는 중고차로 소나타 살꺼야 키키\n 다들 운전 잘하나보구나:
2473,일반 대화,"너희 햄스터 키워봤어?\n 응, 나는 초등학교 때 키워봤어.\n 나는 안 키워봤어.\n 햄스터가 아프면 동물병원에 데려가는게 맞나?\n 반려동물이니까 괜찮을 것 같은데.\n 특수 동물병원에 가야하지 않을까?\n 그런가, 나 예전에 우리집 햄스터가 고양이한테 물려서 동물병원에 데려갔었거든.\n 어? 햄스터 살기는 살았어?\n 고양이가 먹지는 않았어?\n 먹으려고 안 놓아서 내가 고양이를 물었더니 아파서 놓더라.\n 그래도 다행이네.\n 맞아, 먹었으면 너무 충격이었을거야.\n 그래서 병원갔는데 어떻게 할 수가 없어서 장기는 다 나왔지만 일단 꼬매기만 했어.\n 몇 일 정도 더 살았어?\n 그 정도면 차라리 안락사가 햄스터를 위한 선택이 아니었을까?"
2474,일반 대화,나는 아직도 우리 엄마를 엄마라고 불러\n 나도 엄마를 엄마라고 불러\n 어머니라고 못 불러 간지러워\n 다른 사람들 보면 어머니라고 하더라고\n 거리도 멀어 보이고 어색할 것 같아 시어머니도 아니고\n 나도 호칭은 낮간지러워서 아빠는 아빠 엄마는 엄마야\n 못바꾸겠어\n 보통 아들이 엄마한테 어머니라고 부르지 않나\n 그런가 그럼 우리는 계속 엄마라고 해도 되는거지?\n 그래 그게 편해 하던 대로 하는게 낫지 뭐\n 나만 이상한줄 알고 걱정했었어\n 우리 아이가 나중에 나에게 어머니라고 하면 어색할 것 같아
2475,일반 대화,백신 접종했어?\n 난 2차까지 다 맞았지\n 백신 2차 곧 맞아야 해\n 아이들도 맞출꺼야?\n 애들은 아직 계획에 없네\n 우선 내가 맞고 생각 해 봐야지\n 부작용이 무서워서 걱정이야\n 그러게 독감도 맞춰야하는데\n 맞아 부작용 걱정이지\n 그렇네. 독감도 있었네\n 독감도 무서운데 코로나접종은 더 무서워\n 주사 없는 세상에 살고 싶다
2476,일반 대화,오빠는 피아노 학원 다닌 적 있어?\n 나 어릴 때 잠깐 다녔던 적 있어 키키\n 초딩 때 다닌 거야?\n 어디까지 배웠어?\n 체르니까지도 못 갔어 나는 키키\n 그럼 바이엘? 키키\n 그거 비행기 나오고 그런 거지\n 와 소름\n 맞아\n 바이엘 그거였던 거 같아 키키\n 키키 나도 배워봐서 알아 바이엘 체르니\n 키키 그럼 너 악보도 잘 봐?\n 악보는 대충 보는데 나도 까먹었어 ㅜㅜ\n 맞아\n 나도 자세히는 모르고 대강 볼 줄 알아 키키\n 다닌 지 너무 오래돼서 다 까먹었지\n 그럼 다시 배우면 되지 키키\n 오빠 그럼 다시 배우러 갈래?\n 어어 나랑 같이 가까운 데 등록 하러 가자 키키\n 좋아\n 바이엘부터 다시 배워보는 거야 키키\n 키키\n 맞아 떴다 떴다 비행기 치면서 배워야지 키키
2477,일반 대화,언니가 이번에 변호사 시험 합격했어!\n 대단하시네! 점점 어려워진다 들었는데!\n 한 번에 붙어서 더 신기하네. 혈육이지만 대단한 사람이야 키키\n 정말 멋있네! 앞으로 무슨 일 생기면 도움 받고 싶어!\n 살면서 변호사 도움 받을 일은 없는게 제일 좋지! 그래도 나도 언니한테 잘보이려고 하고 있어 하하\n 키키 앞으로 무슨 일이 있을 줄 모르니까 키키 잘 보이면 좋지!\n 아무튼 너무 대단한거 같아 키키 집안 사람들 모두 좋아하고 있어!\n 집안의 경사네요.\n 맞아. 부모님이 저렇게 행복해하시는 거 처음봐.\n 얼마나 좋으시겠어. 잘 모르는 나도 이렇게 좋은데.
2478,일반 대화,오빠는 제일 좋아하는 취미가 뭐야?\n 음 나는 취미란 걸 딱히 가져 본 적 없는 거 같아 키키\n 음 그럼 볼링 같은 건 쳐봤어?\n 아 그럼\n 볼링 요즘 안 치는 사람 없어~\n 키키 그럼 오빠 볼링 잘 쳐?\n 아니\n 잘 치는 건 아니고 좀 굴려 키키\n 올 구덩이에 안 빠지게 굴리는 거면 잘하는 건데?\n 너는 볼링 칠 때 옆에 다 빠져?\n 웅 키키 내가 굴리면 다 구렁이로 빠지더라구ㅜ\n 가만히 잘 서서 앞에서 한번 굴려 봐 키키\n 이 방법 저 방법으로 해도 잘 안되더라 ㅜㅜ\n 아니야\n 하다 보면 실력 늘 거야 키키\n 나 진짜 완벽한 몸치인가봐 키키\n 키키 볼링 시작한 지 얼마나 됐는데?\n 나 얼마 안 됐어 키키\n 점수 100점도 안 나와ㅜ\n 잘하네\n 나도 점수 100 그 정도 나와 키키
2479,일반 대화,"주식 거래량 장난 아니더라구\n 요즘 주식 거래량 뻥튀기래\n 난 중고거래는 너무 못 믿겠어\n 다들 주식 하는 것 같아 요즘\n 좀 있으면 다 급락하고 개미 죽을 거래\n 주식은 하한가라던데\n 거래량 뻥티기래? 대박이네 키키\n 우린 개미가 되지 말자\n 난 이미 묶였어 ㅠ\n 우리 같은 개미들은 다 죽어 키키\n 이거 고급 정본데 너희한테만 주는 거야\n 내가 사는 것마다 하한가야\n 코스피 가격 너무 올랐어 키키\n 아이구 나한테 물어보고 가지 내가 주식으로 잃은 게 얼만데 키키\n 벌써 100만원 잃었어 ㅠ\n 난 코인을 할까 그냥\""? 키키\n 코인을 절대 하지마\n 나도 코인으로 도박 노리는 게 좋은 거 같아"
2480,일반 대화,영화관에서 간식 못 먹지.\n 아직 못 먹지 않나?\n 어 아직은 못 먹어.\n 어제 누가 먹더라.\n 진짜? 안되는 거 아니야?\n 그런데 이번에 먹을 수 있게 바뀐다고 하더라.\n 배고픈데... 옆에서 먹으니 좀 짜증 났어.\n 아... 아직 좀 이르지 않을까?\n 헉 어제는 몰래 먹은 거구나.\n 영화관 팝콘 맛있는데.\n 맞아 우리 아이도 좋아해.\n 맞아 팝콘은 영화관 팝콘이 최고지.\n 얼른 먹을 수 있음 좋겠다.
2481,일반 대화,손담비 넘 실망이제?\n 손담비 무슨 일 있니?\n 손담비 그래 그렇데?\n 나혼산 나올 때 재밌었는데...\n 그때 그 사건 말하는 거야?\n 그 무슨 사기꾼이랑 스폰? 아이가?\n 요즘 쏙 들어갔네...?\n 이러다가 또 살 나옴 하하\n 오징어 사기꾼 아이가?\n 응 사기꾼한테 스폰 받은 거 아니?\n 묻히고 있음 요새 하하\n 그래 또 그러다 나오긋지 키키\n 오징어 팔았데? 그 아저씨?\n 그러다가 나혼산 갑자기 나올 듯\n 하도 이슈가 많으니까\n 마자 시간이 좀 지나야함...\n 완젼 사기꾼이더만 그 사람도\n 어어 오징어 배 뭐시기 던데 키키
2482,일반 대화,"어제 조카가 놀러왔는데 너무 많이 어지르고 가서 정리하기 힘드네ㅠㅠ\n 조카는 귀엽긴 하지만 그럴 때는 또 밉다는 생각이 드는 것 같아ㅠㅠ\n 아무래도 집에 장난감이 없다보니 보이는건 아무거나 다 가지고 놀더라\n 아끼는 물건은 미리미리 숨겨놓는 게 필요할 것 같네, 놀러온다고 할 때마다 귀찮을 수도 있을 것 같아\n 요즘 들어 자주 오니까 조카가 좋아할만한 장난감이라도 사두려고.\n 다정한 고모네. 조카가 좋아하겠다.\n 그랬으면 좋겠어. 요즘 아이들이 어떤 걸 좋아하는지 모르겠네.\n 인터넷 찾아보면 나올거야.\n 로봇들밖에 안 나오는데 조카는 여자아이라서ㅠㅠ\n 요즘 여자아이들도 로봇 잘 가지고 놀더라."
2483,일반 대화,얌 그거 들었음?\n 강원도에 선생님 하러 갔는데\n 엥?\n 강원도에 선생님?\n 아니\n 왜 말을 하다가 마는데 키키\n 거기 학급에 애들이 작아서 10명 정도 있다던가?\n 작은 동네는 확실히 작지\n 하긴 요즘 저출산... 키키\n 근데 한 명을 되게 애들이 괴롭히더래\n ㅠㅠ그러면 어케 해야 해\n 꼭 그런 애들 잇다 ㅠ 진짜 퓨\n 왜 괴롭히냐고 물었더니 다문화 가정 때문이었대\n 아하... 내 이거 안다 하하\n 후... 좀 불편하네 ...\n 소름이 그 한 명만 한국 엄마 아빠 였어...\n 맞다ㅠㅠ\n 9명이 다문화 1명이 한국\n ? 내가 생각한 거 반대네?\n 강원도는 거의 다문화 가정이래;\n 엉 ㅜㅜ 그렇대 ㅠㅠ\n 맘에 안 듦\n 이게 무슨 일이람...\n 충격적이네...
2484,일반 대화,남의 돈을 버는 건 쉽지 않은 것 같아요 그렇죠?\n 남의 돈 버는거 정말 어려운 것입니다.\n 정말 힘든 것 같아요\n 회사에 다니면 그런 생각이 더 드네요\n 매우 공감해요\n 50년 이상 다닌 저는 어떻겠습니까...\n 개인회사를 차리면 돈 버는게 재미 있을 까요?\n 저는 은퇴하고 작은 가게를 생각하고 있어요\n 다 자기 주머니로 들어오는데 좋지 않을까요\n 개인사업자가 되어서 내가 회사 대표면 뭐든지 재미있게 할 것 같아요\n 저도 그생각하며 열심히 다니고 있어요\n 과연 그럴까요... 저는 그것도 몇 해 하다보면 재미 없을 것 같습니다.
2485,일반 대화,이야 그 할배 잡았대\n 뭐야 진짜?\n 어디서?\n 맞아 키키 함양에서 잡혔다던데\n 전과 35범 할배...\n 역시 잡힐 줄 알았어\n 헐 대박이다\n 잡혀서 다행 ㅜㅜ\n 다행이야 진짜\n 에휴… 왜 그래\n 언제 또 함양까지 간 거여\n 진짜 미친 그런 사람 돌아다니는 거 소름\n 맞어\n 슉슉 도망도 잘쳐\n 어디서 잡았대?\n 버스 탔대?\n 함양은 그래 어찌간걷 ㄷㄷ\n 그거는 나도 모르겠네 잡힌 거 만알구\n 와 대박이다\n 진짜 역시 요샌 그런 거 다 잡힌다\n 버스 탔으면 소름인덷 ㄷㄷ\n 여튼 잡혀서 베리베리 다행이야\n 애초에  멍청하게 도망을 가다니...\n 같이 탑승이라도 했으면 ㄷㄷ\n 진짜 잘못했으면 좀 반성해야지
2486,일반 대화,요즘에 소파 살려구 보고 있어\n 소파 집에 아직 안 들였어?\n 응 비싸서 안 사고 있었지\n 집에 가구 사는거 은근 돈 많이 들지\n 엄청 많이 들어 비싸더라\n 맞아 그래서 중고거래도 많이 하나봐\n 알아 나도 당근마켓에서 샀어\n 아 너도 중고 구매했어?\n 응 사실 새로 사기엔 부담이야\n 젊을 때는 중고도 괜찮지
2487,일반 대화,메이플 캐시 업데이트됐다\n 지금 달려가는중 어때? 예뻐?\n 이번 헤어랑 성형 장난 아니야\n 무조건 뽑아놔야돼?\n 이건 진짜로 무조건이야 한달 뒤면 후회할듯\n 부캐한테까지 싹 뽑아줘야되나\n 난 이미 다 뽑아줬다...\n 십 쓴듯 ㅋ\n 네? 십이요? 미친 거 아닌지?\n 캐릭터 세개에 십이면 나쁘지 않지\n 아 세개면 무난하네
2488,일반 대화,우리 부모님은 사이가 되게 좋으셔\n 아 진짜? 우리 부모님보다는 아닐 걸?\n **이는 부모님이 사이 좋으셔서 기분 좋은가 보다\n 두 분이서 오붓하게 여행 자주 다니시더라고\n 너만 빼놓고?\n 그럼 좀 서운하지 않아?\n 아니 나는 그래도 사이 좋아보여서 기분 좋던데?\n 넌 진짜 착하다.\n 나는 삐졌을 듯\n 나도 나만 두고 여행가면 싫어\n 그래도 가끔은 자식들 없이 두 분만의 시간을 만끽해야지\n 그런가... 그럼 반성할게\n 그것도 맞는 말이기는 하다\n 그래서 다음 주에도 여행간다고 하시더라\n 우와 어디로 가신데?\n 두 분이서 좋은 시간 보내셨음 좋겠다!
2489,일반 대화,오늘 저녁 외식임?\n 오늘 저녁 외식이죠\n 오늘 저녁 외식할라고\n 난 오늘 저녁 외식할까...\n 근데 뭐 물찌 모르긋다\n 생각하고 있는데 뭐 먹을지\n 주말 기념 외식...\n 주말엔 무조건 나가 무야지\n 모르겠다\n 배가 지금 불러서\n 그니까 뭐 먹지?\n 평일에도 근데 나가뭄 키키\n 주말에는 외식 이지\n 지금 피씨방 아니가?\n 요즘 맨날 외식하네\n 배달 보단 가서 머겅야 함\n 피씨방에  맛있는 거 안파나?\n 지금은 피방이지 후후\n 지금은 피씨방인데 배불러
2490,일반 대화,너는 눈썹 문신 안 해?\n 응 나는 아직 안 해 봤어\n 하면 진짜 편할껄 신세계야\n 맞아 다들 그래서 추천하더라\n 매일 화장하기가 얼마나 귀찮니\n 그건 그래 나 모나리자거든\n 모나리자면 진짜 문신 필순데\n 맞아 그나마 앞머리가 있어서 다행이야\n 진짜 받는거 비싸긴한데 돈값 한다니까\n 그렇게 좋다 그러니까 해야될까 싶다
2491,일반 대화,"다음번에는 서울랜드 가려고\n 그런데 이제 겨울이잖아?\n 롯데월드는 좋은 점이 실내 놀이기구가 있다는 거지\n 맞아, 서울랜드 겨울에 가면 추울껄?\n 이제 올해는 끝났지, 내년에 가야지\n 애버랜드로 가지 왜?\n 애버랜드 좋은데 비싸고 너무 멀어\n 삼성 계열사 친구 있으면 할인 못 받나?\n 모르겠어, 아무튼 한달에 한번 정도는 가족들이랑 시간 보내려고\n 좋은 계획이다 꼭 실현하길"
2492,일반 대화,난 옛날부터 전원 주택에 살고 싶은 꿈이 있었어 키키\n 전원주택 관리가 어려워서 난 아파트가 좋던데~\n 전 나중에 나이 들면 시골 내려가서 집 짓고 살고 싶어요 키키\n 맞아\n 전원 주택은 관리가 힘들다더라구~\n 그래서 그냥 꿈으로 간직!\n 시골에 내려가서 살면 불편하지 않겠어?\n 전 조용한 시골이 좋아요 키키\n 전 옛날부터 저랬어 키키\n 시골은 그래도 땅이 싸니까\n 그렇긴 하지~\n 같은 아파트라도 지방은 훨씬 저렴하니까\n 하지만 시골 내려 가도 할머니집 같은 전원주택에 살 거야 키키\n 그래\n 그러려무나\n 놀러갈테니 초대해줘 키키\n 언제쯤 갈 생각인 건데?\n 나도 놀러 갈게 키키\n 뭐 50은 넘어야 가겠죠? 키키\n 나도 건물주 하고 싶다 키키\n 월세 받으면서 살고 싶어\n 그렇게 하면 되지\n 열심히 돈 모아봐~ 키키\n 아는 분이 지방에서 집 짓고 사시는데 생각보다 얼마 안 든다고 그러던데~\n 저번에 티비에서 집 직접 짓는 사람 봤는데 신기하더라 정말\n 나도 티비에서 부모님 위해서 황토집 짓는 사람 봤어\n 와 대단하다\n 근데 짓고 나면 뿌듯하긴 하겠다
2493,일반 대화,"마피아 게임해본 사람 있어?\n 마피아 안 해본 사람 없을걸.\n 나도 마피아 게임해봤어.\n 우리 마피아 게임하자.\n 우와! 재밌겠다 해보자.\n 우리 사람 더 모아서 12명이서 하자.\n 사람 많을수록 재밌는 게임이지.\n 우리 직업은 몇 개로 할까?\n 기자, 경찰, 의사, 마피아 이렇게만 하자.\n 좋아 너무 많으면 복잡할 것 같아.\n 그럼 12명 모아 올게.\n 빨리 게임하고 싶다. 기대돼."
2494,일반 대화,놀이터에서 아이들이 무궁화 꽃이 피었습니다 하데\n 그 게임 요즘 인기인가 봐\n 무궁화 꽃이 피었습니다 엄청 스릴 넘치지\n 우리 어릴적 게임들이 다시 유행하고 있어\n 우리도 다시 해볼까 재미있겠다\n 만나서 같이 해보자 기대 된다\n 나는 오징어게임이 뭔지 모르는데 실제로 게임이라며\n 나도 처음 들어봤어\n 그렇대 나도 해본 적은 없는데\n 구슬치기도 여기 저기서 모여 하고\n 이응 세모 네모랑 오징어 게임이랑 연관된 거야\n 구슬치기 참 많이 했는데 남동생이랑
