idx,class,conversation
874,일반 대화,연상과 연하 중 누구와 사는게 좋으세요?\n 저는 그래도 연하가 좋습니다\n 당연히 연하가 제일 좋쵸\n 연하는 사귀어 본 적도 없어서 궁금하긴 해요.\n 연하를 사귀면 돈은 많이 들겠지요\n 전 지금 여자친구가 저보다 10살이나 어려요 완전 좋아요\n 연애때는 많이 들겠지만 결혼한다면 먹여 살려주겠죠.\n 열살이나 어리다니 정말 대단하시네요\n 그럼 여자친구는 스무 살인가요\n 너무 좋아요 어린게 좋긴 좋아요\n 능력자이십니다. 남자친구가 열살이 어리다면 어떨까요?\n 어제는 그렇게 여자 친구가 싫다고 하시더니 오늘은 칭찬을 하시네요\n 하루 만에 마음이 바뀌셨나 봐요\n 마음은 항상 변하는거예요 내일 또 변할껍니다
875,일반 대화,얘들아 야외결혼식 하고 싶은데 몇월이 가장 좋을까?\n 아무래도 여름이 제일 예쁘지 않니?\n 난 늦여름이 더 좋을 거 같아\n 가을 초입에? 하긴 그땐 꽃도 있고 덥지도 춥지도 않겠지?\n 드디어 날짜 잡는거니?\n 그러게 예전부터 한다한다 말만 했잖아\n 응 내년엔 꼭 하기로 했어\n 너무 축하해\n 그래 정말 잘됐다\n 모두 결혼식에 꼭 와줄거지?\n 당연하지\n 무슨 그런 당연한 말을 하니
876,일반 대화,나만 고양이 없는 것 같아\n 나도 고양이 없어\n 친구가 얼마전에 냥줍했거든\n 헉 새끼고양이야? 귀엽겠다\n 너무 귀엽더라.\n 내 친구 부러워\n 고양이 집사는 운명이라던데\n 맞아 고양님께 선택 받아야 해\n 냥줍은 운명인듯 하다\n 츄르 사서 놀러가기러 했어\n 나도 같이 가면 안될까?
877,일반 대화,나 그냥 그 편의점 알바 하기로 했어!\n 그때 고민 하더니 그냥 하기로 했구나\n 아 진짜 하기로 했어 시급 짜잖아\n 오늘 처음으로 출근했어 하하 편해서~\n 12시간 일 한다고 싫다며 조율 했어?\n 나도 편의점 알아보는 중이야 집 앞에\n 거의 나 혼자 있어서 하하 시간 조율 뺌~\n 오오 잘 했구만 난 시간 알바 하고 싶다 키키\n 어때 할만해?\n 후기 좀 알려줘\n 12시간인데 원래 나는 8시간 하하\n 하루에 2-3시간 일하는 알바 없나 ㅠㅠ\n 나도 그냥 알바 좀 딸기라도 딸까\n 시급도 9천원으로 올려 주셨어\n 오 대박 거기 사장님 좋으시네 키키\n 아 진짜 좋네\n 나도 알바 하고 싶다\n 시급 올라서 그나마 살만하다...\n 진짜 그 정도면 알바 다닐 맛 나지 키키\n 소 여물주기 이런 것도 돈 많이 받는다 던데
878,일반 대화,나는 봄철 꽃가루가 힘들어\n 알레르기 있어?\n 응 꽃가루 알레르기 있어\n 그럼 봄에는 밖에 다니기 힘들겠다\n 진짜 너무 불편해\n 나는 햇빛 알레르기 있는 사람 봤어\n 아 진짜? 그럼 밖에 아예 못다녀?\n 심한사람은 그렇더라\n 진짜 고통스럽겠다\n 말만 들어도 힘들겠더라
879,일반 대화,여름은 덥고 겨울은 춥고 그래서 그 계절이 난 너무 싫어\n 겨울에는 눈이 있잖아요 오늘 패딩 꺼냈어요 신나게 추위와 싸울 준비 하셨나요?\n 봄은 따뜻하고 가을은 선선해서 놀기가 참 좋지\n 겨울도 날씨가 추워서 그렇지 놀꺼리는 많아요\n 근데 봄에는 미세먼지가 너무 많아서 요즘에는 그것도 싫더라\n 미세먼지야 이미 적응이 된건데 이번 겨울에는 눈이 많이 왔으면해요\n 아무래도 가을이 제일 좋아 놀기에는\n 맞아요 가을은 돌아다니기 딱 좋은 날씨\n 가을이 제일 길었으면 좋겠어\n 이제 가을날씨는 없어 질꺼 같아요
880,일반 대화,2년 전에 개봉한 기생충 보고 어땠어?\n 봉준호 감독님 작품 기생충 말하는 거지?\n 응 감독 이름도 알고 있네. 난 재밌었어\n 나도 생각 안하고 봤는데 내용도 탄탄하고 좋았어\n 봉준호 감독 정말 대단하지 않아?\n 맞아 미국 아카데미 시상식에서 수상을 하다니 대단해\n 우리나라 영화가 이제 인정받는 거지\n 난 2번 봤는데 숨어 있는 감독의 의도한 게 보여\n 무슨 말이야? 난 잘 몰라\n 화면을 나눠서 촬영하고 그런 게 있었어
881,일반 대화,요즘 미니멀 라이프가 대세잖아\n 응 괜찮은 것 같아\n 나도 하고 싶은데 쉽지 않네\n 당연히 쉽지 않지\n 모은건 쉬워도 버리는건 어려워\n 다들 버리는거 아까워 하니깐\n 맞아 왜이렇게 아까운거야\n 어짜피 안쓸거 과감히 버려\n 그래야겠어 마음 굳게 먹고\n 도와줄게 싹 정리해보자
882,일반 대화,인생 영화 뭐야?\n 나는 디즈니 영화들 좋아해\n 디즈니 명작 많지\n 인사이드아웃이라는 영화 봤어?\n 아 본거같아! 캐릭터들 나오는거\n 맞아 난 그게 인생영화야\n 소재가 되게 독특했었지\n 디즈니 상상력 진짜 최고아냐?\n 그러니까 그걸 시각적으로 풀다니!\n 신작들 자주 개봉해줬으면 좋겠다
883,일반 대화,너 어디 살아?\n 나는 쭉 서울에 살았어\n 태어난 곳도 서울이야?\n 아니 나는 성인 되고부터 서울 올라왔어\n 혼자서 그럼 자취하는 거야?\n 응 나는 혼자 자취한지 꽤 됐지\n 그럼 몇년이나 산거야?\n 거의 9년정도 아니면 넘었나?\n 헐 되게 오래됐네\n 그냥 살다보니까 그렇게 됐어
884,일반 대화,"인도에서 홍수가 났다네\n 정말? 사상자들은 많이 없어?\n 200명이나 사망했다네,.\n 에고 어쩐데 코로나만 문제가 아니네\n 그러게 산불부터 홍수까지 재앙이 끝이 없다\n 홍수가 얼마나 크게 난거야?\n 갑자기 비가쏟아져서 산사태가 났나봐\n 그랬구나 산밑에 있는 주민들이 다쳤겠네\n 비가 얼마나왓는지 성인 남자 허리까지 물이 찼데\n 코로나로도 힘든데 인도사람들 힘들겠다"
885,일반 대화,나는 대학교때 학생회 했었어?\n 오 멋지다\n 그냥 갑자기 하고 싶더라고\n 그래서 지원한거야\n 응 했는데 재밌었어\n 어떤게 재밌었어?\n 그냥 오티도 가고\n 오티가 뭐야?\n 오리엔테이션 트레이닝이야\n 오 재밌었겠다
886,일반 대화,겨울에도 스쿠버 다이빙 할 수 있나?\n 굳이 겨울에 해야겠냐?\n 할 수 있지~\n 일단 자격증부터 따라 키키\n 올바른 드라이슈트와 적절한 드라이슈트 언더슈트 훈련만 제대로 이수하면 겨울 다이빙 완전 낭만적이래.\n 아이스다이빙이 완전 환상적 이라던데\n 그리고 장비만 잘 준비하면 생각보다 안 춥대.\n 그래? 마냥 추울 거라고 생각했는데...\n 원래 날씨가 추울수록 바다 속은 더 따뜻하게 느껴지잖아.\n 아~ 겨울에 하면 또 겨울에만 볼 수 있는 생물들도 보고...\n 생각해 보니까 재밌겠다!\n 그치? 그리고 겨울의 한국바다는 여름보다 시야도 좋고 잔잔해서 감상하기도 좋고!\n 겨울다이빙 뭔가 급 구미가 당기네.
887,일반 대화,"다들 스쿠버 다이빙 해봤어?\n 웅 나 그거 놀러가서 해봤어 키키\n 그거 물에서 하는거 아니야?\n 응 하하 물에서 하는 거야! 재밌데\n 산소통 달고선 내려가는 거 말 하는 거 맞지?\n 그거 자격증 있어야 하지?\n 응 아마 자격증이 있어야 바다에서 할 수 있을 거야\n 아니야 자격증 없이 체험 할 수 있어!\n 와, 나 물이 너무 무서운데 ㅠ\n 아 그래?\n 그건 처음 듣네\n 그 안내 해주는 분이 데리고선 구경 시켜줘 키키\n 그러게 자격증 없어도 돼?\n 다행이다 꼭 해보고 싶었는데\n 웅 그거 없이 체험으로 할 수 있어 하하\n 다음에 다같이 체험 해보자 하하\n 응 하하 바닷가 놀러가서 해보자\n 산소통 때메 숨도 쉴 수 있어서 진짜 좋아! 하하  꼭 가자\n 좋아~\n 내가 한번 알아볼께~"
888,일반 대화,"인구가 요즘 계속 줄어든대\n 아 요즘 사람들이 애를 안 낳아서 그런가 보네\n 그러다가 지방은 소멸 되겠다\n 응 진짜 지방은 소멸 위기래\n 아 맞아\n 여기도 인구 별로 없어 ㅠㅠ\n 아무래도 요즘은 다 서울 가니까\n 응 그래서 시, 구, 군은 거의 10퍼센트 급감했대\n 다 서울에 있으니 거긴 포화 상태고 여긴 부족하고 ㅠㅠ\n 맞아 초등학교도 요즘 사라지잖아\n 응 안 그래도 요즘 초등학교 잘 안 보여\n 시골에 있는 초등학교는 아예 운영도 못 하더라\n 이러다가 군 단위부터 없어지겠다\n 응 그래서 다 통합하잖아\n 다 통합하면 애들 학교 멀리서 다니고 그러려나 ㅠㅠ\n ㅠㅠ 이러다 고향까지 없어 지겠어 ㅠ\n 아무래도 통합하면 그런 일이 많겠지 ㅠ\n 그것도 문제네 ㅠㅠ\n 그러니 애 키우기 좋은 나라로 만들어야 되는데...\n 인구가 줄어드는 건 슬픈 일이야ㅠ"
889,일반 대화,오늘 강아지 산책시키는데 미어캣 봤어 키키\n 오 미어캣?\n 그게 길거리에 돌아다녀?\n 엥 애완용 미어캣도 있어?\n 아니\n 애완용으로 키우시고 산책시키더라!\n 대박이다\n 완전 신기해\n 나도 보고 싶다 ㅠㅠ\n 와 신기하다 키키\n 그런 거 처음 봐\n 응 근데 끈에 만지지 마시오 붙여 있더라\n 아 맞아\n 미어캣은 뭔가 만지면 스트레스 받아 할 듯\n 아 따로 만지면 안 돠나 보다 ㅠ\n 응 아마도 스트레스 때문에 그런가 봐\n 그리고 보기 힘들어서 건드리려고 하면 물 것 같아 키키\n 맞아\n 애완용으로 활성화가 안 돼 있어서\n 동물이 스트레스 받으면서 키우면 안 되지\n 희귀 동물 키우는 사람들 보면 되게 신기해 키키\n 어디서 데리고 오는 걸까\n 그러니까...\n 다들 인터넷으로 보고 사나?\n 인터넷에서는 사진 않고 그냥 가게 있지 않을까?\n 사막여우 키우는 거 보면 너무 궁금하긴 하더라고 하하\n 맞아\n 아니면 새끼를 입양하던가
890,일반 대화,나 이번에 메이플 다시 시작했어\n 메이플? 모바일로도 있던데 어떤 걸로 해 키키\n 메이플 진짜 오래된 게임 아니야?\n 나 이번에 피씨로 시작했지~\n 그거 예전에 애들 만화책으로도 많이 봤던 거 같은데 키키\n 맞아 키키 책으로도 메이플이 나왔었지~\n 그거 잘 키워서 팔면 돈도 번다고 그러더라!\n 나 그거 책 사서 봤는데 키키\n 맞아 난 근데 그 정도는 아니야 ㅠㅠ\n 메이플 하다가 괜찮으면 나도 알려줘 키키\n 그래도 레벨 높으면 괜찮을 텐데?\n 레벨이 그렇게 높진 않아...키키\n 내 친구는 하루 종일 그거 하느냐고 연락 안돼 키키\n 키키 레벨 몇 까지 키웠는데?\n 키키 그 친구도 아마 나랑 같을 거야 나 150!\n 개 메이플 단톡방 그런 것도 있던데 키키\n 장난 아니야 키키\n 키키 으악 다들 친구들이 멋있다...
891,일반 대화,너는 이상형이 누구야?\n 갑자기 이상형? 연예인중에? 키키\n 그냥 통틀어서! 어려우면 연예인 말해도 돼 키키\n 나는 예전에 박서준 좋아했는데 지금은 잘 모르겠어\n 왜? 잘모르겠어? 뭔가 취향이 바뀌었어?ㅠ\n 인기 없을때는 좋아했는데 지금 인기가 너무 많아ㅠㅠ\n 박서준 인기 좋은 거랑 뭔 상관이야 키키\n 근데 외모는 잘 모르겠고 그냥 나는 이미지 이런거 보는거 같아\n 그럼 너는 이미지 이상형은 박서준인거네?\n 아직까지는 그런거같아
892,일반 대화,너는 군대 어디로 갔다왔어?\n 나는 육군으로 갔다왔어.\n 그렇구나. 원래 거기로 가고 싶었어?\n 아니. 처음에는 의경을 가고 싶었어.\n 근데 왜 안갔어?\n 의경은 문신 있으면 못 가더라고.\n 그렇구나. 나는 특전사가 멋있는거 같아.\n 맞아. 특전사 나도 가보고 싶었는데 아쉽다.\n 군대 한번 더 가는건 어때?\n 그건 좀 아닌거 같아.
893,일반 대화,"나 이번에 자전거 타고 출근 했어 키키\n 와 날씨 추운데 괜찮았어?\n 키키 장갑 끼고 타야 할 텐데?\n 안 추워?\n 응 근데 진짜 춥드라,\n 너 자전거 열심히 타라고 내가 목도리 주문할게... 키키\n 자전거 타려면 패딩 입고 타도록 해!\n 키키 다들 고맙다,\n 근데 다음부턴 버스 타려고\n 맞아 가디건 이런 걸로는 절대 안되겠다 키키\n 버스 타 히터 빵빵\n 그래 추운 날에는 그냥 대중교통 타!\n 응 안 그래도 이번에 뼈저리게 깨달았어 하하\n 추울 때는 지하철도 사람 많아서 따뜻해서 좋아 키키\n 키키 버스 아니면 지하철이 최고지~\n 맞아 키키 시간도 더 빠르고 최고야,\n 그래도 운동 삼아서 자전거 타는 거 나쁘지 않은 거 같아 키키\n 키키 응 자전거는 그냥 단지 내에서 타!\n 응 ㅠㅠ 자전거는 그냥 아파트에서 타야겠어,\n 날씨 더 풀리면 자전거 그때부터 타는 걸로!\n 그래 다같이 자전거 타자!"
894,일반 대화,가족 중에 아프거나 아팠던 사람 있어?\n 아니 다행스럽게 다들 건강하셔\n 맞아 우리 집도 크게 아픈 사람 없어서 좋아\n 주위에 보면 아이가 아픈 집도 있어\n 아...아이가 아프면 진짜 힘들 거야\n 맞아 대신 아프고 싶다고 해\n 그 말 진심일 거야\n 나도 아이 키우지만 이해가 돼\n 난 아직 그 기분을 잘 모르지만 참 힘들거 같아\n 당연하지 내 새끼가 아프면 피눈물 난다\n 그래 넌 아이 잘 키우니까 걱정 안 된다
895,일반 대화,아니 아라뱃길인가 사람 실종 됐다고 하던데?\n 아래뱃길? 그 사람은 어디 나라 사람이야?\n 아라뱃길이래 키키 나도 이름 처음 들어 봐 키키\n 아라뱃길 우리 나라에 있는 곳이야...\n 헐 우리 나라에 그런 게 있어?\n 대박 나도 처음 듣는 곳 인데\n 실종된 분은 우리나라 사람이고...\n 헐 ㅠㅠ 거기서 갑자기 실종 된 거야?\n 지금 난 뭐가 뭔지 모르겠어\n 얼마 전에 공개 수사로 전환 됐는데 사망한 채로 발견 됐다네\n 헐 누가 그럼 살인을 한 거네?\n 와 가족들 상심이 크겠다 ㅠㅠ\n 뭐가 뭔지 몰라 사람이 실종됐고 숨진 채로 발견 됐다고!\n 요즘 왜캐 흉흉한 말들이 많냐 ㅠㅠ\n 그냥 실종만 됐다는 줄 알았어 ㅠㅠ\n 아무튼 네이버에 치면 바로 나와 찾아봐\n 응 한번 기사 봐야겠다 ㅠㅠ\n 나도 한번 기사 찾아볼게!
896,일반 대화,오늘 아침부터 너무 춥던데 옷 챙겨입고 다녀라\n 그러게요 패딩사야하는데 큰일이네요\n 아울렛가서 봐봐 지난주에 갔다왔는데 세일 많이 하더라\n 사이즈나가 있으면 예쁜게 없으니까 그러는거죠\n 오늘 미세먼지도 좋음이더라\n 미세먼지 좋음 뭐해요 코로나땜에 마스크 쓰는데요\n 이런날엔 마스크 꼭 kf94 쓰고 다녀라\n 예예 그러고 다닙니다 팀장님도 마스크 잘쓰세요\n 그래도 마스크 쓰고 나서는 겨울에 감기가 없어\n 좋은 현상이네요 겨울감기 조심하세요
897,일반 대화,언니는 연애 할 때 자주 만나는 편이야?\n 나는 일주일에 한 번이 좋다고 생각하는데! 나는 그게 딱 맞는 거 같아.\n 너는 자주 만나는 걸 좋아해?\n 오. 차가운 심장을 가졌네.\n 나도 자주 만나는 건 별로야.\n 일주일에 두세 번 정도가 적당한 거 같아!\n 적당히 애틋하고 그게 좋아 난! 맨날 만나면 질려...\n 나의 개인주의 조금 알지?\n 알지 알지. 그러면 연락은 자주 하는 편이야?\n 연락은 실시간으로 하지는 않지만 틈 날 때마다 하면... 그게 실시간인가...\n 너는?\n 그렇지. 실시간이지.\n 나도 막 붙잡고 있진 않아도 잘하는 거 같애.\n 그러면 카톡이 좋아 전화 통화가 좋아?\n 나는 전화! 목소리를 들어야 돼! 전화 어려운 거 아니니까...\n 너도 전화를 선호하는 편이야?\n 그렇구나. 아니 나는 전화가 귀찮아.\n 그래서 카톡이 더 편하고 전화보다는 그냥 만나는 게 더 좋은 거 같아 하하\n 좀 다르네 키키 나는 전화하는 거 좋아해 목소리 듣는 거 좋아해!\n 근데 이제 자주 만나는 건 괜찮은...\n 그렇게 좀 반대다 키키\n 그러면 결혼을 만약에 만약에 한다면 신혼여행은 어디로 가고 싶어?\n 유럽 유럽! 나는 유럽에 약간 지금 미쳐있는 상태야... 너무 가고 싶어...\n 너는 휴양지 가고 싶어?\n 키키 유럽에 진심이네.\n 응응! 나는 휴양지로 가고 싶어.\n 놀지 못하고 죽은 귀신이 붙었나~하하\n 키키 쉬지 못하고 죽은 귀신이 붙은 거 같은데\n 하와이? 피지? 몰디브? 이런데?\n 맞아! 바로 그런 곳으로!\n 나 바다를 너무 좋아하네 ^^\n 그러게 나는 유럽 길바닥 좋아하는데!
898,일반 대화,나 이번에 기니피그 입양했어!\n 헐 기니피그 어때?\n 나 본 적 없는데\n 헐 햄스터랑 비슷한 종류?\n 응 근데 대박 귀여워 ㅠ\n 와 신기해 키키\n 돼지라서 밥 잘 먹어?\n 걔도 예민한 동물이니까 조심해!\n 아직 돼지까지는 아니고 키키\n 밥만 잘 먹어\n 키키 와 신기해\n 나 너네 집 놀러 갈래 키키\n 기니피그 키우는 사람 처음 봐 키키\n 응 지금 다들 놀러 올래?\n 어어\n 기니피그는 간식 뭐 사 가야 하는 거지...\n 응 지금 바로 가면 돼?\n 응 기니피그 관련된 거 네이버에 쳐 보고 사 와\n 알겠어 키키\n 필요한 거 있음 도착 전에 말해 주고!\n 그래~\n 쳐 보고 뭐든지 사 갈께\n 응 하하 도작하기 직전에 전화해~\n 오케\n 나 준비하고 바로 나갈게!\n 알겠어 하하\n 지금 바로 갈께~
899,일반 대화,나 드디어 한국사 검정능력시험 자격증 땄다!\n 오~! 한 번에 붙었네?\n 몇 급 땄어?\n 얘 1급 시험 쳤잖아\n 응! 1급 땄지~!\n 시험 어려워졌다는데 잘했네!\n 응 어려웠음. 그래서 커트라인에 걸려서 땄어 키키\n 키키 그럴 줄 알았다\n 얘가 은근 운이 좋다니까?\n 맞아 커트라인에서 1점 차이로 떨어지는 사람도 엄청 많잖아\n 진짜 열심히 공부한 보람이 있음!\n 아빠가 또 축하파티 하자고 하겠네...
900,일반 대화,좋아하는 계절이 있으세요?\n 저는 덥지만 여름을 좋아합니다.\n 오...  여름이 좋은 이유가 있나요?\n 그냥 뭔가 어릴 때 방학도 생각도 나고 물을 좋아해서 그런 거 같아요!\n 물을 좋아하시는 구나!\n 그럼 수영도 잘 하세요?\n 아니요 수영은 할 줄 몰라요\n 수영을 좀 배우고 싶어요 ㅠ\n 수영 잘하시나요?\n 잘하지는 못 해요.\n 어깨 넘어로 배운 거라...\n 그럼 싫어하는 계절은 어떻게 되나요?\n 저는 음 그렇게 싫어하는 계절은 없는데 그나마 겨울이 싫은 거 같아요!\n 어떤 계절을 좋아하고 싫어하세요?\n 저는 봄이랑 가을을 좋아합니다!\n 그리고 여름을 너무 싫어해요..\n 아 저도 날씨는 너무 싫은데...\n 여름을 왜 싫어하세요?\n 너무 더워요...\n 추우면 옷을 더 껴입으면 되는데 더운 건 어떻게 할 방법이 없네요..\n 네 그건 맞아요\n 여름에는 놀러 가는 거 아니면 집에만 박혀 있어야 될 거 같아요\n 겨울에는 주로 하는 게 있나요?\n 저는 겨울에 눈이 오고 난 후에 그 경치를 보는 걸 좋아해요.\n 눈 좋아하세요?\n 눈은 원래는 좋아했는데 군대에 있을 때 너무 고생을 해서 그리고 운전할 때 눈 오면 너무 무서워서 눈에 좀 트라우마가 있어요.\n 운전할 때 오면 스트레스에요.\n 그리고 눈이 많이 와서 차에 쌓인 눈을 치우는 것도 너무 싫어요.\n 네 맞아요\n 다 얼고 너무 싫어요\n 이번에는 눈이 안 왔으면 좋겠어요.
901,일반 대화,너 방금 미용실 도착했어?\n 응 나 지금 미용실 왔어 키키\n 저번에 미용실 간 거 아니였어?\n 이번엔 머리에 뭐 하려고?\n 원래 자주 가야지 키키\n 매직 해야 돼 ㅠㅠ\n 아 너 곱슬이라고 그랬지 키키\n 헐 매직을 또 하는 거야?\n 어 맞아 3개월에 한번 씩 해줘야 해 ㅠㅠ 올라와서\n 와 자주 가서 해야 되네 키키\n 나도 한 달에 한번 가\n 너 2개월 전에 하지 않았어?\n 오빠는 남자라서 그런 거고 2개월 전에는 머리 다듬으러 ㅠㅠ\n 너도 미용실 엄청 자주 가네 키키\n 매직 하면서 영양도 꼭 해주고!\n 웅 영양은 항상 필수로 하지 키키\n 이래서 여자들이 돈이 많이 드는구나 키키\n 영양 안 해주면 머릿결 엄청 상해\n 응 맞아 영양 필수야 완전 키키\n 머릿결 좋아야 좋다며 관리 잘 해 키키
902,일반 대화,운전면허 난이도에 대한 논란이 많은데 앞으로 어떻게 될까?\n 지금까지 필기 난이도가 쉬웠던거지?\n 갈수록 어려워질거 같다는 생각이 드네\n 나는 어려워져야된다고 생각했었어\n 그렇구나 나는 사실 운전면허의 난이도는 상관없다고 생각해\n 아 나는 필기시험은 안봤는데 그정도로 난이도가 낮은거야?\n 난 사실 실기가 더 중요하다 생각이 드네\n 교통사고 발생도 많고 생각없이 운전하시는 분들이 많아서 논란이 되도 난이도를 높였으면 좋겠어\n 실기난이도가 쉬워서 문제야!\n 나는 기본적인 필기시험과 도로주행에 합격하면 그 이후로 도로주행시간을 채운후 면허를 발급하는 방법이 더 좋을 것같아\n 실기도 쉽구나 안전이 걸린 문제이니 실기는 좀 더 어려웠으면 좋겠어\n 나는 실기가 어려웠다고 생각했는데.\n 다시 하라고 하면 못할거야~\n 면허가 어려워진다고 해도 시험과 실전은 항상 다르잖아\n 직업에도 실무경험이 중요하듯이 직접운전을 해보는 시간이 늘어야 도움이 될거야\n 뭐든지 실무가 중요하긴 하지\n 어려워진다고 해도 학원같은곳에서 또 편법아닌 편법을 쓸거야
903,일반 대화,"중간고사가 얼마 안 남았어.\n 맞아, 시험보는거 진짜 떨린다.\n 이제 우리 며칠 남았어?\n 시험 딱 맞춰서 10일 남았어.\n 이번엔 잘 쳐야 하는데...\n 나도 벼락치기 해야겠다.\n 이번에 시험범위 많아서 힘들 거야.\n 맞아, 나는 한 달 전부터 공부했는데 아직 진도를 다 못 나갔어.\n 국어, 수학, 영어만 공부해야겠다.\n 난 오늘부터 컨디션 관리해야겠다.\n 나도 오늘부터 일찍 자려고.\n 너네들은 진짜 잘 칠 것 같아."
904,일반 대화,짝사랑 해본적 있어?\n 난 거의 짝사랑만 하는 듯?\n 둘째 이야기 또 지어내는 중? 말만 하면 거짓말 같아...!\n 3일 좋아하다 끝나는 것도 짝사랑 아니니?\n 그건 심했고 고백할까 할 정도로 짝사랑 해본적 있는 지~\n 난 없어. 난 사랑을 몰라\n 둘째한테 거짓말 한다 하더니 본인은 시를 쓰네\n 언니 해본적 없지?\n 그래서 우리한테 물어보는거지?\n 짝사랑 하지마. 안좋아\n 키키 오래 한 기억은 없어\n 사랑은 쟁취하는거야...짝사랑말고 그냥 고백하자!
905,일반 대화,나 이번에 캠핑 왔어\n 오 캠핑 좋지 키키\n 누구랑 갔어\n 오 갑자기 웬 캠핑이야~\n 나 저번 차박 할 때 꽃혔나 봐\n 요즘 차박 사람들 많이 해 키키\n 키키 너 완전 제대로 꽃혔나 보네!\n 응 ㅠㅠ 카라반 때도 너무 좋았어 ㅠㅠ\n 알 전구 그것도 샀어?\n 그거 하면 이쁘던데\n 너 용품들은 다 산 거야?\n 당연하지 사진용으로 하나 샀지!\n 오 잘했군 키키\n 그 불 들어오는 거 또 있던데\n 키키 역시 사진은 포기 못해\n 응 당연하지... 사진은 절대 포기 못해\n 원래 어디 가면 인생 사진 하나 건저야 함\n 키키 그러니까 거기 가면 인생샷 필수다\n 안 그래도 아까부터 찍고 있어 계속 키키\n 키키 찍어주는 친구도 엄청 고생 하겠네 키키\n 너희 친구들이 고생이다 진짜...
906,일반 대화,요즘 패딩 제일 저렴한 곳이 어디야?\n 음 요즘 패딩 다 비싸지 않아?\n 네이버 쇼핑에 쳐 봐!\n 가격 비교\n 오 요즘엔 사진 넣으면 바로 찾아 준다고 하던데\n 맞아\n 네이버 가격 비교 진짜 좋더라 키키\n 응 맞아\n 비슷한 옷으로 찾아 줘\n 나 저번에 그 기능으로 사고 싶은 옷 찾았어\n 사진으로 찾아보는 거는 나도 한 번도 안 해 봄\n 어떻게 하는 거야?\n 그거 사용하기 은근히 편리하더라\n 미리 찍어 둔 사진이나 캡쳐한 사진으로 찾는 거야\n 아 네이버에 사진 넣으면 알아서 찾아 줘?\n 맞아\n 앱에서 카메라 모양 누르면 됨~\n 응 네이버 쇼핑 들어가면 카메라 모양!\n 오 대박 그거 진짜 좋네 키키\n 나도 한번 해 봐야겠다!\n 요즘 신기한 기능 짱 많아\n 키키 그러니까\n 세상 편리하고 좋아\n 요즘 진짜 스마트해졌어 키키\n 세상 짱 좋음\n 이런 거 없이 못 살아~
907,일반 대화,나 파마 하러 미용실 옴!\n 오 그거 하는데 시간 얼마나 걸려\n 이번엔 무슨 머리 하려고?\n 이번엔 뿌리 매직도 해서 4시간!\n 헐 엄청 오래 걸리네 ㅠㅠ\n 하려면 다 하지 왜 뿌리만?\n 아 나 머릿결이 안 좋아서 뿌리만 해 ㅠ\n 나도 매직 맨날 뿌리만 해 ㅠㅠ\n 곱슬이라 힘들어\n 나는 항상 전체 매직 하는데 키키\n 곱슬들은 항상 매직 해줘야 해\n 맞아 뿌리만 하는데도 10만원 들어가서 열 받아\n 그래서 엄청 스트레스라고 하더라고\n 어 진짜 스트레스 받어\n 맞아 비 오는 날에 막 머리 올라오는 것도 짜증 나고 키키\n 돈도 돈이지만 시간도 그래 ㅠ\n 맞아 ㅠ\n 나도 직모 머리 하고 싶다...\n 그 앉아 있는 시간 곤욕이야 ㅠㅠ\n 그래도 직모들은 곱슬 부럽대
908,일반 대화,오랜만에 운동하니 어때\n 너무 힘들어서 인상을 너무 쓰니까 주름이 생길정도야\n 언니 너무 벌받다 오는 느낌인대\n 그래도 1:1이니까 좋을 것같은데\n 좋아 아주 1:1로 혼나는 느낌이지\n 필라테스는 정말 어렵지\n 그러게 뼈를 집어넣고 뭘 빼고 그런식?\n 갈비뼈를 집어넣고 골반을 끌어올리고 배에만 힘주래\n 무슨 말이야 갈비뼈를 누가 집어넣어\n 너무 어렵다 그런걸 말로 하니까\n 뭔소린지 모르겠고 참 좌절이 된다\n 언니 적당히해 강사할거 아니자나
909,일반 대화,과외 해본 경험 있는 사람?\n 너가 수업 들으려고?\n 아르바이트 식으로 본인이 한다는 거 아니야?\n 응 나 영어과외 시작하려고 하는데 궁금한 게 있어서\n 나 영어는 모르고 수학은 해본 적 있어.\n 나 지금 영어과외 두 명 하고 있는데 왜?\n 보통 하면 교재는 뭐 쓰나?\n 학생들 수준에 따라 다르지 않나?\n 나는 둘 다 수능대비라서 모의고사 문제지 쓰고 있어.\n 난 중학생 맡을 것 같은데 뭘 쓸 지 고민이네.\n 중학생들 교재는 아무래도 우리 때랑 많이 다를 것 같아.\n 맞아. 나도 뭐로 공부했었는지 기억이 안 나네.\n 이따가 수업 끝나고 서점 가봐야겠다.\n 그래. 나도 동생한테 한 번 물어볼게\n 사실 교재보다도 수업 진행이 더 중요하니까.\n 너무 어렵게 생각하지 마.
